Gestor de red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad firme disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad de acceso firme de demanda ocupada (MW);Capacidad de acceso firme admitida y no evaluada (MW);Posiciones ocupadas;Posiciones libres;Nudo 0*;Comentarios;Denominación del Punto de Conexión;Identificador del Punto de Conexión
R1-001;Madrid;Leganés;435863,710412446;4465770,96821565;4884;15;0;1;4,03;0;;;0;Nudo de transporte en concurso de generación con solicitudes de almacenamiento;ZARZAQUE T3 ;0528066954
R1-001;Madrid;Leganés;435863,710412446;4465770,96821565;4884;45;0;1;0;0;;;0;Nudo de transporte en concurso de generación con solicitudes de almacenamiento;ZARZAQUE T4 ;0528066955
R1-001;Madrid;Leganés;435863,710412446;4465770,96821565;4884;15;0;1;6,24;0;;;0;Nudo de transporte en concurso de generación con solicitudes de almacenamiento;ZARZAQUE T4 ;0528066956
R1-001;Murcia;Murcia;671459,249761523;4177946,40374462;3898;132;0;0;0;0;;;1;;ALBUJON     132.00;0073004232
R1-001;Murcia;Murcia;671459,249761523;4177946,40374462;3898;20;0;0;21,69;0;;;0;;ALBUJON T1  ;0430088776
R1-001;Murcia;Murcia;671459,249761523;4177946,40374462;3898;20;0;0;55,71;0;;;0;;ALBUJON T2  ;0430088778
R1-001;Murcia;Alhama de Murcia;641824,140827622;4186010,2500359;3617;132;0;0;0,62;0;;;1;;ALHAMA      132.00;0072004244
R1-001;Murcia;Alhama de Murcia;641824,140827622;4186010,2500359;3617;66;0;0;0;0;;;0;;ALHAMA      66.000;0072030332
R1-001;Murcia;Alhama de Murcia;641824,140827622;4186010,2500359;3617;20;0;0;24,59;0;;;0;;ALHAMA T1   ;0430944451
R1-001;Murcia;Alhama de Murcia;641824,140827622;4186010,2500359;3617;20;0;0;28,25;0;;;0;;ALHAMA T4   ;0430916590
R1-001;Murcia;Lorca;608656,7262385;4148645,44670069;3385;132;23,13;0;0;0;;;0;;ALMENDRI    132.00;0072009255
R1-001;Murcia;Archena;649628,958501408;4220007,90376132;5125;132;0;0;0;0;;;1;;ARCHENA     132.00;0074009027
R1-001;Murcia;Archena;649628,958501408;4220007,90376132;5125;20;0;0;41,74;0;;;0;;ARCHENA T1  ;0430089014
R1-001;Murcia;Archena;649628,958501408;4220007,90376132;5125;20;0;0;40,21;0;;;0;;ARCHENA T4  ;0430088995
R1-001;Murcia;Torre-Pacheco;679728,506319589;4185303,09296868;3288;20;0;0;143,68;10,41;;;0;;BALSICAS T1 ;0430088921
R1-001;Murcia;Murcia;666434,428025209;4189830,54929515;3644;132;0;0;0;0;;;1;;BAÑOSYME    132.00;0073009036
R1-001;Murcia;Murcia;666434,428025209;4189830,54929515;3644;20;0;0;37,72;0;;;0;;BAYMENDI T1 ;0430840261
R1-001;Murcia;Murcia;666434,428025209;4189830,54929515;3644;20;0;0;44,12;0;;;0;;BAYMENDI T2 ;0430088920
R1-001;Murcia;Blanca;645712,327744823;4228196,98468613;3584;132;0;0;0;0;;;1;;BLANCA      132.00;0075004273
R1-001;Murcia;Blanca;645712,327744823;4228196,98468613;3584;66;0;0;0;0;;;0;;BLANCA      66.000;0075030361
R1-001;Murcia;Blanca;645712,327744823;4228196,98468613;3584;20;0;0;18,66;0;;;0;;BLANCA T2   ;0430088711
R1-001;Murcia;Blanca;645712,327744823;4228196,98468613;3584;20;0;0;25,94;0;;;0;;BLANCA T4   ;0430088981
R1-001;Murcia;Calasparra;615708,584136145;4235933,22974191;3754;132;0;0;0;0;;;1;;CALASPAR    132.00;0075009254
R1-001;Murcia;Calasparra;615708,584136145;4235933,22974191;3754;20;0;0;4,5;0;;;0;;CALASPARRA T1;0430088925
R1-001;Murcia;Calasparra;615708,584136145;4235933,22974191;3754;20;0;0;8,6;0;;;0;;CALASPARRA T2;0430088926
R1-001;Murcia;Murcia;646749,61836654;4203122,43827312;3392;132;0;0;86,6;0;;;1;;C.HERMOS    132.00;0074004343
R1-001;Murcia;Torre-Pacheco;673681,727864094;4178282,70582103;3626;132;0;0;0;0;;;1;;A.ALAMO     132.00;0073004230
R1-001;Murcia;Lorca;613235,148663682;4144145,39873727;3717;132;24,12;0;1,59;0,39;;;0;;CARRIL      132.00;0072004314
R1-001;Murcia;Cieza;626155,611269936;4233083,52766265;3710;132;0;0;0;0;;;1;;ALMADENE    132.00;0075004246
R1-001;Murcia;Cieza;626155,611269936;4233083,52766265;3710;20;0;0;4,7;0;;;0;;ALMADENES T2;0430089084
R1-001;Murcia;Cieza;639325,260501926;4234523,04011705;3645;132;0;0;0;0;;;1;;CIEZA       132.00;0075009069
R1-001;Murcia;Cieza;639325,260501926;4234523,04011705;3645;20;0;0;9,9;0;;;0;;CIEZA T1    ;0430088787
R1-001;Murcia;Cieza;639325,260501926;4234523,04011705;3645;20;0;0;23,2;0;;;0;;CIEZA T2    ;0430088983
R1-001;Murcia;Murcia;662537,997242341;4213827,1949393;3280;132;0;0;0;0,35;;;1;;CONDOMIN    132.00;0074009059
R1-001;Murcia;Murcia;662537,997242341;4213827,1949393;3280;20;0;0;60,38;0;;;0;;CONDOMIN T1 ;0430088850
R1-001;Murcia;Murcia;662537,997242341;4213827,1949393;3280;20;0;0;49,91;0;;;0;;CONDOMIN T2 ;0430088849
R1-001;Murcia;Murcia;662537,997242341;4213827,1949393;3280;20;0;0;70,63;0;;;0;;CONDOMIN T3 ;0430285420
R1-001;Murcia;Murcia;664267,363163538;4191209,31253853;3742;132;0;0;0;0;;;0;;CUARTEL 132.00;3742032101
R1-001;Murcia;Lorca;630374,20448596;4170546,47648642;3240;132;0;0;0;0;;;1;;HINOJAR     132.00;0072009029
R1-001;Murcia;Murcia;659497,450091417;4200156,68666017;3528;132;0;0;77,35;50;;;1;;ELPALMAR    132.00;0073004411
R1-001;Murcia;Murcia;659497,450091417;4200156,68666017;3528;20;0;0;50,24;0;;;0;;PALMAR T1   ;0430088694
R1-001;Murcia;Murcia;659497,450091417;4200156,68666017;3528;20;0;0;79,45;0;;;0;;PALMAR T2   ;0430088696
R1-001;Murcia;Murcia;659497,450091417;4200156,68666017;3528;20;0;0;37,57;0;;;0;;PALMAR T3   ;0430916081
R1-001;Murcia;Alhama de Murcia;640553,469188639;4190818,9042737;3291;132;0;0;35,25;0;;;1;;EL POZO     132.00;0072009083
R1-001;Murcia;Murcia;663231,390865025;4189990,76664895;7287;132;0;0;40,85;0;;;1;;CORVERA     132.00;0073009060
R1-001;Murcia;Murcia;661704,722041009;4209261,54660669;3510;132;0;0;245,62;0;;;1;;ESPINARD    132.00;0074004423
R1-001;Murcia;Murcia;661704,722041009;4209261,54660669;3510;66;0;0;0;0;;;0;;ESPINARD    66.000;0074030444
R1-001;Murcia;Murcia;661704,722041009;4209261,54660669;3510;20;0;0;56,86;0;;;0;;ESPINARDO T1;0430088700
R1-001;Murcia;Murcia;661704,722041009;4209261,54660669;3510;20;0;0;28,32;0;;;0;;ESPINARDO T2;0430088718
R1-001;Murcia;Murcia;661704,722041009;4209261,54660669;3510;20;0;0;30;0;;;0;;ESPINARDO T3;0430088717
R1-001;Murcia;Cartagena;681098,836193898;4159472,61199613;3658;132;0;0;220,15;0;;;1;;FAUSITA     132.00;0071009421
R1-001;Murcia;Cartagena;681098,836193898;4159472,61199613;3658;66;0;0;23;0;;;1;;FAUSITA     66.000;0071030445
R1-001;Murcia;Cartagena;681098,836193898;4159472,61199613;3658;20;0;0;12,46;0;;;0;;FAUSITA T1  ;0430088734
R1-001;Murcia;Cartagena;681098,836193898;4159472,61199613;3658;20;0;0;15,06;0;;;0;;FAUSITA T2  ;0430088733
R1-001;Murcia;Lorca;613503,291281012;4169456,1992063;3684;132;17,81;0;5,3;0;;;0;;HIPICA      132.00;0072004468
R1-001;Murcia;Lorca;613503,291281012;4169456,1992063;3684;66;11,86;0;0;0;;;0;;HIPICA      66.000;0072030506
R1-001;Murcia;Lorca;613503,291281012;4169456,1992063;3684;20;0;0;68,88;0;;;0;;HIPICA T3   ;0430088844
R1-001;Murcia;Lorca;613503,291281012;4169456,1992063;3684;20;0;0;61,61;0;;;0;;HIPICA T4   ;0430088845
R1-001;Murcia;Lorca;613503,291281012;4169456,1992063;3684;20;0;0;67,09;0;;;0;;HIPICA T5   ;0430088846
R1-001;Murcia;Los Alcázares;687285,808328601;4179261,14321597;3613;20;0;0;20,9;0;;;0;;H.MORENA T1 ;0430974239
R1-001;Murcia;Los Alcázares;687285,808328601;4179261,14321597;3613;20;0;0;168,25;0;;;0;;H.MORENA T4 ;0430089011
R1-001;Murcia;Los Alcázares;687285,808328601;4179261,14321597;3613;66;0;0;0;0;;;1;;N.HOYA M    66.000;0071030534
R1-001;Murcia;Jumilla;645747,447420152;4258560,78910144;3652;132;0;0;3,53;0;;;1;;JUMILLA     132.00;0075009088
R1-001;Murcia;Jumilla;645747,447420152;4258560,78910144;3652;20;0;0;9,3;0;;;0;;JUMILLA2 T1 ;0430088856
R1-001;Murcia;Jumilla;645747,447420152;4258560,78910144;3652;20;0;0;20,32;0;;;0;;JUMILLA2 T2 ;0430088855
R1-001;Murcia;Cartagena;667930,169258014;4174758,95372936;3888;132;21,73;0;13,8;0;;;0;;L.ALJORR    132.00;0073004110
R1-001;Murcia;Cartagena;679903,16659627;4167145,11833178;3514;132;21,41;0;10,33;0;;;0;;ASOMADA     132.00;0072004453
R1-001;Murcia;Cartagena;679903,16659627;4167145,11833178;3514;66;0;0;0;0;;;0;;ASOMADA     66.000;0072030489
R1-001;Murcia;Cartagena;679903,16659627;4167145,11833178;3514;20;3,69;0;26,23;0;;;0;;ASOMADA T1 ;0430088693
R1-001;Murcia;Cartagena;679903,16659627;4167145,11833178;3514;20;1,15;0;27,1;0;;;0;;ASOMADA T2  ;0430088720
R1-001;Murcia;Cartagena;674139,883974907;4169197,27897893;3731;132;23,13;0;0,48;0;;;0;;LA GUIA     132.00;0072009199
R1-001;Murcia;Cartagena;674139,883974907;4169197,27897893;3731;20;0,22;0;27,61;0;;;0;;LAGUIA T1   ;0430089015
R1-001;Murcia;Cartagena;674139,883974907;4169197,27897893;3731;20;14,03;0;0;0;;;0;;LAGUIA T2;3731500758
R1-001;Murcia;Fuente Álamo de Murcia;657428,649163692;4170074,95918891;3400;132;22,42;0;75;0;;;0;;LASPALAS    132.00;0072004413
R1-001;Murcia;Caravaca de la Cruz;602404,333453002;4219913,40094671;3689;132;0;0;0;0;;;1;;LENTISCO    132.00;0075009220
R1-001;Murcia;Caravaca de la Cruz;602404,333453002;4219913,40094671;3689;66;0;0;0;0;;;0;;LENTISCO    66.000;0075030305
R1-001;Murcia;Caravaca de la Cruz;602404,333453002;4219913,40094671;3689;20;0;0;33,25;0;;;0;;LENTISCO T1 ;0430230679
R1-001;Murcia;Alhama de Murcia;643939,172830221;4176492,55876981;3767;132;22,23;0;0;0;;;0;;LIMITE      132.00;0072009263
R1-001;Murcia;Alhama de Murcia;643939,172830221;4176492,55876981;3767;20;0,96;0;10,42;0;;;0;;LIMITE T1   ;0430088927
R1-001;Murcia;Águilas;624172,518567874;4142586,49413831;3715;132;25,28;0;1,3;15,96;;;0;;ATEROS      132.00;0072009198
R1-001;Murcia;Águilas;624172,518567874;4142586,49413831;3715;20;0;0;95,95;4,28;;;0;;ATEROS T1   ;0430088934
R1-001;Murcia;Jumilla;651167,184805508;4248154,57258198;7209;132;0;0;0;0;;;1;;LUZENTIA    132.00;0075009089
R1-001;Murcia;Jumilla;651167,184805508;4248154,57258198;7209;20;0;0;1,6;0;;;0;;LUZENTIA T1 ;0430088896
R1-001;Murcia;Fuente Álamo de Murcia;661104,556781301;4172066,44015765;3761;132;22,85;0;0;0;;;0;;MAYORDOM    132.00;0072009264
R1-001;Murcia;Fuente Álamo de Murcia;661104,556781301;4172066,44015765;3761;20;22,85;0;0,6;0;;;0;;MAYORDOMOS T1;0430152010
R1-001;Murcia;Fuente Álamo de Murcia;661104,556781301;4172066,44015765;3761;20;22,85;0;11,65;0;;;0;;MAYORDOMOS T2;0430152012
R1-001;Murcia;Molina de Segura;657982,138128855;4215930,13641276;3571;132;0;0;0,56;33,34;;;1;;M.SEGURA    132.00;0074004483
R1-001;Murcia;Molina de Segura;657982,138128855;4215930,13641276;3571;20;0;0;61,07;2,75;;;0;;M.SEGURA T11;0430089167
R1-001;Murcia;Molina de Segura;657982,138128855;4215930,13641276;3571;20;0;0;51,26;0;;;0;;M.SEGURA T12;0430089166
R1-001;Murcia;Murcia;663832,665574982;4203543,50346992;3287;20;0;0;87,54;1;;;0;;STMURCIA T1 ;0430089182
R1-001;Murcia;Murcia;663832,665574982;4203543,50346992;3287;20;0;0;58,54;0;;;0;;STMURCIA T2 ;0430089183
R1-001;Murcia;Lorca;610208,044178803;4156107,12149958;3718;132;22,41;0;0;0;;;0;;NOGALTE     132.00;0072009145
R1-001;Murcia;Lorca;610208,044178803;4156107,12149958;3718;20;0;0;9,8;0;;;0;;NOGALTE T2  ;0430089264
R1-001;Murcia;Murcia;666261,744620918;4205794,00786608;3899;132;0;0;0;0;;;1;;PLEVANTE    132.00;0074004260
R1-001;Murcia;Murcia;666261,744620918;4205794,00786608;3899;20;0;0;51,58;0;;;0;;PLEVANTE T1 ;0430088791
R1-001;Murcia;Murcia;666261,744620918;4205794,00786608;3899;20;0;0;39,98;0;;;0;;PLEVANTE T2 ;0430088792
R1-001;Murcia;Murcia;666261,744620918;4205794,00786608;3899;20;0;0;29,28;0;;;0;;PLEVANTE T3 ;0430088799
R1-001;Murcia;Calasparra;622144,180874588;4238695,48151046;3774;132;0;0;0;0;;;1;;PTOERRAD    132.00;0075009280
R1-001;Murcia;Mazarrón;657088,514365438;4162023,64613241;3614;132;22,42;0;25;0;;;0;;PTOMAZAR    132.00;0072009117
R1-001;Murcia;Mazarrón;657088,514365438;4162023,64613241;3614;20;0;0;45,6;0;;;0;;PTOMAZAR T1 ;0430089010
R1-001;Murcia;Cartagena;676992,298820635;4164892,62190575;3611;132;22,06;0;0,05;0;;;0;;S.ANTON     132.00;0072009003
R1-001;Murcia;Cartagena;676992,298820635;4164892,62190575;3611;20;1,32;0;19,7;0;;;0;;S.ANTON2 T1 ;0430088726
R1-001;Murcia;Cartagena;676992,298820635;4164892,62190575;3611;20;1,35;0;21,46;0;;;0;;S.ANTON2 T2 ;0430088725
R1-001;Murcia;Cartagena;676992,298820635;4164892,62190575;3611;20;0;0;54,81;0;;;0;;S.ANTON2 T3 ;0430088724
R1-001;Murcia;Murcia;666378,697607914;4209431,72303618;3588;132;0;0;0;0;;;1;;S.FELIX     132.00;0074004534
R1-001;Murcia;Murcia;666378,697607914;4209431,72303618;3588;20;0;0;57,72;0;;;0;;S.FELIX T1  ;0430088699
R1-001;Murcia;Murcia;666378,697607914;4209431,72303618;3588;20;0;0;60,93;0;;;0;;S.FELIX T2  ;0430088698
R1-001;Murcia;Murcia;666378,697607914;4209431,72303618;3588;20;0;0;47,72;0;;;0;;S.FELIX T3  ;0430088697
R1-001;Murcia;San Pedro del Pinatar;692247,333009148;4192462,36817248;3647;66;15,36;0;0,92;0;;;0;;S.PEDROP    66.000;0071030615
R1-001;Murcia;San Pedro del Pinatar;692247,333009148;4192462,36817248;3647;20;0;0;50,04;0;;;0;;SPINATAR T2 ;0430088803
R1-001;Murcia;San Pedro del Pinatar;692247,333009148;4192462,36817248;3647;20;0;0;50,77;0;;;0;;SPINATAR T3 ;0430089007
R1-001;Murcia;Santomera;670415,402053569;4217065,22574938;5260;66;0;0;0;0;;;0;;SANTOMERA   66.000;0074030620
R1-001;Murcia;Santomera;670415,402053569;4217065,22574938;5260;20;0;0;15,27;0;;;0;;SANTOMERA T1;0430088716
R1-001;Murcia;Santomera;670415,402053569;4217065,22574938;5260;20;0;0;27;0;;;0;;SANTOMERA T2;0430088828
R1-001;Murcia;Lorca;614895,109718682;4176269,01711812;3248;132;0;0;0;0;;;0;;S.TERCIA 132.00;3248030059
R1-001;Murcia;Lorca;614895,109718682;4176269,01711812;3248;20;0;0;1,85;0;;;0;;STERCIA T1;3248498405
R1-001;Murcia;Las Torres de Cotillas;650607,101795249;4211039,94860825;3648;20;0;0;36,64;0;;;0;;TCOTILLA T1 ;0430088955
R1-001;Murcia;Las Torres de Cotillas;650607,101795249;4211039,94860825;3648;20;0;0;69,92;0;;;0;;TCOTILLA T2 ;0430089004
R1-001;Murcia;Las Torres de Cotillas;650607,101795249;4211039,94860825;3648;20;0;0;69,93;0;;;0;;TCOTILLA T4 ;0430215793
R1-001;Murcia;Las Torres de Cotillas;650607,101795249;4211039,94860825;3648;132;0;0;0;0;;;1;;TORRECOT    132.00;0074009163
R1-001;Murcia;Las Torres de Cotillas;650607,101795249;4211039,94860825;3648;66;0;0;0;0;;;0;;TORRECOT    66.000;0074030523
R1-001;Murcia;Totana;636802,127887497;4180915,37035741;3666;132;0;0;0;0;;;1;;TOTANA      132.00;0072009111
R1-001;Murcia;Totana;636802,127887497;4180915,37035741;3666;20;0;0;4,5;0;;;0;;TOTANA2 T1  ;0430088800
R1-001;Murcia;Totana;636802,127887497;4180915,37035741;3666;20;0;0;5,1;0;;;0;;TOTANA2 T2  ;0430088801
R1-001;Murcia;Yecla;666762,656763515;4275969,0756183;4054;132;19,85;0;0;0;;;0;;YECLA       132.00;0083004650
R1-001;Murcia;Yecla;666762,656763515;4275969,0756183;4054;20;1,01;0;30,82;0;;;0;;YECLA T1    ;0430088788
R1-001;Murcia;Yecla;666762,656763515;4275969,0756183;4054;20;0,98;0;13,67;0;;;0;;YECLA T2    ;0430088789
R1-001;Murcia;Águilas;624504,363670692;4141407,08431162;4037;66;0;0;0;0;;;0;;AGUILAS     66.000;0072030317
R1-001;Murcia;Águilas;624504,363670692;4141407,08431162;4037;20;0;0;3,5;0;;;0;;AGUILAS T1  ;0430089184
R1-001;Murcia;Águilas;624504,363670692;4141407,08431162;4037;20;0;0;1,8;0;;;0;;AGUILAS T2;0430089140
R1-001;Murcia;Lorca;613113,93513462;4174944,44441121;4201;66;0;0;0;0;;;0;;AQUAGEST    66.000;0072030505
R1-001;Murcia;Bullas;614753,773388053;4212379,59411125;5241;66;0;0;0;0;;;0;;BULLAS      66.000;0075030400
R1-001;Murcia;Bullas;614753,773388053;4212379,59411125;5241;20;0;0;24,66;0;;;0;;BULLAS T1   ;0430088719
R1-001;Murcia;Bullas;614753,773388053;4212379,59411125;5241;20;4,44;0;0;0;;;0;;BULLAS T2;5241499855
R1-001;Murcia;Águilas;633093,742602268;4146742,59496598;4151;66;0;0;3,48;0;;;0;;CALABARD    66.000;0072030521
R1-001;Murcia;Águilas;633093,742602268;4146742,59496598;4151;20;0;0;13,81;0;;;0;;CALABARDINA T1;0430088802
R1-001;Murcia;Caravaca de la Cruz;599205,861618059;4219096,10361253;4006;66;0;0;0;0;;;0;;CARAVACA    66.000;0075030379
R1-001;Murcia;Caravaca de la Cruz;599205,861618059;4219096,10361253;4006;20;0;0;10,2;0;;;0;;CARAVACA T1 ;0430938625
R1-001;Murcia;Caravaca de la Cruz;599205,861618059;4219096,10361253;4006;20;0;0;6,13;0;;;0;;CARAVACA T2 ;0430938624
R1-001;Murcia;Cehegín;607212,789741153;4216770,44570017;4115;66;0;0;0;0;;;0;;CEHEGIN     66.000;0075030387
R1-001;Murcia;Cehegín;607212,789741153;4216770,44570017;4115;20;0;0;2,8;0;;;0;;CEHEGIN T1  ;0430958292
R1-001;Murcia;Cehegín;607212,789741153;4216770,44570017;4115;20;0;0;4,6;0;;;0;;CEHEGIN T2  ;0430958294
R1-001;Murcia;Cartagena;683339,148641208;4161069,88452673;4255;66;0;0;0;0;;;0;;A.ECOCAR    66.000;0071030372
R1-001;Murcia;Fuente Álamo de Murcia;659839,32065193;4174793,5562592;5242;66;0;0;0;0;;;0;;F.ALAMO     66.000;0073030525
R1-001;Murcia;Cartagena;701793,922572038;4167002,17092971;4086;66;0;0;0;0;;;1;;LA MANGA    66.000;0071030491
R1-001;Murcia;Cartagena;701793,922572038;4167002,17092971;4086;20;0;0;46,8;0;;;0;;LA MANGA T1 ;0430088703
R1-001;Murcia;Cartagena;701793,922572038;4167002,17092971;4086;20;0;0;12,39;0;;;0;;LA MANGA T2 ;0430675676
R1-001;Murcia;Cartagena;701793,922572038;4167002,17092971;4086;20;0;0;12,33;0;;;0;;LA MANGA T3 ;0430088930
R1-001;Murcia;La Unión;687237,38825221;4165970,36579438;4012;66;0;0;0;0;;;1;;LA UNI/A    66.000;0071030497
R1-001;Murcia;La Unión;687237,38825221;4165970,36579438;4012;20;0;0;34,23;0;;;0;;LA UNION T1 ;0430088820
R1-001;Murcia;La Unión;687237,38825221;4165970,36579438;4012;20;0;0;13,8;0;;;0;;LA UNION T3 ;0430088821
R1-001;Murcia;Mazarrón;646301,270637908;4166374,05663676;4065;66;0;0;0;0;;;0;;MAZARRON    66.000;0072030519
R1-001;Murcia;Mazarrón;646301,270637908;4166374,05663676;4065;20;0;0;24,08;0;;;0;;MAZARRON T1 ;0430088713
R1-001;Murcia;Mazarrón;646301,270637908;4166374,05663676;4065;20;0;0;16,6;0;;;0;;MAZARRON T2 ;0430088712
R1-001;Murcia;Cartagena;684143,132737438;4161888,04571015;4279;66;0;0;0;0;;;1;;MIGALOTA    66.000;0071030513
R1-001;Murcia;Mula;631864,327714806;4209938,63936753;4097;66;0;0;5;0;;;0;;MULA        66.000;0075030529
R1-001;Murcia;Mula;631864,327714806;4209938,63936753;4097;20;0;0;6,55;0;;;0;;MULA T012   ;0430088785
R1-001;Murcia;Mula;631864,327714806;4209938,63936753;4097;20;0;0;19,11;0;;;0;;MULA T1     ;0430088710
R1-001;Murcia;Lorca;619239,355176552;4161018,9066353;4119;66;0;0;0;0;;;0;;PURIAS      66.000;0072030564
R1-001;Murcia;Lorca;619239,355176552;4161018,9066353;4119;20;0;0;8,7;0;;;0;;PURIAS T1   ;0430088731
R1-001;Murcia;Lorca;619239,355176552;4161018,9066353;4119;20;0;0;5,77;0;;;0;;PURIAS T2   ;0430088732
R1-001;Murcia;Mazarrón;640375,089639198;4157484,53352335;4127;66;0;0;0;0;;;0;;RAMONETE    66.000;0072030591
R1-001;Murcia;Mazarrón;640375,089639198;4157484,53352335;4127;11;0;0;4,8;0;;;0;;RAMONETE T1 ;0430843882
R1-001;Murcia;Mazarrón;640375,089639198;4157484,53352335;4127;20;0;0;1,6;0;;;0;;RAMONETE T2 ;0430488986
R1-001;Murcia;Pliego;633296,427332664;4201927,51069635;5499;66;0;0;0;0;;;0;;A.REP MU    66.000;0075030570
R1-001;Murcia;San Javier;689713,626823218;4185567,83018044;4116;66;0;0;0;0;;;1;;S.JAVIE2    66.000;0071030608
R1-001;Murcia;San Javier;689713,626823218;4185567,83018044;4116;20;0;0;34,9;0;;;0;;S.JAVIE2 T11;0430088982
R1-001;Murcia;San Javier;689713,626823218;4185567,83018044;4116;20;0;0;47,97;0;;;0;;S.JAVIE2 T12;0430088704
R1-001;Murcia;Totana;633701,672107376;4179985,9205791;4034;66;0;0;1,45;0;;;0;;TOTANA      66.000;0072030637
R1-001;Navarra;Puente la Reina/Gares;597178,059289399;4726202,54032625;9764;66;0;0;0;0;;;1;;CS SARRIA   ;0131202018
R1-001;Navarra;Corella;601632,091103547;4662383,2554978;4291;66;23;0;0,33;0;;;0;;SM  CORELLA ;0131610027
R1-001;Navarra;Fontellas;618585,939847972;4652485,95271458;9780;66;15,3;0;0,44;0;;;0;;CS ABLITAS  ;0131601031
R1-001;Navarra;Tudela;611420,0960804;4659670,01526048;9678;66;0;0;0,64;0;;;1;;AGROCIUDAD  ;0131505102
R1-001;Navarra;Cortes;627685,63933966;4642989,0224684;4259;66;21;0;0,66;0;;;0;;PE I+D BOYAL;0131608007
R1-001;Navarra;Castejón;609224,148750763;4666349,9665084;9680;66;0;0;0,45;0;;;1;;SS CASTEJON ;0131502009
R1-001;Navarra;Fontellas;618724,423505995;4652061,613064;4120;66;23;0;0,28;0;;;0;;FONTELLAS   ;0131602105
R1-001;Navarra;Mendavia;559504,000912285;4702050,14137152;8487;66;0;0;0,1;0;;;1;;HS MENDAVIA ;0126901015
R1-001;Navarra;Marcilla;605228,100574273;4685137,30010715;4232;66;1;0;0,26;0;;;0;;STR FV HIBRI;0131407014
