Gestor de Red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad ocupada (MW);Capacidad admitida y no resuelta (MW);Posiciones ocupadas;Posiciones libres;Nudo Afección RdT;Nudo limitado por Scc ;Nudo 0*;Comentarios;Comunidad Autónoma;Nombre Subestación
R1-299;Málaga;Mijas;348289,4711;4041418,712;532510452;20;0;0;28,9;0;;;COSTASOL 220;0;0;;01 - Andalucía;CJOCOLOR
R1-299;Málaga;Gaucín;284567,2257;4041598,867;58011554;66;0;0;11,6;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;CORCHADO
R1-299;Málaga;Gaucín;284567,2257;4041598,867;58011554;15;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;CORCHADO
R1-299;Málaga;Marbella;333502,9516;4043569,078;531063748;66;0;0;45,6;0;;;COSTASOL 220;0;0;;01 - Andalucía;COSTASOL
R1-299;Málaga;Marbella;333502,9516;4043569,078;531063748;20;0;0;0,1;0;;;COSTASOL 220;0;0;;01 - Andalucía;COSTASOL
R1-299;Málaga;Marbella;325640,6496;4042537,484;58036887;66;0;0;0;0;;;COSTASOL 220;0;0;;01 - Andalucía;DECOSOL
R1-299;Málaga;Marbella;325640,6496;4042537,484;58036887;20;0;0;0;0;;;COSTASOL 220;0;0;;01 - Andalucía;DECOSOL
R1-299;Málaga;Marbella;341521,3438;4040733,485;514002838;66;0;0;0;0;;;COSTASOL 220;0;0;;01 - Andalucía;ELVIRIA
R1-299;Málaga;Marbella;341521,3438;4040733,485;514002838;20;0;0;33,7;0;;;COSTASOL 220;0;0;;01 - Andalucía;ELVIRIA
R1-299;Málaga;Estepona;305588,446;4033520,783;510010223;66;0;0;16;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;ESTEPONA
R1-299;Málaga;Estepona;305588,446;4033520,783;510010223;20;0;0;0,1;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;ESTEPONA
R1-299;Málaga;Fuengirola;354196,1569;4046232,094;56009765;66;0;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;FUENGIRO
R1-299;Málaga;Fuengirola;354196,1569;4046232,094;56009765;20;0;0;53,7;0;;;ALHAURIN 220;0;0;;01 - Andalucía;FUENGIRO
R1-299;Málaga;Campillos;340138,8434;4089605,673;531080138;66;0;0;5,2;0;;;ALHAURIN 220;0;0;;01 - Andalucía;GUADALTE
R1-299;Málaga;Fuente de Piedra;348297,1981;4109523,183;513001397;66;0;0;24,5;0;;;ALHAURIN 220;0;0;;01 - Andalucía;HUMILLAD
R1-299;Málaga;Fuente de Piedra;348297,1981;4109523,183;513001397;25;0;0;5,2;0;;;ALHAURIN 220;0;0;;01 - Andalucía;HUMILLAD
R1-299;Málaga;Cuevas de San Marcos;377023,5288;4126225,415;59027137;132;0;0;76,8;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;IZNAJAR
R1-299;Málaga;Benahavís;317575,4494;4040632,291;532530193;66;0;0;0;0;;;BENAHAVIS 220;0;0;;01 - Andalucía;JARALILL
R1-299;Málaga;Benahavís;317575,4494;4040632,291;532530193;20;0;0;0,3;0;;;BENAHAVIS 220;0;0;;01 - Andalucía;JARALILL
R1-299;Málaga;Torremolinos;364970,9853;4054865,45;56009465;66;0;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;MANANTIA
R1-299;Málaga;Torremolinos;364970,9853;4054865,45;56009465;20;0;0;61,3;0;;;ALHAURIN 220;0;0;;01 - Andalucía;MANANTIA
R1-299;Málaga;Manilva;296465,1603;4024681,703;533235325;66;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;MANILVA
R1-299;Málaga;Manilva;296465,1603;4024681,703;533235325;20;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;MANILVA
R1-299;Málaga;Marbella;330400,1006;4043064,507;55002626;66;0;0;0;0;;;COSTASOL 220;0;0;;01 - Andalucía;MARBELLA
R1-299;Málaga;Marbella;330400,1006;4043064,507;55002626;20;0;0;0,1;0;;;COSTASOL 220;0;0;;01 - Andalucía;MARBELLA
R1-299;Málaga;Torremolinos;363556,352;4053021,529;56008847;66;51,2;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;MARYSOL
R1-299;Málaga;Torremolinos;363556,352;4053021,529;56008847;20;7,7;0;86,3;0;;;ALHAURIN 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual. Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;MARYSOL
R1-299;Málaga;Mijas;353060,6921;4043798,196;531401765;66;0;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;MIJAS
R1-299;Málaga;Mijas;353060,6921;4043798,196;531401765;20;0;0;61,8;0;;;ALHAURIN 220;0;0;;01 - Andalucía;MIJAS
R1-299;Málaga;Málaga;378623,3786;4065512,896;518000047;66;20,4;0;0;0;;;LOS MONTES 220;0;0;;01 - Andalucía;MIRAFLOR
R1-299;Málaga;Málaga;378623,3786;4065512,896;518000047;20;0;0;44,7;0;;;LOS MONTES 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;MIRAFLOR
R1-299;Málaga;Mollina;351862,543;4108661,409;532509728;66;0;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;MOLLINA
R1-299;Málaga;Mollina;351862,543;4108661,409;532509728;20;0;0;13,1;0;;;ALHAURIN 220;0;0;;01 - Andalucía;MOLLINA
R1-299;Málaga;Málaga;376012,3479;4067537,912;531054662;66;45,3;0;56;0;;;LOS MONTES 220;0;0;;01 - Andalucía;MONTES
R1-299;Málaga;Málaga;376012,3479;4067537,912;531054662;20;0;0;58,9;0;;;LOS MONTES 220;0;0;;01 - Andalucía;MONTES
R1-299;Málaga;Torrox;415411,2204;4068176,15;531845725;20;19,1;0;0;0;;;ORGIVA 220;0;0;Nudo a desaparecer a corto plazo.;01 - Andalucía;MVTORROX
R1-299;Málaga;Nerja;421848,1956;4069083,404;58001375;132;0;0;0;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;NERJA
R1-299;Málaga;Nerja;421848,1956;4069083,404;58001375;66;15,5;0;0;0;;;ORGIVA 220;0;0;;01 - Andalucía;NERJA
R1-299;Málaga;Nerja;421848,1956;4069083,404;58001375;20;0;0;0,7;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;NERJA
R1-299;Málaga;Marbella;323548,0028;4041031,671;514002401;66;0;0;0;0;;;COSTASOL 220;0;0;;01 - Andalucía;NUEVANDA
R1-299;Málaga;Marbella;323548,0028;4041031,671;514002401;20;0;0;0,4;0;;;COSTASOL 220;0;0;;01 - Andalucía;NUEVANDA
R1-299;Málaga;Álora;342220,7375;4086907,508;58002531;66;0;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;NUEVCHOR
R1-299;Málaga;Ronda;309034,8088;4068931,534;58002206;66;27,8;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;NUEVROND
R1-299;Málaga;Ronda;309034,8088;4068931,534;58002206;20;23,5;0;3;0;;;ALHAURIN 220;0;0;;01 - Andalucía;NUEVROND
R1-299;Málaga;Estepona;315272,0662;4037471,781;531771623;66;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;PARAISO
R1-299;Málaga;Estepona;315272,0662;4037471,781;531771623;20;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;PARAISO
R1-299;Málaga;Álora;346753,3551;4080835,161;531663443;66;0;0;15,3;0;;;ALHAURIN 220;0;0;;01 - Andalucía;PAREDONE
R1-299;Málaga;Álora;346753,3551;4080835,161;531663443;20;0;0;3,2;0;;;ALHAURIN 220;0;0;;01 - Andalucía;PAREDONE
R1-299;Málaga;Málaga;372455,6465;4064659,103;531013771;66;66,5;0;0;0;;;LOS MONTES 220;0;0;;01 - Andalucía;PERCHEL
R1-299;Málaga;Málaga;372455,6465;4064659,103;531013771;20;66,5;0;0,1;0;;;LOS MONTES 220;0;0;;01 - Andalucía;PERCHEL
R1-299;Málaga;Málaga;369001,4832;4062000,71;515000352;66;92,5;0;49,9;0;;;POLIGONO 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;POLIGONO
R1-299;Málaga;Málaga;369001,4832;4062000,71;515000352;20;32,8;0;61,8;0,8;;;POLIGONO 220;0;0;;01 - Andalucía;POLIGONO
R1-299;Málaga;Antequera;347950,503;4101787,174;533408832;66;0;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;PTO_SECO
R1-299;Málaga;Antequera;347950,503;4101787,174;533408832;20;0;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;PTO_SECO
R1-299;Málaga;Málaga;368527,0955;4065830,138;513000454;132;31,8;0;0;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;RAMOS
R1-299;Málaga;Málaga;368527,0955;4065830,138;513000454;66;157,3;0;20;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;RAMOS
R1-299;Málaga;Málaga;368527,0955;4065830,138;513000454;20;71,9;0;0,1;0;;;LOS RAMOS 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual.;01 - Andalucía;RAMOS
R1-299;Málaga;Rincón de la Victoria;388588,5457;4064652,908;531447953;132;42;0;0;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;RINCO_V
R1-299;Málaga;Rincón de la Victoria;388588,5457;4064652,908;531447953;20;42;0;0,3;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;RINCO_V
R1-299;Málaga;Ronda;306207,1019;4068517,407;531332112;66;20,4;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;RONDA
R1-299;Málaga;Ronda;306207,1019;4068517,407;531332112;20;20,4;0;2,3;0;;;ALHAURIN 220;0;0;;01 - Andalucía;RONDA
R1-299;Málaga;Archidona;373141,8912;4112742,185;532674563;132;0;0;20;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;S_ARCAS
R1-299;Málaga;Málaga;370463,4232;4060813,43;513000551;66;77;0;0;0;;;POLIGONO 220;0;0;Nudo a desaparecer a corto plazo.;01 - Andalucía;S_SEBAST
R1-299;Málaga;Málaga;370463,4232;4060813,43;513000551;20;68,5;0;12,8;0;;;POLIGONO 220;0;0;Nudo a desaparecer a corto plazo.;01 - Andalucía;S_SEBAST
R1-299;Málaga;Tolox;331663,4786;4063703,711;532448758;66;28,5;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;SAUGUSTO
R1-299;Málaga;Tolox;331663,4786;4063703,711;532448758;20;24,5;0;5,7;0;;;ALHAURIN 220;0;0;;01 - Andalucía;SAUGUSTO
R1-299;Málaga;Málaga;371386,1187;4064643,34;513001278;66;142,2;0;0;0;;;POLIGONO 220;0;0;;01 - Andalucía;SECUNDAR
R1-299;Málaga;Málaga;371386,1187;4064643,34;513001278;20;101,8;0;0,2;0;;;POLIGONO 220;0;0;;01 - Andalucía;SECUNDAR
R1-299;Málaga;Málaga;369393,379;4064073,243;532653906;66;92,7;0;0;0;;;POLIGONO 220;0;0;;01 - Andalucía;SRAFAEL
R1-299;Málaga;Málaga;369393,379;4064073,243;532653906;20;50,9;0;10,1;0;;;POLIGONO 220;0;0;;01 - Andalucía;SRAFAEL
R1-299;Málaga;Fuengirola;357052,4642;4049715,449;533238440;66;0;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;TORREBLA
R1-299;Málaga;Fuengirola;357052,4642;4049715,449;533238440;20;0;0;0;0;;;ALHAURIN 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;TORREBLA
R1-299;Málaga;Vélez-Málaga;402067,7756;4067248,62;532749933;66;59,4;0;0;0;;;LOS MONTES 220;0;0;;01 - Andalucía;TORREMAR
R1-299;Málaga;Vélez-Málaga;402067,7756;4067248,62;532749933;20;59,4;0;10,2;0;;;LOS MONTES 220;0;0;;01 - Andalucía;TORREMAR
R1-299;Málaga;Málaga;367514,3349;4064357,894;533329745;66;20,8;0;0;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;UNIVERSI
R1-299;Málaga;Málaga;367514,3349;4064357,894;533329745;20;0;0;45,7;0;;;LOS RAMOS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;UNIVERSI
R1-299;Málaga;Estepona;303671,7103;4032570,694;532724759;66;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;V_ROMANO
R1-299;Málaga;Estepona;303671,7103;4032570,694;532724759;20;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;V_ROMANO
R1-299;Málaga;Alhaurín el Grande;347889,2716;4062811,28;58002480;66;83,1;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;VILLFRAG
R1-299;Málaga;Alhaurín el Grande;347889,2716;4062811,28;58002480;20;48;0;7,9;0;;;ALHAURIN 220;0;0;;01 - Andalucía;VILLFRAG
R1-299;Málaga;Málaga;366577,1248;4062976,302;513000836;66;31,9;0;0;0;;;POLIGONO 220;0;0;;01 - Andalucía;VISOS
R1-299;Málaga;Málaga;366577,1248;4062976,302;513000836;20;31,9;0;3,4;0;;;POLIGONO 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;VISOS
R1-299;Sevilla;Rinconada, La;244693,0046;4147652,047;514001542;132;0;0;43,6;0;;;ALCORES 220;0;0;;01 - Andalucía;AEROPUER
R1-299;Sevilla;Rinconada, La;244693,0046;4147652,047;514001542;15;0;0;4,5;0;;;ALCORES 220;0;0;;01 - Andalucía;AEROPUER
R1-299;Sevilla;Brenes;245107,675;4158784,325;59024979;66;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;AGRIBETI
R1-299;Sevilla;Brenes;245107,675;4158784,325;59024979;15;0;0;0,1;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;AGRIBETI
R1-299;Sevilla;Alcalá de Guadaíra;249905,0201;4136016,66;531138439;132;0;0;42,6;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;AGUILA
R1-299;Sevilla;Alcalá de Guadaíra;249905,0201;4136016,66;531138439;15;0;0;0,2;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;AGUILA
R1-299;Sevilla;Sevilla;234695,0755;4144651,264;510006772;66;0;0;87,5;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALAMILLO
R1-299;Sevilla;Sevilla;234695,0755;4144651,264;510006772;20;0;0;24,2;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALAMILLO
R1-299;Sevilla;Alcalá de Guadaíra;245616,8858;4138352,738;531846084;132;0;0;0;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;ALCAGUAD
R1-299;Sevilla;Alcalá de Guadaíra;245616,8858;4138352,738;531846084;15;0;0;0,5;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;ALCAGUAD
R1-299;Sevilla;Alcalá del Río;237099,3694;4156428,59;510008746;66;0;0;16;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALCALRIO
R1-299;Sevilla;Alcalá del Río;237099,3694;4156428,59;510008746;15;0;0;9,7;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALCALRIO
R1-299;Sevilla;Alcolea del Río;264331,7326;4167232,77;510007413;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALCOLRIO
R1-299;Sevilla;Alcolea del Río;264331,7326;4167232,77;510007413;66;0;0;31,5;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALCOLRIO
R1-299;Sevilla;Alcolea del Río;264331,7326;4167232,77;510007413;15;0;0;10,4;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALCOLRIO
R1-299;Sevilla;Alcalá de Guadaíra;247114,5409;4141564,29;514003365;132;0;0;210,4;0;;;ALCORES 220;0;0;;01 - Andalucía;ALCORES
R1-299;Sevilla;Alcalá de Guadaíra;247114,5409;4141564,29;514003365;66;0;0;143,4;0;;;ALCORES 220;0;0;;01 - Andalucía;ALCORES
R1-299;Sevilla;Alcalá de Guadaíra;247114,5409;4141564,29;514003365;15;0;0;47,5;0;;;ALCORES 220;0;0;;01 - Andalucía;ALCORES
R1-299;Sevilla;Bollullos de la Mitación;225843,4268;4137571,909;531709417;66;0;0;85,2;0;;;ALJARAFE 220;0;0;;01 - Andalucía;ALJARAFE
R1-299;Sevilla;Bollullos de la Mitación;225843,4268;4137571,909;531709417;15;0;0;5,1;0;;;ALJARAFE 220;0;0;;01 - Andalucía;ALJARAFE
R1-299;Sevilla;Sevilla;239002,3472;4141814,957;531936263;66;0;0;0;0;;;SANTA ELVIRA 220;0;0;;01 - Andalucía;AMATE
R1-299;Sevilla;Sevilla;239002,3472;4141814,957;531936263;15;0;0;41;0;;;SANTA ELVIRA 220;0;0;;01 - Andalucía;AMATE
R1-299;Sevilla;Paradas;274216,6253;4128078,049;55004651;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ARAHAL
R1-299;Sevilla;Paradas;274216,6253;4128078,049;55004651;15;0;0;2,6;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ARAHAL
R1-299;Sevilla;Alcalá de Guadaíra;244481,9876;4138702,156;58028236;66;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;ARGON
R1-299;Sevilla;Sevilla;234159,1666;4142142,426;515001305;66;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ARJONA
R1-299;Sevilla;Sevilla;234159,1666;4142142,426;515001305;20;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ARJONA
R1-299;Sevilla;Aznalcóllar;214582,2;4156311,209;531941969;132;0;0;0;0;;;GUILLENA 220;0;0;;01 - Andalucía;AZNALCOL
R1-299;Sevilla;Aznalcóllar;214582,2;4156311,209;531941969;15;0;0;4,1;0;;;GUILLENA 220;0;0;;01 - Andalucía;AZNALCOL
R1-299;Sevilla;Arahal;269091,9075;4119103,643;531157622;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;BASMORON
R1-299;Sevilla;Gerena;218531,3192;4158443,951;533366991;132;0;0;44,2;0;;;GUILLENA 220;0;0;;01 - Andalucía;BERROCAL
R1-299;Sevilla;Bollullos de la Mitación;221518,0421;4138664,337;531500555;66;0;0;17,7;0;;;ALJARAFE 220;0;0;;01 - Andalucía;BOLLULLM
R1-299;Sevilla;Bollullos de la Mitación;221518,0421;4138664,337;531500555;15;0;0;12,3;0;;;ALJARAFE 220;0;0;;01 - Andalucía;BOLLULLM
R1-299;Sevilla;Bormujos;227405,5252;4138213,373;532599008;66;0;0;0;0;;;ALJARAFE 220;0;0;;01 - Andalucía;BORMUJOS
R1-299;Sevilla;Bormujos;227405,5252;4138213,373;532599008;15;0;0;0,3;0;;;ALJARAFE 220;0;0;;01 - Andalucía;BORMUJOS
R1-299;Sevilla;Cabezas de San Juan, Las;237345,2314;4096552,335;533334925;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;CABEZAS
R1-299;Sevilla;Guillena;223612,4509;4173645,701;515002184;132;0;0;12,8;0;;;GUILLENA 220;0;0;;01 - Andalucía;CALA
R1-299;Sevilla;Guillena;223612,4509;4173645,701;515002184;15;0;0;4,1;0;;;GUILLENA 220;0;0;;01 - Andalucía;CALA
R1-299;Sevilla;Sevilla;237948,6801;4144601,748;510004929;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CALONGE
R1-299;Sevilla;Sevilla;237948,6801;4144601,748;510004929;20;0;0;0,1;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CALONGE
R1-299;Sevilla;Rinconada, La;241109,3753;4152706,226;532844843;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CANAMO
R1-299;Sevilla;Rinconada, La;241109,3753;4152706,226;532844843;15;0;0;10,3;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CANAMO
R1-299;Sevilla;Cantillana;251764,7909;4164175,695;510008747;66;0;0;6,4;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CANTILLA
R1-299;Sevilla;Cantillana;251764,7909;4164175,695;510008747;15;0;0;9;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CANTILLA
R1-299;Sevilla;Mairena del Alcor;255134,6132;4140795,127;532212222;66;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;CANTOSAL
R1-299;Sevilla;Mairena del Alcor;255134,6132;4140795,127;532212222;15;0;0;29;0;;;ALCORES 220;0;0;;01 - Andalucía;CANTOSAL
R1-299;Sevilla;Camas;230842,5355;4142452,615;531095165;66;0;0;24,8;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CARAMBOL
R1-299;Sevilla;Camas;230842,5355;4142452,615;531095165;15;0;0;1,9;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CARAMBOL
R1-299;Sevilla;Carmona;265887,2877;4150986,38;510007421;66;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;CARMONA
R1-299;Sevilla;Carmona;265887,2877;4150986,38;510007421;15;0;0;39,6;0;;;ALCORES 220;0;0;;01 - Andalucía;CARMONA
R1-299;Sevilla;Sevilla;233313,2973;4142625,398;510005814;66;0;0;201,1;0;;;CENTENARIO 220;0;0;;01 - Andalucía;CENTENAR
R1-299;Sevilla;Sevilla;233313,2973;4142625,398;510005814;20;0;0;10;0;;;CENTENARIO 220;0;0;;01 - Andalucía;CENTENAR
R1-299;Sevilla;Arahal;269086,8094;4124596,427;533081336;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;CLH_ARAH
R1-299;Sevilla;Coronil, El;266446,0129;4107906,565;532297674;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;CORONIL
R1-299;Sevilla;Coronil, El;266446,0129;4107906,565;532297674;15;0;0;26;2,8;;;DON RODRIGO 220;0;0;;01 - Andalucía;CORONIL
R1-299;Sevilla;Sevilla;236913,1129;4146707,106;531860074;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CROSS_SJ
R1-299;Sevilla;Sevilla;236913,1129;4146707,106;531860074;20;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CROSS_SJ
R1-299;Sevilla;Sevilla;237968,5777;4142021,047;510009089;66;0;0;0;0;;;SANTA ELVIRA 220;0;0;;01 - Andalucía;CRUZCAMP
R1-299;Sevilla;Sevilla;237968,5777;4142021,047;510009089;20;0;0;1;0;;;SANTA ELVIRA 220;0;0;;01 - Andalucía;CRUZCAMP
R1-299;Sevilla;Sevilla;237968,5777;4142021,047;510009089;15;0;0;0,2;0;;;SANTA ELVIRA 220;0;0;;01 - Andalucía;CRUZCAMP
R1-299;Sevilla;Cuervo de Sevilla, El;228648,9263;4083556,791;514004358;66;0;0;13;0;;;MIRABAL 220;0;0;;01 - Andalucía;CUERVO
R1-299;Sevilla;Cuervo de Sevilla, El;228648,9263;4083556,791;514004358;15;0;0;6;0;;;MIRABAL 220;0;0;;01 - Andalucía;CUERVO
R1-299;Sevilla;Sevilla;234968,9794;4142552,744;510010692;66;0;0;0;0;;;CENTENARIO 220;0;0;;01 - Andalucía;CUNA
R1-299;Sevilla;Alcalá de Guadaíra;242458,0922;4131916,298;515002909;132;0;0;129,9;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;DOSHMNAS
R1-299;Sevilla;Alcalá de Guadaíra;242458,0922;4131916,298;515002909;66;0;0;0;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;DOSHMNAS
R1-299;Sevilla;Alcalá de Guadaíra;242458,0922;4131916,298;515002909;15;0;0;10,1;0,2;;;DOS HERMANAS 220;0;0;;01 - Andalucía;DOSHMNAS
R1-299;Sevilla;Alcalá de Guadaíra;247780,7963;4125892,637;59020947;66;0;0;52,9;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;DRODRIGO
R1-299;Sevilla;Sevilla;244761,2437;4143936,191;531876274;132;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;EADSCASA
R1-299;Sevilla;Écija;317717,1183;4157320,637;55004323;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ECIJA
R1-299;Sevilla;Écija;317717,1183;4157320,637;55004323;25;0;0;2,1;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ECIJA
R1-299;Sevilla;Sevilla;235897,2705;4145344,778;510002589;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;EMPALME
R1-299;Sevilla;Sevilla;235897,2705;4145344,778;510002589;66;0;0;45;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;EMPALME
R1-299;Sevilla;Sevilla;235897,2705;4145344,778;510002589;20;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;EMPALME
R1-299;Sevilla;Sevilla;235897,2705;4145344,778;510002589;15;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;EMPALME
R1-299;Sevilla;Sevilla;236481,8975;4140818,207;510006035;66;0;0;0;0;;;QUINTOS 220;0;0;;01 - Andalucía;ENRAMADI
R1-299;Sevilla;Sevilla;236481,8975;4140818,207;510006035;20;0;0;0,3;0;;;QUINTOS 220;0;0;;01 - Andalucía;ENRAMADI
R1-299;Sevilla;Dos Hermanas;239028,8177;4133845,765;533234320;15;0;0;71;0;;;ENTRENUCLEOS 220;0;0;;01 - Andalucía;ENTRENUC
R1-299;Sevilla;Alcalá de Guadaíra;243347,2337;4139628,177;531456427;66;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;ESPALDIL
R1-299;Sevilla;Alcalá de Guadaíra;243347,2337;4139628,177;531456427;15;0;0;24,8;0;;;ALCORES 220;0;0;;01 - Andalucía;ESPALDIL
R1-299;Sevilla;Estepa;333966,9699;4129674,393;55004229;66;0;0;26;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ESTEPA
R1-299;Sevilla;Estepa;333966,9699;4129674,393;55004229;25;0;0;2,1;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ESTEPA
R1-299;Sevilla;Lebrija;227298,7453;4091828,395;532255183;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;FONTANAL
R1-299;Sevilla;Lebrija;227298,7453;4091828,395;532255183;15;0;0;0,2;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;FONTANAL
R1-299;Sevilla;Dos Hermanas;235313,909;4132798,786;510008085;66;0;0;49,7;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;FUENTE_R
R1-299;Sevilla;Dos Hermanas;235313,909;4132798,786;510008085;15;0;0;17,8;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;FUENTE_R
R1-299;Sevilla;Guillena;227676,1993;4156474,471;531429158;132;0;0;42,6;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;FUNDICIO
R1-299;Sevilla;Guillena;227676,1993;4156474,471;531429158;15;0;0;4,1;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;FUNDICIO
R1-299;Sevilla;Peñaflor;286758,3714;4176245,213;531844544;132;0;0;55,3;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;GRULLAS
