Gestor de red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad ocupada (MW);Capacidad admitida y no resuelta (MW);Posiciones ocupadas;Posiciones libres;Nudo Afección RdT;Nudo limitado por Scc ;Nudo 0*;Comentarios;Comunidad Autónoma;Nombre Subestación;Provincia;Municipio
R1-299;29;29067;369393,38;4064073,24;532653906;66;94,42;0;0;0;;;POLIGONO 220;0;0;;01 - Andalucía;SRAFAEL;Málaga;Málaga
R1-299;29;29067;369393,38;4064073,24;532653906;20;51,56;0;10,06;0;;;POLIGONO 220;0;0;;01 - Andalucía;SRAFAEL;Málaga;Málaga
R1-299;29;29054;357052,46;4049715,45;533238440;66;0;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;TORREBLA;Málaga;Fuengirola
R1-299;29;29054;357052,46;4049715,45;533238440;20;0;0;0;0;;;ALHAURIN 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;TORREBLA;Málaga;Fuengirola
R1-299;29;29094;402067,78;4067248,62;532749933;66;53,28;0;0;0;;;LOS MONTES 220;0;0;;01 - Andalucía;TORREMAR;Málaga;Vélez-Málaga
R1-299;29;29094;402067,78;4067248,62;532749933;20;53,28;0;10,17;0;;;LOS MONTES 220;0;0;;01 - Andalucía;TORREMAR;Málaga;Vélez-Málaga
R1-299;29;29091;415144,75;4067110,76;533456333;132;0;0;0;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;TORROX;Málaga;Torrox
R1-299;29;29091;415144,75;4067110,76;533456333;20;0;0;0;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;TORROX;Málaga;Torrox
R1-299;29;29067;367514,33;4064357,89;533329745;66;25,82;0;0;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;UNIVERSI;Málaga;Málaga
R1-299;29;29067;367514,33;4064357,89;533329745;20;3,22;0;45,65;0;;;LOS RAMOS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;UNIVERSI;Málaga;Málaga
R1-299;29;29051;303671,71;4032570,69;532724759;66;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;V_ROMANO;Málaga;Estepona
R1-299;29;29051;303671,71;4032570,69;532724759;20;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;V_ROMANO;Málaga;Estepona
R1-299;29;29008;347889,27;4062811,28;58002480;66;48,05;0;0;0;;;ALHAURIN 220;0;0;;01 - Andalucía;VILLFRAG;Málaga;Alhaurín el Grande
R1-299;29;29008;347889,27;4062811,28;58002480;20;48,05;0;2,87;0;;;ALHAURIN 220;0;0;;01 - Andalucía;VILLFRAG;Málaga;Alhaurín el Grande
R1-299;29;29067;366577,12;4062976,3;513000836;66;34,44;0;0;0;;;POLIGONO 220;0;0;;01 - Andalucía;VISOS;Málaga;Málaga
R1-299;29;29067;366577,12;4062976,3;513000836;20;34,44;0;1,82;0;;;POLIGONO 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;VISOS;Málaga;Málaga
R1-299;41;41081;244693;4147652,05;514001542;132;0;0;43,6;0;;;ALCORES 220;0;0;;01 - Andalucía;AEROPUER;Sevilla;Rinconada, La
R1-299;41;41081;244693;4147652,05;514001542;15;0;0;3,51;0;;;ALCORES 220;0;0;;01 - Andalucía;AEROPUER;Sevilla;Rinconada, La
R1-299;41;41018;245107,68;4158784,32;59024979;66;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;AGRIBETI;Sevilla;Brenes
R1-299;41;41018;245107,68;4158784,32;59024979;15;0;0;0,11;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;AGRIBETI;Sevilla;Brenes
R1-299;41;41004;249905,02;4136016,66;531138439;132;0;0;42,64;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;AGUILA;Sevilla;Alcalá de Guadaíra
R1-299;41;41004;249905,02;4136016,66;531138439;15;0;0;0,2;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;AGUILA;Sevilla;Alcalá de Guadaíra
R1-299;41;41091;234695,08;4144651,26;510006772;66;0;0;87,5;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALAMILLO;Sevilla;Sevilla
R1-299;41;41091;234695,08;4144651,26;510006772;20;0;0;24,16;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALAMILLO;Sevilla;Sevilla
R1-299;41;41004;245616,89;4138352,74;531846084;132;0;0;0;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;ALCAGUAD;Sevilla;Alcalá de Guadaíra
R1-299;41;41004;245616,89;4138352,74;531846084;15;0;0;0,48;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;ALCAGUAD;Sevilla;Alcalá de Guadaíra
R1-299;41;41005;237099,37;4156428,59;510008746;66;0;0;16,08;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALCALRIO;Sevilla;Alcalá del Río
R1-299;41;41005;237099,37;4156428,59;510008746;15;0;0;9,67;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALCALRIO;Sevilla;Alcalá del Río
R1-299;41;41006;264331,73;4167232,77;510007413;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALCOLRIO;Sevilla;Alcolea del Río
R1-299;41;41006;264331,73;4167232,77;510007413;66;0;0;31,5;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALCOLRIO;Sevilla;Alcolea del Río
R1-299;41;41006;264331,73;4167232,77;510007413;15;0;0;10,4;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ALCOLRIO;Sevilla;Alcolea del Río
R1-299;41;41004;247114,54;4141564,29;514003365;132;0;0;210,32;0;;;ALCORES 220;0;0;;01 - Andalucía;ALCORES;Sevilla;Alcalá de Guadaíra
R1-299;41;41004;247114,54;4141564,29;514003365;66;0;0;143,36;0;;;ALCORES 220;0;0;;01 - Andalucía;ALCORES;Sevilla;Alcalá de Guadaíra
R1-299;41;41004;247114,54;4141564,29;514003365;15;0;0;46,76;0;;;ALCORES 220;0;0;;01 - Andalucía;ALCORES;Sevilla;Alcalá de Guadaíra
R1-299;41;41016;225843,43;4137571,91;531709417;66;13,69;0;85,2;0;;;ALJARAFE 220;0;0;;01 - Andalucía;ALJARAFE;Sevilla;Bollullos de la Mitación
R1-299;41;41016;225843,43;4137571,91;531709417;15;13,69;0;5,11;0;;;ALJARAFE 220;0;0;;01 - Andalucía;ALJARAFE;Sevilla;Bollullos de la Mitación
R1-299;41;41091;239002,35;4141814,96;531936263;66;0;0;0;0;;;SANTA ELVIRA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;AMATE;Sevilla;Sevilla
R1-299;41;41091;239002,35;4141814,96;531936263;15;0;0;40,97;0;;;SANTA ELVIRA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;AMATE;Sevilla;Sevilla
R1-299;41;41071;274216,63;4128078,05;55004651;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ARAHAL;Sevilla;Paradas
R1-299;41;41071;274216,63;4128078,05;55004651;15;0;0;2,58;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ARAHAL;Sevilla;Paradas
R1-299;41;41004;244481,99;4138702,16;58028236;66;0;0;0;0;;;ALCORES 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;ARGON;Sevilla;Alcalá de Guadaíra
R1-299;41;41091;234159,17;4142142,43;515001305;66;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ARJONA;Sevilla;Sevilla
R1-299;41;41091;234159,17;4142142,43;515001305;20;0;0;0,03;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ARJONA;Sevilla;Sevilla
R1-299;41;41013;214582,2;4156311,21;531941969;132;0;0;0;0;;;GUILLENA 220;0;0;;01 - Andalucía;AZNALCOL;Sevilla;Aznalcóllar
R1-299;41;41013;214582,2;4156311,21;531941969;15;0;0;4,08;0;;;GUILLENA 220;0;0;;01 - Andalucía;AZNALCOL;Sevilla;Aznalcóllar
R1-299;41;41011;269091,91;4119103,64;531157622;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;BASMORON;Sevilla;Arahal
R1-299;41;41045;218531,32;4158443,95;533366991;132;0;0;44,19;0;;;GUILLENA 220;0;0;;01 - Andalucía;BERROCAL;Sevilla;Gerena
R1-299;41;41016;221518,04;4138664,34;531500555;66;0;0;17,68;0;;;ALJARAFE 220;0;0;;01 - Andalucía;BOLLULLM;Sevilla;Bollullos de la Mitación
R1-299;41;41016;221518,04;4138664,34;531500555;15;0;0;12,35;0;;;ALJARAFE 220;0;0;;01 - Andalucía;BOLLULLM;Sevilla;Bollullos de la Mitación
R1-299;41;41017;227405,53;4138213,37;532599008;66;13,69;0;0;0;;;ALJARAFE 220;0;0;;01 - Andalucía;BORMUJOS;Sevilla;Bormujos
R1-299;41;41017;227405,53;4138213,37;532599008;15;13,69;0;0,31;0;;;ALJARAFE 220;0;0;;01 - Andalucía;BORMUJOS;Sevilla;Bormujos
R1-299;41;41020;237345,23;4096552,33;533334925;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;CABEZAS;Sevilla;Cabezas de San Juan, Las
R1-299;41;41020;237345,23;4096552,33;533334925;15;0;0;0;2;;;DON RODRIGO 220;0;0;;01 - Andalucía;CABEZAS;Sevilla;Cabezas de San Juan, Las
R1-299;41;41049;223612,45;4173645,7;515002184;132;0;0;12,8;0;;;GUILLENA 220;0;0;;01 - Andalucía;CALA;Sevilla;Guillena
R1-299;41;41049;223612,45;4173645,7;515002184;15;0;0;4,11;0;;;GUILLENA 220;0;0;;01 - Andalucía;CALA;Sevilla;Guillena
R1-299;41;41091;237948,68;4144601,75;510004929;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CALONGE;Sevilla;Sevilla
R1-299;41;41091;237948,68;4144601,75;510004929;20;0;0;0,1;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CALONGE;Sevilla;Sevilla
R1-299;41;41081;241109,38;4152706,23;532844843;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CANAMO;Sevilla;Rinconada, La
R1-299;41;41081;241109,38;4152706,23;532844843;15;0;0;10,34;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CANAMO;Sevilla;Rinconada, La
R1-299;41;41023;251764,79;4164175,7;510008747;66;0;0;6,32;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CANTILLA;Sevilla;Cantillana
R1-299;41;41023;251764,79;4164175,7;510008747;15;0;0;9;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CANTILLA;Sevilla;Cantillana
R1-299;41;41058;255134,61;4140795,13;532212222;66;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;CANTOSAL;Sevilla;Mairena del Alcor
R1-299;41;41058;255134,61;4140795,13;532212222;15;0;0;29,02;0;;;ALCORES 220;0;0;;01 - Andalucía;CANTOSAL;Sevilla;Mairena del Alcor
R1-299;41;41021;230842,54;4142452,62;531095165;66;28,79;0;24,75;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CARAMBOL;Sevilla;Camas
R1-299;41;41021;230842,54;4142452,62;531095165;15;28,79;0;1,9;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CARAMBOL;Sevilla;Camas
R1-299;41;41024;265887,29;4150986,38;510007421;66;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;CARMONA;Sevilla;Carmona
R1-299;41;41024;265887,29;4150986,38;510007421;15;0;0;39,72;0;;;ALCORES 220;0;0;;01 - Andalucía;CARMONA;Sevilla;Carmona
R1-299;41;41091;233313,3;4142625,4;510005814;66;28,31;0;201,12;0;;;CENTENARIO 220;0;0;;01 - Andalucía;CENTENAR;Sevilla;Sevilla
R1-299;41;41091;233313,3;4142625,4;510005814;20;28,31;0;9,95;0;;;CENTENARIO 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual.;01 - Andalucía;CENTENAR;Sevilla;Sevilla
R1-299;41;41011;269086,81;4124596,43;533081336;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;CLH_ARAH;Sevilla;Arahal
R1-299;41;41036;266446,01;4107906,57;532297674;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;CORONIL;Sevilla;Coronil, El
R1-299;41;41036;266446,01;4107906,57;532297674;15;0;0;26,02;2,75;;;DON RODRIGO 220;0;0;;01 - Andalucía;CORONIL;Sevilla;Coronil, El
R1-299;41;41091;236913,11;4146707,11;531860074;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CROSS_SJ;Sevilla;Sevilla
R1-299;41;41091;236913,11;4146707,11;531860074;20;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;CROSS_SJ;Sevilla;Sevilla
R1-299;41;41091;237968,58;4142021,05;510009089;66;0;0;0;0;;;SANTA ELVIRA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;CRUZCAMP;Sevilla;Sevilla
R1-299;41;41091;237968,58;4142021,05;510009089;20;0;0;1;0;;;SANTA ELVIRA 220;0;0;;01 - Andalucía;CRUZCAMP;Sevilla;Sevilla
R1-299;41;41091;237968,58;4142021,05;510009089;15;0;0;0,2;0;;;SANTA ELVIRA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;CRUZCAMP;Sevilla;Sevilla
R1-299;41;41903;228648,93;4083556,79;514004358;66;0;0;13;0;;;MIRABAL 220;0;0;;01 - Andalucía;CUERVO;Sevilla;Cuervo de Sevilla, El
R1-299;41;41903;228648,93;4083556,79;514004358;15;0;0;5,06;0;;;MIRABAL 220;0;0;;01 - Andalucía;CUERVO;Sevilla;Cuervo de Sevilla, El
R1-299;41;41091;234968,98;4142552,74;510010692;66;0;0;0;0;;;CENTENARIO 220;0;0;;01 - Andalucía;CUNA;Sevilla;Sevilla
R1-299;41;41004;242458,09;4131916,3;515002909;132;0;0;129,92;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;DOSHMNAS;Sevilla;Alcalá de Guadaíra
R1-299;41;41004;242458,09;4131916,3;515002909;66;0;0;0;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;DOSHMNAS;Sevilla;Alcalá de Guadaíra
R1-299;41;41004;242458,09;4131916,3;515002909;15;0;0;10,15;0,2;;;DOS HERMANAS 220;0;0;;01 - Andalucía;DOSHMNAS;Sevilla;Alcalá de Guadaíra
R1-299;41;41004;247780,8;4125892,64;59020947;66;0;0;52,93;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;DRODRIGO;Sevilla;Alcalá de Guadaíra
R1-299;41;41091;244761,24;4143936,19;531876274;132;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;EADSCASA;Sevilla;Sevilla
R1-299;41;41039;317717,12;4157320,64;55004323;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ECIJA;Sevilla;Écija
R1-299;41;41039;317717,12;4157320,64;55004323;25;0;0;2,12;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ECIJA;Sevilla;Écija
R1-299;41;41091;235897,27;4145344,78;510002589;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;EMPALME;Sevilla;Sevilla
R1-299;41;41091;235897,27;4145344,78;510002589;66;0;0;45;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;EMPALME;Sevilla;Sevilla
R1-299;41;41091;235897,27;4145344,78;510002589;20;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;EMPALME;Sevilla;Sevilla
R1-299;41;41091;235897,27;4145344,78;510002589;15;0;0;0,01;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;EMPALME;Sevilla;Sevilla
R1-299;41;41091;236481,9;4140818,21;510006035;66;0;0;0;0;;;QUINTOS 220;0;0;;01 - Andalucía;ENRAMADI;Sevilla;Sevilla
R1-299;41;41091;236481,9;4140818,21;510006035;20;0;0;0,3;0;;;QUINTOS 220;0;0;;01 - Andalucía;ENRAMADI;Sevilla;Sevilla
R1-299;41;41038;239028,82;4133845,76;533234320;15;0;0;70,98;0;;;ENTRENUCLEOS 220;0;0;;01 - Andalucía;ENTRENUC;Sevilla;Dos Hermanas
R1-299;41;41004;243347,23;4139628,18;531456427;66;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;ESPALDIL;Sevilla;Alcalá de Guadaíra
R1-299;41;41004;243347,23;4139628,18;531456427;15;0;0;24,78;0;;;ALCORES 220;0;0;;01 - Andalucía;ESPALDIL;Sevilla;Alcalá de Guadaíra
R1-299;41;41041;333966,97;4129674,39;55004229;66;0;0;26;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ESTEPA;Sevilla;Estepa
R1-299;41;41041;333966,97;4129674,39;55004229;25;0;0;2,08;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;ESTEPA;Sevilla;Estepa
R1-299;41;41053;227298,75;4091828,4;532255183;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;FONTANAL;Sevilla;Lebrija
R1-299;41;41053;227298,75;4091828,4;532255183;15;0;0;0,19;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;FONTANAL;Sevilla;Lebrija
R1-299;41;41038;235313,91;4132798,79;510008085;66;0;0;49,66;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;FUENTE_R;Sevilla;Dos Hermanas
R1-299;41;41038;235313,91;4132798,79;510008085;15;0;0;17,82;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;FUENTE_R;Sevilla;Dos Hermanas
R1-299;41;41049;227676,2;4156474,47;531429158;132;0;0;42,66;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;FUNDICIO;Sevilla;Guillena
R1-299;41;41049;227676,2;4156474,47;531429158;15;0;0;4,06;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;FUNDICIO;Sevilla;Guillena
R1-299;41;41074;286758,37;4176245,21;531844544;132;0;0;55,25;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;GRULLAS;Sevilla;Peñaflor
R1-299;41;41091;234953,8;4136533,28;531240383;66;0;0;0;0;;;QUINTOS 220;0;0;;01 - Andalucía;GUADAIRA;Sevilla;Sevilla
R1-299;41;41091;234953,8;4136533,28;531240383;15;0;0;0,1;0;;;QUINTOS 220;0;0;;01 - Andalucía;GUADAIRA;Sevilla;Sevilla
R1-299;41;41049;226642,69;4169952,86;510023232;132;0;0;37,2;0;;;GUILLENA 220;0;0;;01 - Andalucía;GUILLENA;Sevilla;Guillena
R1-299;41;41091;246540,94;4141838,29;531947106;132;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;HEINEKEN;Sevilla;Sevilla
R1-299;41;41015;212781,04;4140564,13;531945969;66;0;0;29;0;;;ALJARAFE 220;0;0;;01 - Andalucía;HUEVAR;Sevilla;Benacazón
R1-299;41;41015;212781,04;4140564,13;531945969;15;0;0;12,5;0;;;ALJARAFE 220;0;0;;01 - Andalucía;HUEVAR;Sevilla;Benacazón
R1-299;41;41039;323417,13;4153863,71;59024929;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;HUMOSOS;Sevilla;Écija
R1-299;41;41091;237529,69;4139688,47;58111298;66;0;0;59,4;0;;;QUINTOS 220;0;0;;01 - Andalucía;HYTASA;Sevilla;Sevilla
R1-299;41;41091;237529,69;4139688,47;58111298;20;0;0;0,24;0;;;QUINTOS 220;0;0;;01 - Andalucía;HYTASA;Sevilla;Sevilla
R1-299;41;41039;332305,26;4147370,72;55005042;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;I_REDOND;Sevilla;Écija
R1-299;41;41039;332305,26;4147370,72;55005042;25;0;0;2,53;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;I_REDOND;Sevilla;Écija
R1-299;41;41902;221050,15;4117360,78;55002301;66;20,72;0;0;0;;;ALJARAFE 220;0;0;;01 - Andalucía;ISLAS;Sevilla;Isla Mayor
R1-299;41;41902;221050,15;4117360,78;55002301;15;0;0;23,57;0;;;ALJARAFE 220;0;0;;01 - Andalucía;ISLAS;Sevilla;Isla Mayor
R1-299;41;41085;229398,06;4150751,24;531412402;132;0;0;39,98;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ITALICA;Sevilla;Salteras
R1-299;41;41085;229398,06;4150751,24;531412402;15;0;0;0,12;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;ITALICA;Sevilla;Salteras
R1-299;41;41059;228786,4;4135850,62;532004885;66;17,24;0;0;0;;;ALJARAFE 220;0;0;;01 - Andalucía;LAMINILL;Sevilla;Mairena del Aljarafe
R1-299;41;41059;228786,4;4135850,62;532004885;15;17,24;0;0,01;0;;;ALJARAFE 220;0;0;;01 - Andalucía;LAMINILL;Sevilla;Mairena del Aljarafe
R1-299;41;41053;226810,82;4095354,75;515002653;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;LEBRIJA;Sevilla;Lebrija
R1-299;41;41053;226810,82;4095354,75;515002653;20;0;0;0,08;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;LEBRIJA;Sevilla;Lebrija
R1-299;41;41055;276387,06;4171533,42;510009314;66;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;LORA;Sevilla;Lora del Río
R1-299;41;41055;276387,06;4171533,42;510009314;15;0;0;4,92;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;LORA;Sevilla;Lora del Río
R1-299;41;41060;284405,11;4133461,76;55004863;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;MARCHENA;Sevilla;Marchena
R1-299;41;41060;284405,11;4133461,76;55004863;15;0;0;7,95;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;MARCHENA;Sevilla;Marchena
R1-299;41;41020;230094,59;4107174,15;515002953;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;MARISMAS;Sevilla;Cabezas de San Juan, Las
R1-299;41;41020;230094,59;4107174,15;515002953;15;0;0;0,12;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;MARISMAS;Sevilla;Cabezas de San Juan, Las
R1-299;41;41042;294132,66;4158970,7;532547473;66;0;0;66,98;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;MONCLOVA;Sevilla;Fuentes de Andalucía
R1-299;41;41042;294132,66;4158970,7;532547473;25;0;0;8,75;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;MONCLOVA;Sevilla;Fuentes de Andalucía
R1-299;41;41095;251189,46;4121269,07;531634484;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;MORERA;Sevilla;Utrera
R1-299;41;41095;251189,46;4121269,07;531634484;15;0;0;5,11;1,75;;;DON RODRIGO 220;0;0;;01 - Andalucía;MORERA;Sevilla;Utrera
R1-299;41;41065;281695,14;4112427,63;55003444;66;0;0;0;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;MORON;Sevilla;Morón de la Frontera
R1-299;41;41065;281695,14;4112427,63;55003444;15;0;0;14,47;20,2;;;DON RODRIGO 220;0;0;;01 - Andalucía;MORON;Sevilla;Morón de la Frontera
R1-299;41;41091;238028,67;4142905,16;531749365;20;0;0;0;0;;;SANTA ELVIRA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;MV_KANSA;Sevilla;Sevilla
R1-299;41;41091;237900,6;4140741,76;513001830;66;0;0;0;0;;;SANTA ELVIRA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;NERVION;Sevilla;Sevilla
R1-299;41;41091;237900,6;4140741,76;513001830;20;0;0;0;0;;;SANTA ELVIRA 220;0;0;;01 - Andalucía;NERVION;Sevilla;Sevilla
R1-299;41;41004;245241,59;4134681,87;533140711;132;0;0;0;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;OROMANA;Sevilla;Alcalá de Guadaíra
R1-299;41;41004;245241,59;4134681,87;533140711;15;0;0;0,1;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;OROMANA;Sevilla;Alcalá de Guadaíra
R1-299;41;41091;235946,87;4142793,68;510010529;66;0;0;0;0;;;SANTA ELVIRA 220;0;0;;01 - Andalucía;OSARIO;Sevilla;Sevilla
R1-299;41;41091;235946,87;4142793,68;510010529;20;0;0;0;0;;;SANTA ELVIRA 220;0;0;;01 - Andalucía;OSARIO;Sevilla;Sevilla
R1-299;41;41068;312312,2;4122528,59;55003831;66;0;0;28,5;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;OSUNA;Sevilla;Osuna
R1-299;41;41068;312312,2;4122528,59;55003831;25;0;0;10,23;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;OSUNA;Sevilla;Osuna
R1-299;41;41069;243869,44;4111805,28;514004645;132;0;0;0;0;;;DOS HERMANAS 220;0;0;;01 - Andalucía;PALACIOS;Sevilla;Palacios y Villafranca, Los
R1-299;41;41069;243869,44;4111805,28;514004645;66;0;0;50;0;;;DON RODRIGO 220;0;0;;01 - Andalucía;PALACIOS;Sevilla;Palacios y Villafranca, Los
R1-299;41;41069;243869,44;4111805,28;514004645;15;0;0;8,07;0,5;;;DON RODRIGO 220;0;0;;01 - Andalucía;PALACIOS;Sevilla;Palacios y Villafranca, Los
R1-299;41;41004;245775,15;4140362,35;532936642;66;0;0;0;0;;;ALCORES 220;0;0;;01 - Andalucía;PALILLOS;Sevilla;Alcalá de Guadaíra
R1-299;41;41004;245775,15;4140362,35;532936642;15;0;0;5;0;;;ALCORES 220;0;0;;01 - Andalucía;PALILLOS;Sevilla;Alcalá de Guadaíra
R1-299;41;41091;235596,27;4136785,38;532497256;66;0;0;38;0;;;QUINTOS 220;0;0;;01 - Andalucía;PALMALTA;Sevilla;Sevilla
R1-299;41;41091;235596,27;4136785,38;532497256;20;0;0;1;0;;;QUINTOS 220;0;0;;01 - Andalucía;PALMALTA;Sevilla;Sevilla
R1-299;41;41091;237098,45;4138508,25;510011498;66;0;0;0;0;;;QUINTOS 220;0;0;;01 - Andalucía;PALMERA;Sevilla;Sevilla
R1-299;41;41091;237098,45;4138508,25;510011498;20;0;0;0,04;0;;;QUINTOS 220;0;0;;01 - Andalucía;PALMERA;Sevilla;Sevilla
R1-299;41;41091;237098,45;4138508,25;510011498;15;0;0;1,06;0;;;QUINTOS 220;0;0;;01 - Andalucía;PALMERA;Sevilla;Sevilla
R1-299;41;41070;229797,8;4133945,29;513002065;66;19,57;0;25,5;0;;;ALJARAFE 220;0;0;;01 - Andalucía;PALOMARE;Sevilla;Palomares del Río
