ID_ACCIDENTE,ANYO,MES,DIA_SEMANA,HORA,COD_PROVINCIA,COD_MUNICIPIO,ISLA,ZONA,ZONA_AGRUPADA,CARRETERA,KM,SENTIDO_1F,TITULARIDAD_VIA,TIPO_VIA,TIPO_ACCIDENTE,TOTAL_MU24H,TOTAL_HG24H,TOTAL_HL24H,TOTAL_VICTIMAS_24H,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,TOTAL_VICTIMAS_30DF,TOTAL_VEHICULOS,TOT_PEAT_MU24H,TOT_BICI_MU24H,TOT_CICLO_MU24H,TOT_MOTO_MU24H,TOT_TUR_MU24H,TOT_FURG_MU24H,TOT_CAM_MENOS3500_MU24H,TOT_CAM_MAS3500_MU24H,TOT_BUS_MU24H,TOT_OTRO_MU24H,TOT_SINESPECIF_MU24H,TOT_PEAT_MU30DF,TOT_BICI_MU30DF,TOT_CICLO_MU30DF,TOT_MOTO_MU30DF,TOT_TUR_MU30DF,TOT_FURG_MU30DF,TOT_CAM_MENOS3500_MU30DF,TOT_CAM_MAS3500_MU30DF,TOT_BUS_MU30DF,TOT_VMP_MU30DF,TOT_OTRO_MU30DF,TOT_SINESPECIF_MU30DF,NUDO,NUDO_INFO,CARRETERA_CRUCE,PRIORI_NORMA,PRIORI_AGENTE,PRIORI_SEMAFORO,PRIORI_VERT_STOP,PRIORI_VERT_CEDA,PRIORI_HORIZ_STOP,PRIORI_HORIZ_CEDA,PRIORI_MARCAS,PRIORI_PEA_NO_ELEV,PRIORI_PEA_ELEV,PRIORI_MARCA_CICLOS,PRIORI_CIRCUNSTANCIAL,PRIORI_OTRA,CONDICION_NIVEL_CIRCULA,CONDICION_FIRME,CONDICION_ILUMINACION,CONDICION_METEO,CONDICION_NIEBLA,CONDICION_VIENTO,VISIB_RESTRINGIDA_POR,ACERA,TRAZADO_PLANTA
78782,2024,11,6,0,38,38023,,1,1,TF-152,3.081,2,3,6,19,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,2,1,6,2,,,1,998,1
78783,2024,11,6,19,38,38023,,1,1,TF-5,14.034,2,3,2,5,0,0,2,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,4,2,,,18,998,1
78784,2024,11,6,21,38,38023,,1,1,TF-5,14.5,2,3,2,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,3,3,3,,,18,998,1
78785,2024,11,7,13,38,38023,,1,1,TF-12,28,1,3,6,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,,,1,998,1
78786,2024,7,1,19,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,1,1,,,1,4,998
78787,2024,11,1,16,38,38023,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,18,998,998
78788,2024,11,1,18,38,38023,,1,1,TF-5,7.61,2,3,2,4,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,3,1,,,1,998,1
78789,2024,9,1,16,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,1,4,998
78790,2024,8,4,10,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,4,998
78791,2024,11,2,12,38,38023,,1,1,TF-152,3.4,2,3,6,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,2,1,1,1,,,1,998,1
78792,2024,8,1,19,38,38023,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,,,1,998,998
78793,2024,4,5,15,38,38023,,3,2,No inventariada,,4,4,9,6,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,1,0,0,1,0,0,0,0,0,0,0,6,1,1,1,,,1,4,998
78794,2024,11,3,13,38,38023,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,,,1,998,998
78795,2024,11,2,9,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
78796,2024,11,5,10,38,38023,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,1,1,,,1,998,998
78797,2024,10,3,17,38,38023,,3,2,No inventariada,,4,4,9,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,1,,,1,998,998
78798,2024,9,2,17,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,1,1,,,1,3,998
78799,2024,11,5,22,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,,,1,998,998
78800,2024,11,2,8,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,,,1,4,998
78801,2024,11,3,19,38,38023,,1,1,TF-5,9.8,2,3,2,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,3,2,,,1,998,1
78802,2024,11,4,8,38,38023,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
78803,2024,11,7,15,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
78804,2024,11,3,10,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,,,1,998,998
78805,2024,11,5,8,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,1,,,1,998,998
78806,2024,10,2,17,38,38023,,3,2,No inventariada,,4,4,9,4,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,,,1,998,998
78807,2024,11,5,21,38,38023,,1,1,TF-2,4.881,1,3,5,5,0,0,3,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,4,1,4,7,,,1,998,1
78808,2024,9,1,17,38,38023,,3,2,No inventariada,,4,4,9,1,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,1,998,998
78809,2024,11,7,19,38,38023,,1,1,TF-24,1.328,2,3,6,1,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,3,5,3,,,1,998,1
78810,2024,11,7,15,38,38023,,3,2,No inventariada,,4,4,9,12,0,2,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,,,1,998,998
78811,2024,11,2,15,38,38023,,1,1,TF-2,4.368,1,3,5,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,1,1,,,18,998,1
78812,2024,11,3,18,38,38023,,1,1,TF-24,1.008,1,3,6,4,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,2,1,,,1,998,1
78813,2024,10,5,12,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,1,1,,,1,4,998
78814,2024,11,2,13,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
78815,2024,11,2,7,38,38023,,3,2,No inventariada,,4,4,9,20,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,3,1,2,,,1,4,998
78816,2024,11,4,16,38,38023,,1,1,TF-5,5.769,2,3,2,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,1,2,,,1,998,1
78817,2024,11,6,13,38,38023,,1,1,TF-24,2.251,2,3,6,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,,,1,998,1
78818,2024,11,7,5,38,38023,10,1,1,TF-5,10,2,3,2,14,0,1,5,6,0,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,4,1,,,1,998,3
78819,2024,8,3,18,38,38023,,3,2,No inventariada,,4,4,9,3,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,1,998,998
78820,2024,11,2,19,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,,,17,4,998
78821,2024,11,3,11,38,38023,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,3,,,1,998,998
78822,2024,11,7,15,38,38023,,3,2,No inventariada,,4,4,9,11,0,0,3,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
78823,2024,10,1,12,38,38023,,3,2,No inventariada,,4,4,9,4,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,1,998,998
78824,2024,11,7,7,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,,,1,4,998
78825,2024,11,6,19,38,38023,10,1,1,TF-5,8.5,2,3,2,16,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,2,1,4,1,,,1,998,1
78826,2024,11,6,11,38,38023,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,2,1,1,1,,,1,998,998
78827,2024,11,6,2,38,38023,10,1,1,TF-235,0.5,3,3,6,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,4,1,,,1,1,2
78828,2024,10,7,21,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,4,1,,,1,4,998
78829,2024,12,3,18,38,38023,10,1,1,TF-152,1.2,1,3,6,16,1,0,1,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,2,1,2,1,,,1,1,1
78830,2024,12,1,15,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,7,,,18,998,998
78831,2024,9,5,22,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,4,1,,,5,998,998
78832,2024,12,5,22,38,38023,,1,1,TF-5,9.9,2,3,2,12,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,2,1,4,1,,,1,998,1
78833,2024,11,3,22,38,38023,,3,2,No inventariada,,4,4,9,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,,,1,998,998
78834,2024,12,6,19,38,38023,,1,1,TF-5,8.751,2,3,2,4,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,4,1,,,1,998,1
78835,2024,12,6,22,38,38023,,1,1,TF-13,0.4,1,3,6,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,2,1,4,1,,,1,998,2
78836,2024,12,7,6,38,38023,,1,1,TF-194,1.722,1,3,6,12,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,2,1,4,1,,,4,998,3
78837,2024,11,2,16,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
78838,2024,11,2,19,38,38023,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,1,,,1,998,998
78839,2024,12,1,12,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,,,1,4,998
78840,2024,12,2,11,38,38023,0,1,1,TF-5,8.548,2,3,2,3,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,3,1,2,,,1,998,1
78841,2024,12,4,7,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,3,2,,,1,4,998
78842,2024,10,1,10,38,38023,,3,2,No inventariada,,4,4,9,7,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,,,1,4,998
78843,2024,12,7,20,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,4,2,,,1,4,998
78844,2024,10,1,16,38,38023,,3,2,No inventariada,,4,4,9,1,0,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,1,1,,,1,998,998
78845,2024,11,3,20,38,38023,,3,2,No inventariada,,4,4,9,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,,,17,998,998
78846,2024,12,3,17,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,,,1,998,998
78847,2024,12,1,23,38,38023,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,,,1,998,998
78848,2024,12,5,10,38,38023,,1,1,TF-152,4.389,2,3,6,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,1,1,,,1,998,1
78849,2024,11,5,16,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
78850,2024,11,2,17,38,38023,,3,2,No inventariada,,4,4,9,2,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,1,998,998
78851,2024,12,6,6,38,38023,10,1,1,TF-5,12.1,1,3,2,7,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,3,4,2,,,1,1,1
78852,2024,11,1,7,38,38023,,3,2,No inventariada,,4,4,9,19,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,1,3,998
78853,2024,12,2,16,38,38023,0,1,1,TF-5,10,1,3,2,7,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,1,1,,,1,1,1
78854,2024,12,3,13,38,38023,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,,,1,1,998
78855,2024,12,4,9,38,38023,,1,1,TF-13,4.642,2,3,6,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,TF-13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,,,18,998,4
78856,2024,11,6,16,38,38023,,3,2,No inventariada,,4,4,9,16,0,2,3,5,0,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,1,998,998
78857,2024,12,7,5,38,38023,10,1,1,TF-5,14,1,3,2,7,0,1,1,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,3,4,2,,,1,1,1
78858,2024,12,1,17,38,38023,,3,2,No inventariada,,4,4,9,11,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,2,1,,,6,998,998
78859,2024,12,7,11,38,38023,,3,2,No inventariada,,4,4,9,9,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,1,1,,,1,998,998
78860,2024,12,7,4,38,38023,0,1,1,TF-5,10.536,2,3,2,6,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,4,1,,,1,1,1
78861,2024,11,3,9,38,38023,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,1,998,998
78862,2024,12,6,7,38,38023,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,3,,,18,998,998
78863,2024,12,2,19,38,38023,,3,2,No inventariada,,4,4,9,5,0,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,,,1,998,998
78864,2024,12,3,16,38,38023,,3,2,No inventariada,,4,4,9,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,,,1,998,998
78865,2024,12,3,10,38,38023,,3,2,No inventariada,,4,4,9,6,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,,,1,998,998
78866,2024,2,5,8,38,38024,,1,1,LP-21,2.7,2,3,6,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,1,7,,,1,998,1
78867,2024,2,5,9,38,38024,11,1,1,LP-1,102.2,2,3,6,18,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,3,1,,18,998,1
78868,2024,2,4,17,38,38024,11,1,1,LP-213,6,1,3,6,1,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,1,998,1
78869,2024,4,1,19,38,38024,11,1,1,LP-213,1.2,1,3,6,3,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,1,7,,,1,998,1
