Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*;;
2020S018493;14/12/2020;21:40;CALL. COLLADO DE MARICHIVA;2;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Lluvia débil;Furgoneta;Conductor;DESCONOCIDA;;;;
2020S018534;14/12/2020;21:15;CALL. SERRANO;70;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14;;
2020S018534;14/12/2020;21:15;CALL. SERRANO;70;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14;;
2020S018534;14/12/2020;21:15;CALL. SERRANO;70;SALAMANCA;Alcance;Lluvia débil;Turismo;Pasajero;DE 21 A 24 AÑOS;Hombre;14;;
2020S018534;14/12/2020;21:15;CALL. SERRANO;70;SALAMANCA;Alcance;Lluvia débil;Turismo;Pasajero;DE 45 A 49 AÑOS;Hombre;14;;
2020S018405;14/12/2020;21:10;CALL. SERRANO;70;SALAMANCA;Caída;LLuvia intensa;Motocicleta > 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;02;;
2020S018403;14/12/2020;21:00;CALL. DOCTOR ESQUERDO / CALL. O'DONNELL;-;SALAMANCA;Alcance;Lluvia débil;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;07;;
2020S018403;14/12/2020;21:00;CALL. DOCTOR ESQUERDO / CALL. O'DONNELL;-;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14;;
2020S018404;14/12/2020;21:00;CALL. AGUSTIN DE ITURBIDE / CALL. PABLO SERRANO;-;HORTALEZA;Colisión fronto-lateral;;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;;;
2020S018404;14/12/2020;21:00;CALL. AGUSTIN DE ITURBIDE / CALL. PABLO SERRANO;-;HORTALEZA;Colisión fronto-lateral;;Turismo;Conductor;DESCONOCIDA;;;;
2020S018484;14/12/2020;20:57;CALL. ILLESCAS;40;LATINA;Choque contra obstáculo fijo;;Turismo;Conductor;MAYOR DE 74 AÑOS;Hombre;;;
2020S018484;14/12/2020;20:57;CALL. ILLESCAS;40;LATINA;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;;;
2020S018401;14/12/2020;20:25;CALL. FERNANDO GARRIDO;11;CHAMBERÍ;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;DE 21 A 24 AÑOS;Hombre;;;
2020S018398;14/12/2020;20:10;CALL. MARQUES DE URQUIJO;47;MONCLOA-ARAVACA;Alcance;Lluvia débil;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;14;;
2020S018398;14/12/2020;20:10;CALL. MARQUES DE URQUIJO;47;MONCLOA-ARAVACA;Alcance;Lluvia débil;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;07;;
2020S018398;14/12/2020;20:10;CALL. MARQUES DE URQUIJO;47;MONCLOA-ARAVACA;Alcance;Lluvia débil;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14;;
2020S018397;14/12/2020;19:20;CALL. TELLEZ / CALL. LEON GIL DE PALACIO;-;RETIRO;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S018400;14/12/2020;19:17;AUTOV. M-30, KM 20.300 CALZADA 2;-;MONCLOA-ARAVACA;Alcance;Lluvia débil;Motocicleta > 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;;;
2020S018400;14/12/2020;19:17;AUTOV. M-30, KM 20.300 CALZADA 2;-;MONCLOA-ARAVACA;Alcance;Lluvia débil;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S018393;14/12/2020;19:00;CALL. PRINCESA;3;MONCLOA-ARAVACA;Caída;Nublado;Motocicleta > 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;07;;
2020S018393;14/12/2020;19:00;CALL. PRINCESA;3;MONCLOA-ARAVACA;Caída;Nublado;Motocicleta > 125cc;Peatón;DE 21 A 24 AÑOS;Hombre;14;;
2020S018625;14/12/2020;18:40;CALL. MONASTERIOS DE SUSO Y YUSO / CALL. MONASTERIO DE EL PAULAR;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Se desconoce;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;07;;
2020S018625;14/12/2020;18:40;CALL. MONASTERIOS DE SUSO Y YUSO / CALL. MONASTERIO DE EL PAULAR;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Se desconoce;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;07;;
2020S018394;14/12/2020;18:25;AUTOV. M-30, +00100E CALZADA 2 PK 1,600;-;CIUDAD LINEAL;Colisión múltiple;Lluvia débil;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14;;
2020S018394;14/12/2020;18:25;AUTOV. M-30, +00100E CALZADA 2 PK 1,600;-;CIUDAD LINEAL;Colisión múltiple;Lluvia débil;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14;;
2020S018394;14/12/2020;18:25;AUTOV. M-30, +00100E CALZADA 2 PK 1,600;-;CIUDAD LINEAL;Colisión múltiple;Lluvia débil;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;07;;
2020S018394;14/12/2020;18:25;AUTOV. M-30, +00100E CALZADA 2 PK 1,600;-;CIUDAD LINEAL;Colisión múltiple;Lluvia débil;Turismo;Pasajero;MAYOR DE 74 AÑOS;Mujer;14;;
2020S018394;14/12/2020;18:25;AUTOV. M-30, +00100E CALZADA 2 PK 1,600;-;CIUDAD LINEAL;Colisión múltiple;Lluvia débil;Turismo;Pasajero;MAYOR DE 74 AÑOS;Mujer;14;;
2020S018394;14/12/2020;18:25;AUTOV. M-30, +00100E CALZADA 2 PK 1,600;-;CIUDAD LINEAL;Colisión múltiple;Lluvia débil;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;07;;
2020S018395;14/12/2020;18:25;AUTOV. M-30, +00100E CALZADA 2 PK 1,600;-;CIUDAD LINEAL;Alcance;Lluvia débil;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;;;
2020S018395;14/12/2020;18:25;AUTOV. M-30, +00100E CALZADA 2 PK 1,600;-;CIUDAD LINEAL;Alcance;Lluvia débil;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;;;
2020S018392;14/12/2020;17:20;CALL. ESTUDIO;3;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Nublado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Hombre;14;;
2020S018392;14/12/2020;17:20;CALL. ESTUDIO;3;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Nublado;Otros vehículos con motor;Conductor;DE 50 A 54 AÑOS;Hombre;14;;
2020S018389;14/12/2020;16:50;CALL. FRANCOS RODRIGUEZ;25;TETUÁN;Colisión frontal;Nublado;Furgoneta;Conductor;DE 55 A 59 AÑOS;Hombre;;;
2020S018389;14/12/2020;16:50;CALL. FRANCOS RODRIGUEZ;25;TETUÁN;Colisión frontal;Nublado;Motocicleta hasta 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;;;
2020S018399;14/12/2020;14:40;AVDA. BRASILIA / AVDA. BADAJOZ;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;14;;
2020S018399;14/12/2020;14:40;AVDA. BRASILIA / AVDA. BADAJOZ;-;SALAMANCA;Alcance;Despejado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Mujer;14;;
2020S018385;14/12/2020;14:40;AUTOV. M-30, +01000I 10,700;-;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14;;
2020S018385;14/12/2020;14:40;AUTOV. M-30, +01000I 10,700;-;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;07;;
2020S018385;14/12/2020;14:40;AUTOV. M-30, +01000I 10,700;-;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;07;;
2020S018425;14/12/2020;14:00;CALL. AZCONA / CALL. ARDEMANS;-;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;;;
2020S018425;14/12/2020;14:00;CALL. AZCONA / CALL. ARDEMANS;-;SALAMANCA;Colisión fronto-lateral;Nublado;Motocicleta > 125cc;Conductor;DE 60 A 64 AÑOS;Hombre;;;
2020S018528;14/12/2020;14:00;CALL. GUETARIA;71;USERA;Colisión fronto-lateral;Se desconoce;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14;;
2020S018528;14/12/2020;14:00;CALL. GUETARIA;71;USERA;Colisión fronto-lateral;Se desconoce;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;07;;
2020S018421;14/12/2020;13:50;PLAZA. JOSE MARIA SOLER / AUTOV. M-30;-;CHAMARTÍN;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;01;;
2020S018381;14/12/2020;13:00;CALL. PUERTO DE BALBARAN;115;PUENTE DE VALLECAS;Atropello a persona;Lluvia débil;Furgoneta;Conductor;DE 30 A 34 AÑOS;Hombre;14;;
2020S018381;14/12/2020;13:00;CALL. PUERTO DE BALBARAN;115;PUENTE DE VALLECAS;Atropello a persona;Lluvia débil;Furgoneta;Peatón;MAYOR DE 74 AÑOS;Mujer;02;;
2020S018511;14/12/2020;13:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;-;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14;;
2020S018511;14/12/2020;13:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;-;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;07;;
2020S018764;14/12/2020;12:00;CALL. LOPEZ DE HOYOS / CALL. ANGEL LUIS DE LA HERRAN;-;HORTALEZA;Colisión frontal;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14;;
2020S018764;14/12/2020;12:00;CALL. LOPEZ DE HOYOS / CALL. ANGEL LUIS DE LA HERRAN;-;HORTALEZA;Colisión frontal;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;07;;
2020S018764;14/12/2020;12:00;CALL. LOPEZ DE HOYOS / CALL. ANGEL LUIS DE LA HERRAN;-;HORTALEZA;Colisión frontal;Despejado;Turismo;Peatón;DE 55 A 59 AÑOS;Mujer;14;;
2020S018869;14/12/2020;11:40;AVDA. PARTENON / CALL. SILVANO;-;BARAJAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Hombre;14;;
2020S018869;14/12/2020;11:40;AVDA. PARTENON / CALL. SILVANO;-;BARAJAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;01;;
2020S018444;14/12/2020;11:40;CALL. NAVAS DEL REY;32;LATINA;Alcance;Despejado;Furgoneta;Conductor;DE 25 A 29 AÑOS;Hombre;;;
2020S018444;14/12/2020;11:40;CALL. NAVAS DEL REY;32;LATINA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;;;
2020S018379;14/12/2020;11:30;CALL. SAN MANUEL;5;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;;;
2020S018379;14/12/2020;11:30;CALL. SAN MANUEL;5;LATINA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 50 A 54 AÑOS;Mujer;;;
2020S018379;14/12/2020;11:30;CALL. SAN MANUEL;5;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;MAYOR DE 74 AÑOS;Hombre;;;
2020S018452;14/12/2020;11:15;CALL. TEMBLEQUE;128;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;MAYOR DE 74 AÑOS;Mujer;;;
2020S018762;14/12/2020;11:10;CALL. TOTANA;16;HORTALEZA;Colisión lateral;Despejado;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S018762;14/12/2020;11:10;CALL. TOTANA;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S018424;14/12/2020;10:10;AVDA. COMPLUTENSE / CALLE PROFESOR ARANGUREN;-;MONCLOA-ARAVACA;Colisión lateral;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14;;
2020S018424;14/12/2020;10:10;AVDA. COMPLUTENSE / CALLE PROFESOR ARANGUREN;-;MONCLOA-ARAVACA;Colisión lateral;Nublado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;;;
2020S018424;14/12/2020;10:10;AVDA. COMPLUTENSE / CALLE PROFESOR ARANGUREN;-;MONCLOA-ARAVACA;Colisión lateral;Nublado;Turismo;Pasajero;DE 35 A 39 AÑOS;Mujer;14;;
2020S018442;14/12/2020;10:00;AUTOV. M-30, TÚNEL 18 RR;-;LATINA;Alcance;Despejado;Motocicleta > 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;;;
2020S018442;14/12/2020;10:00;AUTOV. M-30, TÚNEL 18 RR;-;LATINA;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S018377;14/12/2020;10:00;CALL. ALCALA / CALL. GUTIERRE DE CETINA;-;CIUDAD LINEAL;Colisión lateral;;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;;;
2020S018377;14/12/2020;10:00;CALL. ALCALA / CALL. GUTIERRE DE CETINA;-;CIUDAD LINEAL;Colisión lateral;;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;;;
2020S018375;14/12/2020;9:30;CALL. PRINCIPE DE VERGARA;40;SALAMANCA;Alcance;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;;;
2020S018375;14/12/2020;9:30;CALL. PRINCIPE DE VERGARA;40;SALAMANCA;Alcance;Nublado;Autobús;Conductor;DE 35 A 39 AÑOS;Hombre;;;
2020S018427;14/12/2020;8:35;CALL. CARTAGENA;178;CHAMARTÍN;Choque contra obstáculo fijo;Nublado;Motocicleta hasta 125cc;Conductor;DE 55 A 59 AÑOS;Hombre;05;;
2020S018427;14/12/2020;8:35;CALL. CARTAGENA;178;CHAMARTÍN;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;14;;
2020S018427;14/12/2020;8:35;CALL. CARTAGENA;178;CHAMARTÍN;Choque contra obstáculo fijo;Nublado;Turismo;Pasajero;DE 25 A 29 AÑOS;Mujer;14;;
2020S018427;14/12/2020;8:35;CALL. CARTAGENA;178;CHAMARTÍN;Choque contra obstáculo fijo;Nublado;Turismo;Pasajero;DE 60 A 64 AÑOS;Mujer;14;;
2020S018439;14/12/2020;8:00;AUTOV. M-30, +00900E LATERAL;-;MORATALAZ;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;;;
2020S018439;14/12/2020;8:00;AUTOV. M-30, +00900E LATERAL;-;MORATALAZ;Alcance;Despejado;;Conductor;DESCONOCIDA;;;;
2020S018433;14/12/2020;7:50;CALL. VIA CARPETANA / AVDA. ANGEL SANZ BRIZ;-;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14;;
2020S018433;14/12/2020;7:50;CALL. VIA CARPETANA / AVDA. ANGEL SANZ BRIZ;-;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;07;;
2020S018433;14/12/2020;7:50;CALL. VIA CARPETANA / AVDA. ANGEL SANZ BRIZ;-;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14;;
2020S018362;14/12/2020;7:30;CALL. RESINA;14;VILLAVERDE;Colisión lateral;Nublado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;;;
2020S018362;14/12/2020;7:30;CALL. RESINA;14;VILLAVERDE;Colisión lateral;Nublado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;;;
2020S018516;14/12/2020;7:15;CALL. SINFONIA / CALL. POEMA SINFONICO;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14;;
2020S018516;14/12/2020;7:15;CALL. SINFONIA / CALL. POEMA SINFONICO;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14;;
2020S018370;14/12/2020;5:00;AUTOV. M-30, TÚNEL 15XL14;-;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;02;;
2020S019605;14/12/2020;1:50;CALL. CUART DE POBLET;1;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S018571;15/12/2020;23:00;CALL. PINZON;9;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14;;
2020S018571;15/12/2020;23:00;CALL. PINZON;9;CARABANCHEL;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Mujer;07;;
2020S018583;15/12/2020;22:50;AVDA. LOS ROSALES / CALL. CONCEPCION DE LA OLIVA;-;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;06;;
2020S018583;15/12/2020;22:50;AVDA. LOS ROSALES / CALL. CONCEPCION DE LA OLIVA;-;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;14;;
2020S018499;15/12/2020;22:40;CALL. EXTREMEÑOS / AVDA. PABLO NERUDA;-;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S018495;15/12/2020;22:30;AVDA. ENTREVIAS;2;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14;;
2020S018495;15/12/2020;22:30;AVDA. ENTREVIAS;2;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;07;;
2020S018495;15/12/2020;22:30;AVDA. ENTREVIAS;2;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Hombre;07;;
2020S018495;15/12/2020;22:30;AVDA. ENTREVIAS;2;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;DE 10 A 14 AÑOS;Hombre;07;;
2020S018503;15/12/2020;22:30;AVDA. ALFONSO XIII / AVDA. RAMON Y CAJAL;-;CHAMARTÍN;Colisión frontal;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;05;;
2020S018503;15/12/2020;22:30;AVDA. ALFONSO XIII / AVDA. RAMON Y CAJAL;-;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14;;
2020S018494;15/12/2020;21:50;CTRA. ESTACION DE HORTALEZA / CALL. MANUEL AZAÑA;-;HORTALEZA;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;14;;
2020S018494;15/12/2020;21:50;CTRA. ESTACION DE HORTALEZA / CALL. MANUEL AZAÑA;-;HORTALEZA;Choque contra obstáculo fijo;Nublado;Turismo;Pasajero;DE 18 A 20 AÑOS;Hombre;14;;
2020S018494;15/12/2020;21:50;CTRA. ESTACION DE HORTALEZA / CALL. MANUEL AZAÑA;-;HORTALEZA;Choque contra obstáculo fijo;Nublado;Turismo;Pasajero;DE 21 A 24 AÑOS;Hombre;07;;
2020S018530;15/12/2020;21:40;CALL. VILLAJIMENA / CALL. VILLARDONDIEGO;-;VICÁLVARO;Atropello a persona;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14;;
2020S018530;15/12/2020;21:40;CALL. VILLAJIMENA / CALL. VILLARDONDIEGO;-;VICÁLVARO;Atropello a persona;Despejado;Turismo;Peatón;DE 45 A 49 AÑOS;Mujer;07;;
2020S018540;15/12/2020;21:05;CALL. PRINCIPE DE VERGARA;223;CHAMARTÍN;Alcance;Despejado;Motocicleta > 125cc;Conductor;DE 21 A 24 AÑOS;Hombre;14;;
2020S018540;15/12/2020;21:05;CALL. PRINCIPE DE VERGARA;223;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14;;
2020S018540;15/12/2020;21:05;CALL. PRINCIPE DE VERGARA;223;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;DE 35 A 39 AÑOS;Hombre;14;;
2020S018491;15/12/2020;20:30;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. IDIOMA ESPERANTO;-;CIUDAD LINEAL;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;DE 21 A 24 AÑOS;Hombre;14;;
2020S018491;15/12/2020;20:30;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. IDIOMA ESPERANTO;-;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;07;;
2020S018539;15/12/2020;20:25;CALL. AMPARO USERA / CALL. RAMON LUJAN;-;USERA;Atropello a persona;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14;;
2020S018539;15/12/2020;20:25;CALL. AMPARO USERA / CALL. RAMON LUJAN;-;USERA;Atropello a persona;Despejado;Turismo;Peatón;DE 21 A 24 AÑOS;Mujer;01;;
2020S018621;15/12/2020;20:25;CALL. SEVILLA;6;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;;;
2020S018621;15/12/2020;20:25;CALL. SEVILLA;6;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;;;
2020S018621;15/12/2020;20:25;CALL. SEVILLA;6;CENTRO;Colisión lateral;Despejado;Furgoneta;Conductor;DESCONOCIDA;;;;
2020S018485;15/12/2020;20:20;AUTOV. M-30, +01400E;-;USERA;Colisión lateral;Despejado;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S018485;15/12/2020;20:20;AUTOV. M-30, +01400E;-;USERA;Colisión lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;;;
2020S018485;15/12/2020;20:20;AUTOV. M-30, +01400E;-;USERA;Colisión lateral;Despejado;Turismo;Pasajero;DE 21 A 24 AÑOS;Hombre;;;
2020S018531;15/12/2020;20:05;CALL. ALCALA;201;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;07;;
2020S018531;15/12/2020;20:05;CALL. ALCALA;201;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;14;;
2020S018531;15/12/2020;20:05;CALL. ALCALA;201;SALAMANCA;Alcance;Despejado;Turismo;Pasajero;DE 60 A 64 AÑOS;Mujer;14;;
2020S018487;15/12/2020;19:35;AVDA. RAFAELA YBARRA;135;VILLAVERDE;Choque contra obstáculo fijo;;Tractocamión;Conductor;DESCONOCIDA;;;;
2020S018487;15/12/2020;19:35;AVDA. RAFAELA YBARRA;135;VILLAVERDE;Choque contra obstáculo fijo;;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;;;
2020S018490;15/12/2020;19:30;CALL. ARTURO SORIA / CALL. JOSE DEL HIERRO;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;;;
2020S018490;15/12/2020;19:30;CALL. ARTURO SORIA / CALL. JOSE DEL HIERRO;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;;;
2020S018492;15/12/2020;19:00;PASEO. EXTREMADURA;7;LATINA;Colisión lateral;Nublado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;;;
2020S018492;15/12/2020;19:00;PASEO. EXTREMADURA;7;LATINA;Colisión lateral;Nublado;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S018482;15/12/2020;18:55;AVDA. MARQUES DE CORBERA;6;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;02;;
2020S018482;15/12/2020;18:55;AVDA. MARQUES DE CORBERA;6;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S018482;15/12/2020;18:55;AVDA. MARQUES DE CORBERA;6;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S018481;15/12/2020;18:50;AVDA. SAN LUIS / CALL. SOLSONA;-;HORTALEZA;Atropello a persona;Se desconoce;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14;;
2020S018481;15/12/2020;18:50;AVDA. SAN LUIS / CALL. SOLSONA;-;HORTALEZA;Atropello a persona;Se desconoce;Turismo;Peatón;DE 45 A 49 AÑOS;Mujer;02;;
2020S018486;15/12/2020;18:45;CALL. ZURBANO;15;CHAMBERÍ;Colisión múltiple;;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;;;
2020S018486;15/12/2020;18:45;CALL. ZURBANO;15;CHAMBERÍ;Colisión múltiple;;Turismo;Conductor;DESCONOCIDA;;;;
2020S018486;15/12/2020;18:45;CALL. ZURBANO;15;CHAMBERÍ;Colisión múltiple;;Todo terreno;Conductor;DESCONOCIDA;;;;
2020S018536;15/12/2020;18:39;AVDA. POBLADOS / AVDA. RAFAELA YBARRA;-;USERA;Atropello a persona;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14;;
2020S018536;15/12/2020;18:39;AVDA. POBLADOS / AVDA. RAFAELA YBARRA;-;USERA;Atropello a persona;Despejado;Turismo;Peatón;DE 65 A 69 AÑOS;Hombre;07;;
2020S018536;15/12/2020;18:39;AVDA. POBLADOS / AVDA. RAFAELA YBARRA;-;USERA;Atropello a persona;Despejado;Turismo;Pasajero;DE 30 A 34 AÑOS;Mujer;14;;
2020S018535;15/12/2020;18:25;CALL. LOPEZ DE HOYOS / CALL. PADRE CLARET;-;CHAMARTÍN;Colisión lateral;Despejado;Autobús;Conductor;DESCONOCIDA;;;;
2020S018535;15/12/2020;18:25;CALL. LOPEZ DE HOYOS / CALL. PADRE CLARET;-;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14;;
2020S018477;15/12/2020;18:25;PLAZA. MANUEL BECERRA / CALL. ALCALA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14;;
2020S018477;15/12/2020;18:25;PLAZA. MANUEL BECERRA / CALL. ALCALA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;07;;
2020S018538;15/12/2020;17:51;AUTOV. A-3, ( KM. 7.900 ENTRADA ) VIA DE SERVICIO;-;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
