Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO EDAD;SEXO;LESIVIDAD*;* La correspondencia de los códigos se encuentra descrito en la estructura del fichero.
2019S023565;12/06/2019;8:40;CALL. ALCALA;619;SAN BLAS-CANILLEJAS;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;06;
2019S023565;12/06/2019;8:40;CALL. ALCALA;619;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14;
2019S023557;12/06/2019;8:40;PASEO. VIRGEN DEL PUERTO / PASEO. REY;-;CENTRO;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;DE 35 A 39 AÑOS;Hombre;;
2019S023557;12/06/2019;8:40;PASEO. VIRGEN DEL PUERTO / PASEO. REY;-;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;;
2019S023557;12/06/2019;8:40;PASEO. VIRGEN DEL PUERTO / PASEO. REY;-;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 45 A 49 AÑOS;Hombre;;
2019S023638;12/06/2019;8:30;AVDA. HISPANIDAD;2;BARAJAS;Otro;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;;
2019S023638;12/06/2019;8:30;AVDA. HISPANIDAD;2;BARAJAS;Otro;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Hombre;;
2019S023638;12/06/2019;8:30;AVDA. HISPANIDAD;2;BARAJAS;Otro;Despejado;Turismo;Pasajero;DE 21 A 24 AÑOS;Mujer;;
2019S023638;12/06/2019;8:30;AVDA. HISPANIDAD;2;BARAJAS;Otro;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;;
2019S023638;12/06/2019;8:30;AVDA. HISPANIDAD;2;BARAJAS;Otro;Despejado;Turismo;Pasajero;DE 30 A 34 AÑOS;Hombre;;
2019S023555;12/06/2019;8:15;CALL. MARQUESADO DE SANTA MARTA; 3B;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14;
2019S023555;12/06/2019;8:15;CALL. MARQUESADO DE SANTA MARTA; 3B;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Motocicleta > 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;01;
2019S023554;12/06/2019;7:58;AUTOV. A-3, +00400S;-;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;06;
2019S023552;12/06/2019;7:50;PASEO. EXTREMADURA / CALL. LOS YEBENES;-;CHAMARTÍN;Alcance;Despejado;Motocicleta > 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;07;
2019S023552;12/06/2019;7:50;PASEO. EXTREMADURA / CALL. LOS YEBENES;-;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14;
2019S023781;12/06/2019;7:50;CALL. ALBERTO DE PALACIO;0;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14;
2019S023781;12/06/2019;7:50;CALL. ALBERTO DE PALACIO;0;HORTALEZA;Colisión fronto-lateral;Despejado;Otros vehículos con motor;Conductor;DE 25 A 29 AÑOS;Mujer;01;
2019S023620;12/06/2019;5:55;AVDA. FELIPE II;2;SALAMANCA;Caída;Despejado;Motocicleta > 125cc;Conductor;DE 55 A 59 AÑOS;Hombre;07;
2019S023623;12/06/2019;1:30;CALL. JUAN BRAVO / CALL. VELAZQUEZ;-;SALAMANCA;Caída;Despejado;Motocicleta > 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;06;
2019S023623;12/06/2019;1:30;CALL. JUAN BRAVO / CALL. VELAZQUEZ;-;SALAMANCA;Caída;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14;
2019S023626;12/06/2019;0:15;AVDA. CANILLEJAS A VICALVARO / CALL. BUTRON;-;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;;
2019S023736;13/06/2019;23:40;CALL. SAN ANDRES / CALL. ESPIRITU SANTO;-;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DESCONOCIDA;;;
2019S023736;13/06/2019;23:40;CALL. SAN ANDRES / CALL. ESPIRITU SANTO;-;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;;
2019S023736;13/06/2019;23:40;CALL. SAN ANDRES / CALL. ESPIRITU SANTO;-;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DESCONOCIDA;Hombre;;
2019S023844;13/06/2019;22:16;CALL. JORGE JUAN / CALL. FERNAN GONZALEZ;-;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14;
2019S023844;13/06/2019;22:16;CALL. JORGE JUAN / CALL. FERNAN GONZALEZ;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;
2019S023735;13/06/2019;21:50;AVDA. ALBUFERA;35;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;07;
2019S023735;13/06/2019;21:50;AVDA. ALBUFERA;35;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;03;
2019S023735;13/06/2019;21:50;AVDA. ALBUFERA;35;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;14;
2019S024028;13/06/2019;21:45;PLAZA. MONDARIZ;1;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S024028;13/06/2019;21:45;PLAZA. MONDARIZ;1;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Pasajero;DE 45 A 49 AÑOS;Mujer;14;
2019S024028;13/06/2019;21:45;PLAZA. MONDARIZ;1;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Pasajero;DE 15 A 17 AÑOS;Mujer;14;
2019S024028;13/06/2019;21:45;PLAZA. MONDARIZ;1;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Ciclomotor;Conductor;DE 55 A 59 AÑOS;Hombre;07;
2019S023732;13/06/2019;21:35;CALL. JACOMETREZO;15;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;
2019S023732;13/06/2019;21:35;CALL. JACOMETREZO;15;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;DE 0 A 5 AÑOS;Mujer;02;
2019S023792;13/06/2019;21:35;AVDA. CIUDAD DE BARCELONA;6;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;02;
2019S023792;13/06/2019;21:35;AVDA. CIUDAD DE BARCELONA;6;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;06;
2019S023792;13/06/2019;21:35;AVDA. CIUDAD DE BARCELONA;6;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;06;
2019S024026;13/06/2019;21:30;AVDA. MONFORTE DE LEMOS;42;FUENCARRAL-EL PARDO;Caída;Despejado;Otros vehículos con motor;Conductor;DE 18 A 20 AÑOS;Hombre;07;
2019S024158;13/06/2019;21:30;CALL. VALLE DE MENA;2;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;;
2019S024158;13/06/2019;21:30;CALL. VALLE DE MENA;2;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;;
2019S023868;13/06/2019;21:00;AUTOV. M-30 CALZADA 2 LATERAL P.K. 5;700;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;;
2019S023868;13/06/2019;21:00;AUTOV. M-30 CALZADA 2 LATERAL P.K. 5;700;CIUDAD LINEAL;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;DE 55 A 59 AÑOS;Hombre;14;
2019S023814;13/06/2019;21:00;AVDA. MARQUES DE CORBERA;10;CIUDAD LINEAL;Colisión lateral;;Autobús;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S023814;13/06/2019;21:00;AVDA. MARQUES DE CORBERA;10;CIUDAD LINEAL;Colisión lateral;;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;;
2019S023817;13/06/2019;20:40;CALL. MARQUES DE JURA REAL;22;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;;
2019S023817;13/06/2019;20:40;CALL. MARQUES DE JURA REAL;22;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;;
2019S024149;13/06/2019;20:38;AVDA. MONASTERIO DE SILOS;90;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;
2019S023734;13/06/2019;20:35;GTA. SANTUARIO DE TISCAR;0;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;
2019S023727;13/06/2019;20:25;CALL. GRAN VIA;70;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14;
2019S023727;13/06/2019;20:25;CALL. GRAN VIA;70;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;DE 35 A 39 AÑOS;Mujer;06;
2019S023729;13/06/2019;20:20;PLAZA. SANTA BARBARA;4;CENTRO;Otro;Despejado;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Mujer;14;
2019S023729;13/06/2019;20:20;PLAZA. SANTA BARBARA;4;CENTRO;Otro;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S023730;13/06/2019;20:15;AVDA. INSTITUCION LIBRE DE ENSEÑANZA;75;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;DESCONOCIDA;;;
2019S023730;13/06/2019;20:15;AVDA. INSTITUCION LIBRE DE ENSEÑANZA;75;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S023730;13/06/2019;20:15;AVDA. INSTITUCION LIBRE DE ENSEÑANZA;75;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;DESCONOCIDA;;;
2019S023799;13/06/2019;20:10;CALL. DELICIAS / CALL. MURCIA;-;ARGANZUELA;Choque contra obstáculo fijo;;Autobús;Conductor;DE 25 A 29 AÑOS;Hombre;14;
2019S023812;13/06/2019;19:30;AUTOV. M-30, CALZADA 1 PK 11,000;-;ARGANZUELA;Colisión múltiple;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14;
2019S023812;13/06/2019;19:30;AUTOV. M-30, CALZADA 1 PK 11,000;-;ARGANZUELA;Colisión múltiple;Despejado;Turismo;Pasajero;DE 15 A 17 AÑOS;Hombre;14;
2019S023812;13/06/2019;19:30;AUTOV. M-30, CALZADA 1 PK 11,000;-;ARGANZUELA;Colisión múltiple;Despejado;Turismo;Pasajero;DE 15 A 17 AÑOS;Hombre;14;
2019S023812;13/06/2019;19:30;AUTOV. M-30, CALZADA 1 PK 11,000;-;ARGANZUELA;Colisión múltiple;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;02;
2019S023812;13/06/2019;19:30;AUTOV. M-30, CALZADA 1 PK 11,000;-;ARGANZUELA;Colisión múltiple;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14;
2019S023721;13/06/2019;19:30;AVDA. AMERICA;46;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;;
2019S023721;13/06/2019;19:30;AVDA. AMERICA;46;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;MAYOR DE 74 AÑOS;Mujer;;
2019S023805;13/06/2019;19:20;PASEO. SANTA MARIA DE LA CABEZA / CALL. AGUILON;-;ARGANZUELA;Colisión fronto-lateral;;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;14;
2019S023805;13/06/2019;19:20;PASEO. SANTA MARIA DE LA CABEZA / CALL. AGUILON;-;ARGANZUELA;Colisión fronto-lateral;;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14;
2019S023821;13/06/2019;19:18;CALL. ARTURO SORIA;257;CIUDAD LINEAL;Colisión lateral;;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S023821;13/06/2019;19:18;CALL. ARTURO SORIA;257;CIUDAD LINEAL;Colisión lateral;;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;;
2019S023821;13/06/2019;19:18;CALL. ARTURO SORIA;257;CIUDAD LINEAL;Colisión lateral;;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;;
2019S023810;13/06/2019;19:15;CALL. ASCAO;51;CIUDAD LINEAL;Colisión lateral;Despejado;Autobús;Conductor;DE 30 A 34 AÑOS;Hombre;;
2019S023810;13/06/2019;19:15;CALL. ASCAO;51;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S023726;13/06/2019;19:15;AVDA. PARTENON / CALL. AMSTERDAM;-;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;;
2019S023726;13/06/2019;19:15;AVDA. PARTENON / CALL. AMSTERDAM;-;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;;
2019S023722;13/06/2019;19:10;CALL. GRAN VIA;22;CENTRO;Atropello a persona;Despejado;Motocicleta > 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;06;
2019S023722;13/06/2019;19:10;CALL. GRAN VIA;22;CENTRO;Atropello a persona;Despejado;Motocicleta > 125cc;Pasajero;DE 25 A 29 AÑOS;Mujer;06;
2019S023722;13/06/2019;19:10;CALL. GRAN VIA;22;CENTRO;Atropello a persona;Despejado;Motocicleta > 125cc;Peatón;DE 65 A 69 AÑOS;Hombre;06;
2019S023804;13/06/2019;19:05;CALL. SENDA DEL REY / PALAC. MONCLOA;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14;
2019S023804;13/06/2019;19:05;CALL. SENDA DEL REY / PALAC. MONCLOA;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Peatón;DE 18 A 20 AÑOS;Mujer;07;
2019S023804;13/06/2019;19:05;CALL. SENDA DEL REY / PALAC. MONCLOA;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Peatón;DE 25 A 29 AÑOS;Mujer;07;
2019S023712;13/06/2019;19:00;CALL. GENERAL ORAA / CALL. CASTELLO;-;SALAMANCA;Alcance;Despejado;Otros vehículos con motor;Conductor;DE 30 A 34 AÑOS;Mujer;07;
2019S023712;13/06/2019;19:00;CALL. GENERAL ORAA / CALL. CASTELLO;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14;
2019S023818;13/06/2019;18:50;AUTOV. M-30, CALZADA 1 PK 0,100;-;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14;
2019S023818;13/06/2019;18:50;AUTOV. M-30, CALZADA 1 PK 0,100;-;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S023818;13/06/2019;18:50;AUTOV. M-30, CALZADA 1 PK 0,100;-;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S023816;13/06/2019;18:50;PASEO. IMPERIAL / RONDA. SEGOVIA;-;ARGANZUELA;Colisión lateral;;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;14;
2019S023816;13/06/2019;18:50;PASEO. IMPERIAL / RONDA. SEGOVIA;-;ARGANZUELA;Colisión lateral;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S023816;13/06/2019;18:50;PASEO. IMPERIAL / RONDA. SEGOVIA;-;ARGANZUELA;Colisión lateral;;Turismo;Pasajero;DE 35 A 39 AÑOS;Hombre;14;
2019S023779;13/06/2019;18:40;AUTOV. M-30, CALZADA 1 CENTRAL PK 5,800;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14;
2019S023779;13/06/2019;18:40;AUTOV. M-30, CALZADA 1 CENTRAL PK 5,800;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;06;
2019S023779;13/06/2019;18:40;AUTOV. M-30, CALZADA 1 CENTRAL PK 5,800;-;SALAMANCA;Alcance;Despejado;Furgoneta;Conductor;DE 55 A 59 AÑOS;Hombre;14;
2019S023811;13/06/2019;18:30;CALL. RADIO;12;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;;
2019S023811;13/06/2019;18:30;CALL. RADIO;12;CARABANCHEL;Alcance;Despejado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Hombre;;
2019S023725;13/06/2019;18:25;CALL. ALTO DEL RETIRO;2;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14;
2019S023725;13/06/2019;18:25;CALL. ALTO DEL RETIRO;2;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Mujer;14;
2019S023725;13/06/2019;18:25;CALL. ALTO DEL RETIRO;2;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;02;
2019S023713;13/06/2019;18:20;CALL. DOCTOR ESQUERDO;184;RETIRO;Atropello a persona;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S023713;13/06/2019;18:20;CALL. DOCTOR ESQUERDO;184;RETIRO;Atropello a persona;Despejado;Turismo;Peatón;MAYOR DE 74 AÑOS;Mujer;02;
2019S023806;13/06/2019;17:55;CALL. O'DONNELL / AUTOV. M-30;-;SALAMANCA;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;DE 45 A 49 AÑOS;Hombre;;
2019S023806;13/06/2019;17:55;CALL. O'DONNELL / AUTOV. M-30;-;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;MAYOR DE 74 AÑOS;Hombre;;
2019S023710;13/06/2019;17:25;PASEO. POLIDEPORTIVO;140;VICÁLVARO;Caída;Despejado;Motocicleta > 125cc;Conductor;DE 21 A 24 AÑOS;Mujer;06;
2019S024442;13/06/2019;17:20;CALL. VIA CARPETANA / CALL. CARLOS DABAN;-;CARABANCHEL;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 45 A 49 AÑOS;Mujer;01;
2019S024442;13/06/2019;17:20;CALL. VIA CARPETANA / CALL. CARLOS DABAN;-;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14;
2019S023698;13/06/2019;16:25;CALL. BRAVO MURILLO / CALL. POETA JOAN MARAGALL;-;TETUÁN;Colisión lateral;Despejado;Camión rígido;Conductor;DE 30 A 34 AÑOS;Hombre;;
2019S023698;13/06/2019;16:25;CALL. BRAVO MURILLO / CALL. POETA JOAN MARAGALL;-;TETUÁN;Colisión lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;;
2019S023715;13/06/2019;16:25;CALL. CONDE DE PEÑALVER / CALL. DIEGO DE LEON;-;SALAMANCA;Colisión lateral;Despejado;Autobús;Conductor;DE 45 A 49 AÑOS;Hombre;;
2019S023715;13/06/2019;16:25;CALL. CONDE DE PEÑALVER / CALL. DIEGO DE LEON;-;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;;
2019S023715;13/06/2019;16:25;CALL. CONDE DE PEÑALVER / CALL. DIEGO DE LEON;-;SALAMANCA;Colisión lateral;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Hombre;;
2019S023884;13/06/2019;16:25;CALL. BEGONIAS / CALL. PEONIAS;-;HORTALEZA;Otro;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;;
2019S023884;13/06/2019;16:25;CALL. BEGONIAS / CALL. PEONIAS;-;HORTALEZA;Otro;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;;
2019S023723;13/06/2019;16:15;CALL. GASCUEÑA / CALL. FUENCEMILLAN;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;07;
2019S023723;13/06/2019;16:15;CALL. GASCUEÑA / CALL. FUENCEMILLAN;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;14;
2019S023693;13/06/2019;16:05;AVDA. ENSANCHE DE VALLECAS;11;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14;
2019S023693;13/06/2019;16:05;AVDA. ENSANCHE DE VALLECAS;11;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S023702;13/06/2019;16:00;CALL. CARABELA / CALL. BENITO MONFORT;-;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;14;
2019S023702;13/06/2019;16:00;CALL. CARABELA / CALL. BENITO MONFORT;-;BARAJAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 21 A 24 AÑOS;Hombre;;
2019S023690;13/06/2019;15:25;CALL. PEDRO VILLAR;9;TETUÁN;Otro;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;;
2019S023690;13/06/2019;15:25;CALL. PEDRO VILLAR;9;TETUÁN;Otro;Despejado;Motocicleta > 125cc;Conductor;DE 21 A 24 AÑOS;Hombre;;
2019S023690;13/06/2019;15:25;CALL. PEDRO VILLAR;9;TETUÁN;Otro;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S023700;13/06/2019;15:00;CALL. BRAVO MURILLO / CALL. LA CORUÑA;-;TETUÁN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;06;
2019S023700;13/06/2019;15:00;CALL. BRAVO MURILLO / CALL. LA CORUÑA;-;TETUÁN;Caída;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14;
2019S023815;13/06/2019;14:50;CALL. VIA CARPETANA;195;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;14;
2019S023815;13/06/2019;14:50;CALL. VIA CARPETANA;195;CARABANCHEL;Colisión lateral;Despejado;Turismo;Pasajero;DE 18 A 20 AÑOS;Mujer;14;
2019S023815;13/06/2019;14:50;CALL. VIA CARPETANA;195;CARABANCHEL;Colisión lateral;Despejado;Ciclomotor;Conductor;DE 21 A 24 AÑOS;Hombre;06;
2019S024191;13/06/2019;14:25;CTRA. ESTACION DE HORTALEZA / CALL. SANTA ADELA;-;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;MAYOR DE 74 AÑOS;Hombre;14;
2019S024191;13/06/2019;14:25;CTRA. ESTACION DE HORTALEZA / CALL. SANTA ADELA;-;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;MAYOR DE 74 AÑOS;Mujer;07;
2019S024191;13/06/2019;14:25;CTRA. ESTACION DE HORTALEZA / CALL. SANTA ADELA;-;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;07;
2019S023676;13/06/2019;14:05;GTA. LUIS ROSALES / AVDA. GRAN VIA DE HORTALEZA;-;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S023676;13/06/2019;14:05;GTA. LUIS ROSALES / AVDA. GRAN VIA DE HORTALEZA;-;HORTALEZA;Colisión lateral;Despejado;Turismo;;DE 45 A 49 AÑOS;Mujer;;
2019S023676;13/06/2019;14:05;GTA. LUIS ROSALES / AVDA. GRAN VIA DE HORTALEZA;-;HORTALEZA;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;02;
2019S023676;13/06/2019;14:05;GTA. LUIS ROSALES / AVDA. GRAN VIA DE HORTALEZA;-;HORTALEZA;Colisión lateral;Despejado;Motocicleta > 125cc;Pasajero;DE 45 A 49 AÑOS;Mujer;03;
2019S023743;13/06/2019;13:25;CALL. MARCENADO;47;CHAMARTÍN;Colisión fronto-lateral;;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;;
2019S023743;13/06/2019;13:25;CALL. MARCENADO;47;CHAMARTÍN;Colisión fronto-lateral;;Camión rígido;Conductor;DE 30 A 34 AÑOS;Hombre;;
2019S023743;13/06/2019;13:25;CALL. MARCENADO;47;CHAMARTÍN;Colisión fronto-lateral;;Camión rígido;Pasajero;DE 35 A 39 AÑOS;Mujer;;
2019S024081;13/06/2019;13:15;CALL. VIRGEN DEL ESPINO / CALL. MARTINEZ VILLERGAS;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S024081;13/06/2019;13:15;CALL. VIRGEN DEL ESPINO / CALL. MARTINEZ VILLERGAS;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 21 A 24 AÑOS;Hombre;;
2019S023757;13/06/2019;12:50;CALL. PRIMAVERA DE PRAGA / CALL. CORREGIDOR DIEGO DE VALDERRABANO;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;;
2019S023757;13/06/2019;12:50;CALL. PRIMAVERA DE PRAGA / CALL. CORREGIDOR DIEGO DE VALDERRABANO;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;;
2019S023757;13/06/2019;12:50;CALL. PRIMAVERA DE PRAGA / CALL. CORREGIDOR DIEGO DE VALDERRABANO;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;;
2019S023672;13/06/2019;12:50;CALL. CONGOSTO;20;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;;
2019S023672;13/06/2019;12:50;CALL. CONGOSTO;20;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;;
2019S023672;13/06/2019;12:50;CALL. CONGOSTO;20;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Furgoneta;Pasajero;DE 25 A 29 AÑOS;Hombre;;
