request_id,request_received_date,request_type,transport_node_name_voltage,transport_position,autonomous_community,requested_access_capacity_mw,publication_month_end_date,contest_node
AUT-43350-25,2025-09-19,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TABERNAS 220,TBA220-LSRA1,Andalucía,0.24,,NO
AUT-41823-25,2025-07-17,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TABERNAS 220,TBA220-LSRA1,Andalucía,45,,NO
GENT-AC7-33297-24,2024-09-25,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TABERNAS 220,TBA220-LSRA1,Andalucía,20,,NO
GENT-AC7-33298-24,2024-09-25,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TABERNAS 220,TBA220-LSRA1,Andalucía,20,,NO
GENT-AC5-35865-24,2024-12-10,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TABERNAS 400,TBA400-TBRN1,Andalucía,20,,NO
DEA-AC2-29910-24,2024-05-06,Solicitud de actualización de consumo existente destinada a incrementar la capacidad de acceso otorgado.,TABIELLA 220,TBL220-AZI1,Principado de Asturias,1.5,,NO
DEA-AC6-29906-24,2024-05-06,Solicitud de actualización de consumo existente destinada a incrementar la capacidad de acceso otorgado.,TABIELLA 220,TBL220-AZI2,Principado de Asturias,1.5,,NO
AUT-36553-25,2025-01-10,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TABARA 400,TBR400-PRAL1,Castilla y León,1,,NO
AUT-AC1-36588-25,2025-01-10,Solicitud de actualización de consumo existente destinada a incrementar la capacidad de acceso otorgado.,TABARA 400,TBR400-PRAL1,Castilla y León,25,,NO
AUT-32019-24,2024-07-12,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TABARA 400,TBR400-PRAL1,Castilla y León,1,,NO
AUT-42832-25,2025-08-21,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TRES CANTOS GIS 220,TCG220-EER,Comunidad de Madrid,40,,NO
AUT-41139-25,2025-06-24,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TRES CANTOS GIS 220,TCG220-EER,Comunidad de Madrid,22,,NO
AUT-39972-25,2025-05-27,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TRES CANTOS GIS 220,TCG220-EER,Comunidad de Madrid,0.5,,NO
AUT-39228-25,2025-04-14,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TRES CANTOS GIS 220,TCG220-EER,Comunidad de Madrid,42.5,,NO
AUT-35986-24,2024-12-12,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TIERRA DE CAMPOS 400,TCMP400-C1TC1,Castilla y León,48.5,,SI
AUT-36036-24,2024-12-16,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TIERRA DE CAMPOS 400,TCMP400-C1TC1,Castilla y León,25,,SI
AUT-36084-24,2024-12-17,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TIERRA DE CAMPOS 400,TCMP400-C1TC1,Castilla y León,23.5,,SI
AUT-29162-24,2024-03-19,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TERRER 400,TEE400-EER,Aragón,65.5,,SI
AUT-33346-24,2024-09-13,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TERRER 400,TEE400-EER,Aragón,33,,SI
AUT-33710-24,2024-09-26,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TERRER 400,TEE400-GIF1,Aragón,46.5,,SI
AUT-34975-24,2024-11-14,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TERRER 400,TEE400-GIF1,Aragón,1,,SI
AUT-44118-25,2025-11-10,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TERRER 400,TEE400-TERN1,Aragón,100.25,,SI
AUT-44118-25,2025-11-10,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TERRER 400,TEE400-TERN1,Aragón,89,,SI
GENT-21166-23,2023-04-12,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TIBO 220,TIB220-C1TB1,Galicia,49.734999999999999,,NO
GENT-21451-23,2023-04-26,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TIBO 220,TIB220-C1TB1,Galicia,25,,NO
GENT-21452-23,2023-04-26,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TIBO 220,TIB220-C1TB1,Galicia,25,,NO
GENT-21468-23,2023-04-26,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TIBO 220,TIB220-C1TB1,Galicia,25,,NO
GENT-21469-23,2023-04-26,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TIBO 220,TIB220-C1TB1,Galicia,25,,NO
GENT-22258-23,2023-05-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TIBO 220,TIB220-C1TB1,Galicia,48,,NO
GENT-AC6-47858-25,2025-12-10,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TAJO ENCANTADA 220,TJE220-CDH,Andalucía,10.5,,SI
AUT-32016-24,2024-07-12,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TAJO ENCANTADA 220,TJE220-CDH,Andalucía,1,,SI
AUT-33154-24,2024-09-12,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TAJO ENCANTADA 220,TJE220-CDH,Andalucía,29,,SI
GENT-36687-25,2025-01-10,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TAJO ENCANTADA 220,TJE220-CDH,Andalucía,55.14,,SI
GENT-40834-25,2025-06-06,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TAJO ENCANTADA 220,TJE220-GR1,Andalucía,50,,SI
GENT-38709-25,2025-03-20,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TAJO ENCANTADA 220,TJE220-GR1,Andalucía,50,,SI
GENT-42551-25,2025-08-05,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TAJO ENCANTADA 220,TJE220-GR4,Andalucía,35,,SI
GENT-42556-25,2025-08-05,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TAJO ENCANTADA 220,TJE220-GR4,Andalucía,35,,SI
GENT-42559-25,2025-08-05,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TAJO ENCANTADA 220,TJE220-GR4,Andalucía,35,,SI
GENT-42561-25,2025-08-05,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TAJO ENCANTADA 220,TJE220-GR4,Andalucía,35,,SI
AUT-43580-25,2025-09-29,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TAJO ENCANTADA 400,TJE400-CDH1,Andalucía,1,,NO
AUT-40285-25,2025-05-20,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TAJO ENCANTADA 400,TJE400-CDH1,Andalucía,300,,NO
AUT-39277-25,2025-04-11,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TAJO ENCANTADA 400,TJE400-CDH1,Andalucía,1,,NO
GENT-AC8-48214-25,2025-12-19,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TORRIJOS 220,TJO220-CARO1,Castilla-La Mancha,20,,NO
GENT-AC3-42228-25,2025-07-23,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TORRIJOS 220,TJO220-CARO1,Castilla-La Mancha,20,,NO
GENT-AC4-39157-25,2025-04-07,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TORRIJOS 220,TJO220-CARO1,Castilla-La Mancha,20,,NO
AUT-35920-24,2024-12-11,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TORRIJOS 220,TJO220-CARO1,Castilla-La Mancha,21.25,,NO
AUT-AC1-40944-25,2025-06-10,Solicitud de actualización de consumo existente destinada a incrementar la capacidad de acceso otorgado.,TORREJON DE VELASCO 400,TJV400-C1TJ1,Comunidad de Madrid,104.9375,,NO
AUT-34238-24,2024-10-15,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TORREJON DE VELASCO 400,TJV400-C1TJ1,Comunidad de Madrid,81.4375,,NO
AUT-AC2-34109-24,2024-10-10,Solicitud de actualización de consumo existente destinada a incrementar la capacidad de acceso otorgado.,TORREJON DE VELASCO 400,TJV400-C1TJ1,Comunidad de Madrid,23.5,,NO
AUT-AC1-31986-24,2024-07-11,Solicitud de actualización de consumo existente destinada a incrementar la capacidad de acceso otorgado.,TORREJON DE VELASCO 400,TJV400-C1TJ1,Comunidad de Madrid,40.9375,,NO
GENT-21475-23,2023-04-26,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TOMEZA 220,TMZ220-EER,Galicia,25,,NO
GENT-21477-23,2023-04-26,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TOMEZA 220,TMZ220-EER,Galicia,25,,NO
GENT-22147-23,2023-05-05,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TOMEZA 220,TMZ220-EER,Galicia,14.58,,NO
AUT-37887-25,2025-02-21,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TOTANA 400,TOA400-ADTT1,Región de Murcia,159,,NO
AUT-36424-24,2024-12-31,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TOTANA 400,TOA400-ADTT1,Región de Murcia,14,,NO
GENT-AC14-48239-25,2025-12-19,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TOTANA 400,TOA400-ITXN1,Región de Murcia,150,,NO
GENT-AC4-43183-25,2025-09-10,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TORDESILLAS 220,TOR220-TRGN,Castilla y León,20,,SI
GENT-AC3-39921-25,2025-05-06,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TORDESILLAS 220,TOR220-TRGN,Castilla y León,8,,SI
GENT-39096-25,2025-04-03,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TORDESILLAS 220,TOR220-TRGN,Castilla y León,25,,SI
AUT-35145-24,2024-11-21,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TORDESILLAS 220,TOR220-TRGN,Castilla y León,25.785,,SI
AUT-35192-24,2024-12-12,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TORDESILLAS 220,TOR220-TRGN,Castilla y León,74.8,,SI
GENT-35693-24,2024-12-05,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TORDESILLAS 220,TOR220-TRGN,Castilla y León,49.99,,SI
GENT-AC10-40334-25,2025-05-21,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,15,,NO
GENT-AC10-40335-25,2025-05-21,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
GENT-AC10-40336-25,2025-05-21,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,15,,NO
GENT-AC10-40338-25,2025-05-21,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
GENT-AC11-40325-25,2025-05-21,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
GENT-AC7-40148-25,2025-05-14,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
GENT-AC7-40155-25,2025-05-14,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
GENT-AC7-40157-25,2025-05-14,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
GENT-AC7-40339-25,2025-05-21,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
GENT-AC7-40340-25,2025-05-21,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
GENT-AC8-40151-25,2025-05-14,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
GENT-AC8-40153-25,2025-05-14,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
GENT-AC9-40156-25,2025-05-14,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,20,,NO
AUT-34192-24,2024-10-11,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TRILLO 400,TRL400-UMA1,Castilla-La Mancha,249.63,,NO
GENT-AC9-48188-25,2025-12-18,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRUJILLO 220,TRU220-SLNI1,Extremadura,100,,SI
GENT-AC15-43724-25,2025-10-01,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TRUJILLO 220,TRU220-SLNI1,Extremadura,17.5,,SI
AUT-40091-25,2025-05-13,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TRUJILLO 220,TRU220-SLNI1,Extremadura,300,,SI
AUT-38237-25,2025-03-13,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TRUJILLO 220,TRU220-SLNI1,Extremadura,200,,SI
GENT-AC6-43127-25,2025-09-08,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TREVAGO 220,TRV220-C1TR1,Castilla y León,30,,NO
GENT-AC8-43122-25,2025-09-08,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TREVAGO 220,TRV220-C1TR1,Castilla y León,30,,NO
GENT-AC19-43257-25,2025-09-17,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TREVAGO 220,TRV220-TRP1,Castilla y León,20.367000000000001,,NO
GENT-44955-25,2025-11-25,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TREVAGO 220,TRV220-TRP2,Castilla y León,25,,NO
GENT-42036-25,2025-07-18,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,TREVAGO 220,TRV220-TRP2,Castilla y León,25,,NO
AUT-35186-24,2024-11-25,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,TUDELA 220,TUD220-EER,Comunidad Foral de Navarra,12.5,,NO
GENT-AC8-40956-25,2025-06-12,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,VALDECABALLEROS 400,VAL400-VSLR1,Extremadura,50,,NO
GENT-AC11-40408-25,2025-05-22,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,VALDECABALLEROS 400,VAL400-VSLR1,Extremadura,50,,NO
GENT-AC6-40883-25,2025-06-09,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,VALDECABALLEROS 400,VAL400-VSLR1,Extremadura,50,,NO
GENT-AC15-39990-25,2025-05-09,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,VALDECABALLEROS 400,VAL400-VSLR1,Extremadura,200,,NO
