Provincias	Categoría	Meses	Total
47 Valladolid	Total	Agosto	51,45
47 Valladolid	Total	Septiembre	50,75
47 Valladolid	Total	Octubre	47,17
47 Valladolid	Total	Noviembre	46,36
47 Valladolid	Total	Diciembre	39,31
47 Valladolid	Total estrellas de oro	Total	46,37
47 Valladolid	Total estrellas de oro	Enero	33,28
47 Valladolid	Total estrellas de oro	Febrero	37,81
47 Valladolid	Total estrellas de oro	Marzo	45,14
47 Valladolid	Total estrellas de oro	Abril	42,90
47 Valladolid	Total estrellas de oro	Mayo	50,67
47 Valladolid	Total estrellas de oro	Junio	50,48
47 Valladolid	Total estrellas de oro	Julio	47,59
47 Valladolid	Total estrellas de oro	Agosto	54,38
47 Valladolid	Total estrellas de oro	Septiembre	52,93
47 Valladolid	Total estrellas de oro	Octubre	49,98
47 Valladolid	Total estrellas de oro	Noviembre	49,21
47 Valladolid	Total estrellas de oro	Diciembre	41,48
47 Valladolid	Cinco estrellas de oro	Total	39,27
47 Valladolid	Cinco estrellas de oro	Enero	.
47 Valladolid	Cinco estrellas de oro	Febrero	.
47 Valladolid	Cinco estrellas de oro	Marzo	.
47 Valladolid	Cinco estrellas de oro	Abril	34,53
47 Valladolid	Cinco estrellas de oro	Mayo	37,96
47 Valladolid	Cinco estrellas de oro	Junio	.
47 Valladolid	Cinco estrellas de oro	Julio	.
47 Valladolid	Cinco estrellas de oro	Agosto	39,20
47 Valladolid	Cinco estrellas de oro	Septiembre	44,41
47 Valladolid	Cinco estrellas de oro	Octubre	41,60
47 Valladolid	Cinco estrellas de oro	Noviembre	37,90
47 Valladolid	Cinco estrellas de oro	Diciembre	.
47 Valladolid	Cuatro estrellas de oro	Total	51,15
47 Valladolid	Cuatro estrellas de oro	Enero	35,72
47 Valladolid	Cuatro estrellas de oro	Febrero	41,94
47 Valladolid	Cuatro estrellas de oro	Marzo	50,07
47 Valladolid	Cuatro estrellas de oro	Abril	49,66
47 Valladolid	Cuatro estrellas de oro	Mayo	57,83
47 Valladolid	Cuatro estrellas de oro	Junio	54,86
47 Valladolid	Cuatro estrellas de oro	Julio	48,20
47 Valladolid	Cuatro estrellas de oro	Agosto	62,25
47 Valladolid	Cuatro estrellas de oro	Septiembre	60,79
47 Valladolid	Cuatro estrellas de oro	Octubre	55,89
47 Valladolid	Cuatro estrellas de oro	Noviembre	56,06
47 Valladolid	Cuatro estrellas de oro	Diciembre	45,30
47 Valladolid	Tres estrellas de oro	Total	45,28
47 Valladolid	Tres estrellas de oro	Enero	31,44
47 Valladolid	Tres estrellas de oro	Febrero	37,89
47 Valladolid	Tres estrellas de oro	Marzo	43,96
47 Valladolid	Tres estrellas de oro	Abril	42,47
47 Valladolid	Tres estrellas de oro	Mayo	48,97
47 Valladolid	Tres estrellas de oro	Junio	47,47
47 Valladolid	Tres estrellas de oro	Julio	50,11
47 Valladolid	Tres estrellas de oro	Agosto	54,50
47 Valladolid	Tres estrellas de oro	Septiembre	52,28
47 Valladolid	Tres estrellas de oro	Octubre	50,23
47 Valladolid	Tres estrellas de oro	Noviembre	46,69
47 Valladolid	Tres estrellas de oro	Diciembre	36,91
47 Valladolid	Dos estrellas de oro	Total	31,85
47 Valladolid	Dos estrellas de oro	Enero	26,23
47 Valladolid	Dos estrellas de oro	Febrero	21,41
47 Valladolid	Dos estrellas de oro	Marzo	26,30
47 Valladolid	Dos estrellas de oro	Abril	25,45
47 Valladolid	Dos estrellas de oro	Mayo	36,59
47 Valladolid	Dos estrellas de oro	Junio	37,41
47 Valladolid	Dos estrellas de oro	Julio	39,38
47 Valladolid	Dos estrellas de oro	Agosto	35,92
47 Valladolid	Dos estrellas de oro	Septiembre	31,34
47 Valladolid	Dos estrellas de oro	Octubre	33,31
47 Valladolid	Dos estrellas de oro	Noviembre	36,50
47 Valladolid	Dos estrellas de oro	Diciembre	33,34
47 Valladolid	Una estrella de oro	Total	.
47 Valladolid	Una estrella de oro	Enero	.
47 Valladolid	Una estrella de oro	Febrero	.
47 Valladolid	Una estrella de oro	Marzo	.
47 Valladolid	Una estrella de oro	Abril	.
47 Valladolid	Una estrella de oro	Mayo	.
47 Valladolid	Una estrella de oro	Junio	.
47 Valladolid	Una estrella de oro	Julio	.
47 Valladolid	Una estrella de oro	Agosto	.
47 Valladolid	Una estrella de oro	Septiembre	.
47 Valladolid	Una estrella de oro	Octubre	.
47 Valladolid	Una estrella de oro	Noviembre	.
47 Valladolid	Una estrella de oro	Diciembre	.
47 Valladolid	Total estrellas de plata	Total	32,14
47 Valladolid	Total estrellas de plata	Enero	27,80
47 Valladolid	Total estrellas de plata	Febrero	26,33
47 Valladolid	Total estrellas de plata	Marzo	34,00
47 Valladolid	Total estrellas de plata	Abril	29,74
47 Valladolid	Total estrellas de plata	Mayo	28,21
47 Valladolid	Total estrellas de plata	Junio	36,07
47 Valladolid	Total estrellas de plata	Julio	36,50
47 Valladolid	Total estrellas de plata	Agosto	35,55
47 Valladolid	Total estrellas de plata	Septiembre	39,00
47 Valladolid	Total estrellas de plata	Octubre	32,88
47 Valladolid	Total estrellas de plata	Noviembre	32,27
47 Valladolid	Total estrellas de plata	Diciembre	27,49
47 Valladolid	Dos y tres estrellas de plata	Total	31,08
47 Valladolid	Dos y tres estrellas de plata	Enero	26,04
47 Valladolid	Dos y tres estrellas de plata	Febrero	26,61
47 Valladolid	Dos y tres estrellas de plata	Marzo	32,77
47 Valladolid	Dos y tres estrellas de plata	Abril	25,83
47 Valladolid	Dos y tres estrellas de plata	Mayo	28,09
47 Valladolid	Dos y tres estrellas de plata	Junio	31,65
47 Valladolid	Dos y tres estrellas de plata	Julio	32,86
47 Valladolid	Dos y tres estrellas de plata	Agosto	37,51
47 Valladolid	Dos y tres estrellas de plata	Septiembre	36,08
47 Valladolid	Dos y tres estrellas de plata	Octubre	31,84
47 Valladolid	Dos y tres estrellas de plata	Noviembre	34,18
47 Valladolid	Dos y tres estrellas de plata	Diciembre	29,39
47 Valladolid	Una estrella de plata	Total	34,26
47 Valladolid	Una estrella de plata	Enero	31,26
47 Valladolid	Una estrella de plata	Febrero	25,84
47 Valladolid	Una estrella de plata	Marzo	36,59
47 Valladolid	Una estrella de plata	Abril	38,47
47 Valladolid	Una estrella de plata	Mayo	28,48
47 Valladolid	Una estrella de plata	Junio	46,34
47 Valladolid	Una estrella de plata	Julio	44,09
47 Valladolid	Una estrella de plata	Agosto	31,61
47 Valladolid	Una estrella de plata	Septiembre	44,96
47 Valladolid	Una estrella de plata	Octubre	34,87
47 Valladolid	Una estrella de plata	Noviembre	28,64
47 Valladolid	Una estrella de plata	Diciembre	24,47
49 Zamora	Total	Total	35,61
49 Zamora	Total	Enero	24,30
49 Zamora	Total	Febrero	28,56
49 Zamora	Total	Marzo	32,37
49 Zamora	Total	Abril	30,26
49 Zamora	Total	Mayo	36,14
49 Zamora	Total	Junio	37,68
49 Zamora	Total	Julio	41,16
49 Zamora	Total	Agosto	51,27
49 Zamora	Total	Septiembre	41,95
49 Zamora	Total	Octubre	38,01
49 Zamora	Total	Noviembre	30,79
49 Zamora	Total	Diciembre	27,68
49 Zamora	Total estrellas de oro	Total	42,67
49 Zamora	Total estrellas de oro	Enero	27,96
49 Zamora	Total estrellas de oro	Febrero	34,67
49 Zamora	Total estrellas de oro	Marzo	38,69
49 Zamora	Total estrellas de oro	Abril	36,39
49 Zamora	Total estrellas de oro	Mayo	42,20
49 Zamora	Total estrellas de oro	Junio	44,27
49 Zamora	Total estrellas de oro	Julio	49,50
49 Zamora	Total estrellas de oro	Agosto	61,93
49 Zamora	Total estrellas de oro	Septiembre	50,26
49 Zamora	Total estrellas de oro	Octubre	44,65
49 Zamora	Total estrellas de oro	Noviembre	38,05
49 Zamora	Total estrellas de oro	Diciembre	34,56
49 Zamora	Cinco estrellas de oro	Total	.
49 Zamora	Cinco estrellas de oro	Enero	.
49 Zamora	Cinco estrellas de oro	Febrero	.
49 Zamora	Cinco estrellas de oro	Marzo	.
49 Zamora	Cinco estrellas de oro	Abril	.
49 Zamora	Cinco estrellas de oro	Mayo	.
49 Zamora	Cinco estrellas de oro	Junio	.
49 Zamora	Cinco estrellas de oro	Julio	.
49 Zamora	Cinco estrellas de oro	Agosto	.
49 Zamora	Cinco estrellas de oro	Septiembre	.
49 Zamora	Cinco estrellas de oro	Octubre	.
49 Zamora	Cinco estrellas de oro	Noviembre	.
49 Zamora	Cinco estrellas de oro	Diciembre	.
49 Zamora	Cuatro estrellas de oro	Total	45,67
49 Zamora	Cuatro estrellas de oro	Enero	29,76
49 Zamora	Cuatro estrellas de oro	Febrero	37,83
49 Zamora	Cuatro estrellas de oro	Marzo	41,37
49 Zamora	Cuatro estrellas de oro	Abril	43,64
49 Zamora	Cuatro estrellas de oro	Mayo	46,75
49 Zamora	Cuatro estrellas de oro	Junio	49,19
49 Zamora	Cuatro estrellas de oro	Julio	51,82
49 Zamora	Cuatro estrellas de oro	Agosto	65,52
49 Zamora	Cuatro estrellas de oro	Septiembre	56,04
49 Zamora	Cuatro estrellas de oro	Octubre	44,74
49 Zamora	Cuatro estrellas de oro	Noviembre	42,40
49 Zamora	Cuatro estrellas de oro	Diciembre	34,18
49 Zamora	Tres estrellas de oro	Total	42,15
49 Zamora	Tres estrellas de oro	Enero	28,38
49 Zamora	Tres estrellas de oro	Febrero	33,21
49 Zamora	Tres estrellas de oro	Marzo	37,73
49 Zamora	Tres estrellas de oro	Abril	32,90
49 Zamora	Tres estrellas de oro	Mayo	42,86
49 Zamora	Tres estrellas de oro	Junio	42,86
49 Zamora	Tres estrellas de oro	Julio	48,94
49 Zamora	Tres estrellas de oro	Agosto	60,19
49 Zamora	Tres estrellas de oro	Septiembre	47,86
49 Zamora	Tres estrellas de oro	Octubre	47,46
49 Zamora	Tres estrellas de oro	Noviembre	35,72
49 Zamora	Tres estrellas de oro	Diciembre	36,19
49 Zamora	Dos estrellas de oro	Total	34,74
49 Zamora	Dos estrellas de oro	Enero	0,00
49 Zamora	Dos estrellas de oro	Febrero	0,00
49 Zamora	Dos estrellas de oro	Marzo	30,32
49 Zamora	Dos estrellas de oro	Abril	24,47
49 Zamora	Dos estrellas de oro	Mayo	25,15
49 Zamora	Dos estrellas de oro	Junio	33,37
49 Zamora	Dos estrellas de oro	Julio	43,57
49 Zamora	Dos estrellas de oro	Agosto	55,88
49 Zamora	Dos estrellas de oro	Septiembre	37,66
49 Zamora	Dos estrellas de oro	Octubre	31,91
49 Zamora	Dos estrellas de oro	Noviembre	32,42
49 Zamora	Dos estrellas de oro	Diciembre	30,00
49 Zamora	Una estrella de oro	Total	20,62
49 Zamora	Una estrella de oro	Enero	17,64
49 Zamora	Una estrella de oro	Febrero	23,72
49 Zamora	Una estrella de oro	Marzo	.
49 Zamora	Una estrella de oro	Abril	.
49 Zamora	Una estrella de oro	Mayo	.
49 Zamora	Una estrella de oro	Junio	.
49 Zamora	Una estrella de oro	Julio	.
49 Zamora	Una estrella de oro	Agosto	.
49 Zamora	Una estrella de oro	Septiembre	.
49 Zamora	Una estrella de oro	Octubre	.
49 Zamora	Una estrella de oro	Noviembre	.
49 Zamora	Una estrella de oro	Diciembre	.
49 Zamora	Total estrellas de plata	Total	20,49
49 Zamora	Total estrellas de plata	Enero	17,60
49 Zamora	Total estrellas de plata	Febrero	15,98
49 Zamora	Total estrellas de plata	Marzo	17,76
49 Zamora	Total estrellas de plata	Abril	15,99
49 Zamora	Total estrellas de plata	Mayo	21,08
49 Zamora	Total estrellas de plata	Junio	22,99
49 Zamora	Total estrellas de plata	Julio	24,37
49 Zamora	Total estrellas de plata	Agosto	29,39
49 Zamora	Total estrellas de plata	Septiembre	23,65
49 Zamora	Total estrellas de plata	Octubre	22,89
49 Zamora	Total estrellas de plata	Noviembre	16,21
49 Zamora	Total estrellas de plata	Diciembre	14,69
49 Zamora	Dos y tres estrellas de plata	Total	22,30
49 Zamora	Dos y tres estrellas de plata	Enero	18,00
49 Zamora	Dos y tres estrellas de plata	Febrero	17,80
49 Zamora	Dos y tres estrellas de plata	Marzo	.
49 Zamora	Dos y tres estrellas de plata	Abril	18,54
49 Zamora	Dos y tres estrellas de plata	Mayo	23,37
49 Zamora	Dos y tres estrellas de plata	Junio	.
49 Zamora	Dos y tres estrellas de plata	Julio	.
49 Zamora	Dos y tres estrellas de plata	Agosto	34,62
49 Zamora	Dos y tres estrellas de plata	Septiembre	23,84
49 Zamora	Dos y tres estrellas de plata	Octubre	24,18
49 Zamora	Dos y tres estrellas de plata	Noviembre	.
49 Zamora	Dos y tres estrellas de plata	Diciembre	.
49 Zamora	Una estrella de plata	Total	15,99
49 Zamora	Una estrella de plata	Enero	16,96
49 Zamora	Una estrella de plata	Febrero	13,32
49 Zamora	Una estrella de plata	Marzo	.
49 Zamora	Una estrella de plata	Abril	9,91
49 Zamora	Una estrella de plata	Mayo	14,94
49 Zamora	Una estrella de plata	Junio	.
49 Zamora	Una estrella de plata	Julio	.
49 Zamora	Una estrella de plata	Agosto	18,84
49 Zamora	Una estrella de plata	Septiembre	23,34
49 Zamora	Una estrella de plata	Octubre	20,29
49 Zamora	Una estrella de plata	Noviembre	.
49 Zamora	Una estrella de plata	Diciembre	.
50 Zaragoza	Total	Total	48,73
50 Zaragoza	Total	Enero	34,72
50 Zaragoza	Total	Febrero	43,62
50 Zaragoza	Total	Marzo	47,68
50 Zaragoza	Total	Abril	48,20
50 Zaragoza	Total	Mayo	52,88
50 Zaragoza	Total	Junio	50,75
50 Zaragoza	Total	Julio	51,08
50 Zaragoza	Total	Agosto	53,50
50 Zaragoza	Total	Septiembre	52,07
50 Zaragoza	Total	Octubre	54,52
50 Zaragoza	Total	Noviembre	50,36
50 Zaragoza	Total	Diciembre	43,12
50 Zaragoza	Total estrellas de oro	Total	51,40
50 Zaragoza	Total estrellas de oro	Enero	35,68
50 Zaragoza	Total estrellas de oro	Febrero	45,66
50 Zaragoza	Total estrellas de oro	Marzo	49,75
50 Zaragoza	Total estrellas de oro	Abril	50,80
50 Zaragoza	Total estrellas de oro	Mayo	55,35
50 Zaragoza	Total estrellas de oro	Junio	53,43
50 Zaragoza	Total estrellas de oro	Julio	53,52
50 Zaragoza	Total estrellas de oro	Agosto	56,81
50 Zaragoza	Total estrellas de oro	Septiembre	55,29
50 Zaragoza	Total estrellas de oro	Octubre	58,41
50 Zaragoza	Total estrellas de oro	Noviembre	53,65
50 Zaragoza	Total estrellas de oro	Diciembre	45,96
50 Zaragoza	Cinco estrellas de oro	Total	.
50 Zaragoza	Cinco estrellas de oro	Enero	.
50 Zaragoza	Cinco estrellas de oro	Febrero	.
50 Zaragoza	Cinco estrellas de oro	Marzo	0,00
50 Zaragoza	Cinco estrellas de oro	Abril	0,00
50 Zaragoza	Cinco estrellas de oro	Mayo	0,00
50 Zaragoza	Cinco estrellas de oro	Junio	0,00
50 Zaragoza	Cinco estrellas de oro	Julio	0,00
50 Zaragoza	Cinco estrellas de oro	Agosto	0,00
50 Zaragoza	Cinco estrellas de oro	Septiembre	0,00
50 Zaragoza	Cinco estrellas de oro	Octubre	0,00
50 Zaragoza	Cinco estrellas de oro	Noviembre	.
50 Zaragoza	Cinco estrellas de oro	Diciembre	.
50 Zaragoza	Cuatro estrellas de oro	Total	53,50
50 Zaragoza	Cuatro estrellas de oro	Enero	38,19
50 Zaragoza	Cuatro estrellas de oro	Febrero	47,31
50 Zaragoza	Cuatro estrellas de oro	Marzo	52,32
50 Zaragoza	Cuatro estrellas de oro	Abril	51,84
50 Zaragoza	Cuatro estrellas de oro	Mayo	55,79
50 Zaragoza	Cuatro estrellas de oro	Junio	54,74
50 Zaragoza	Cuatro estrellas de oro	Julio	55,04
50 Zaragoza	Cuatro estrellas de oro	Agosto	59,45
50 Zaragoza	Cuatro estrellas de oro	Septiembre	58,64
50 Zaragoza	Cuatro estrellas de oro	Octubre	60,83
50 Zaragoza	Cuatro estrellas de oro	Noviembre	57,24
50 Zaragoza	Cuatro estrellas de oro	Diciembre	48,25
50 Zaragoza	Tres estrellas de oro	Total	52,74
50 Zaragoza	Tres estrellas de oro	Enero	30,99
50 Zaragoza	Tres estrellas de oro	Febrero	45,41
50 Zaragoza	Tres estrellas de oro	Marzo	50,24
50 Zaragoza	Tres estrellas de oro	Abril	53,45
50 Zaragoza	Tres estrellas de oro	Mayo	61,48
50 Zaragoza	Tres estrellas de oro	Junio	56,33
50 Zaragoza	Tres estrellas de oro	Julio	56,13
50 Zaragoza	Tres estrellas de oro	Agosto	59,40
50 Zaragoza	Tres estrellas de oro	Septiembre	57,06
50 Zaragoza	Tres estrellas de oro	Octubre	59,63
50 Zaragoza	Tres estrellas de oro	Noviembre	52,64
50 Zaragoza	Tres estrellas de oro	Diciembre	46,85
50 Zaragoza	Dos estrellas de oro	Total	45,53
50 Zaragoza	Dos estrellas de oro	Enero	37,80
50 Zaragoza	Dos estrellas de oro	Febrero	44,70
50 Zaragoza	Dos estrellas de oro	Marzo	44,04
50 Zaragoza	Dos estrellas de oro	Abril	46,95
50 Zaragoza	Dos estrellas de oro	Mayo	46,57
50 Zaragoza	Dos estrellas de oro	Junio	47,89
50 Zaragoza	Dos estrellas de oro	Julio	48,17
50 Zaragoza	Dos estrellas de oro	Agosto	47,87
50 Zaragoza	Dos estrellas de oro	Septiembre	45,75
50 Zaragoza	Dos estrellas de oro	Octubre	49,81
50 Zaragoza	Dos estrellas de oro	Noviembre	46,23
50 Zaragoza	Dos estrellas de oro	Diciembre	38,76
50 Zaragoza	Una estrella de oro	Total	36,60
50 Zaragoza	Una estrella de oro	Enero	25,11
50 Zaragoza	Una estrella de oro	Febrero	24,92
50 Zaragoza	Una estrella de oro	Marzo	34,69
50 Zaragoza	Una estrella de oro	Abril	30,46
50 Zaragoza	Una estrella de oro	Mayo	42,50
50 Zaragoza	Una estrella de oro	Junio	36,68
50 Zaragoza	Una estrella de oro	Julio	35,21
50 Zaragoza	Una estrella de oro	Agosto	38,25
50 Zaragoza	Una estrella de oro	Septiembre	37,30
50 Zaragoza	Una estrella de oro	Octubre	54,68
50 Zaragoza	Una estrella de oro	Noviembre	42,08
50 Zaragoza	Una estrella de oro	Diciembre	35,35
50 Zaragoza	Total estrellas de plata	Total	33,11
50 Zaragoza	Total estrellas de plata	Enero	29,27
50 Zaragoza	Total estrellas de plata	Febrero	31,88
50 Zaragoza	Total estrellas de plata	Marzo	35,05
50 Zaragoza	Total estrellas de plata	Abril	32,59
50 Zaragoza	Total estrellas de plata	Mayo	38,26
50 Zaragoza	Total estrellas de plata	Junio	34,79
50 Zaragoza	Total estrellas de plata	Julio	36,80
50 Zaragoza	Total estrellas de plata	Agosto	34,25
50 Zaragoza	Total estrellas de plata	Septiembre	33,31
50 Zaragoza	Total estrellas de plata	Octubre	32,03
50 Zaragoza	Total estrellas de plata	Noviembre	31,59
50 Zaragoza	Total estrellas de plata	Diciembre	26,70
50 Zaragoza	Dos y tres estrellas de plata	Total	37,26
50 Zaragoza	Dos y tres estrellas de plata	Enero	31,95
50 Zaragoza	Dos y tres estrellas de plata	Febrero	35,91
50 Zaragoza	Dos y tres estrellas de plata	Marzo	39,61
50 Zaragoza	Dos y tres estrellas de plata	Abril	37,61
50 Zaragoza	Dos y tres estrellas de plata	Mayo	42,87
50 Zaragoza	Dos y tres estrellas de plata	Junio	39,29
50 Zaragoza	Dos y tres estrellas de plata	Julio	40,56
50 Zaragoza	Dos y tres estrellas de plata	Agosto	40,20
50 Zaragoza	Dos y tres estrellas de plata	Septiembre	37,34
50 Zaragoza	Dos y tres estrellas de plata	Octubre	35,53
50 Zaragoza	Dos y tres estrellas de plata	Noviembre	34,92
50 Zaragoza	Dos y tres estrellas de plata	Diciembre	30,48
50 Zaragoza	Una estrella de plata	Total	22,24
50 Zaragoza	Una estrella de plata	Enero	22,43
50 Zaragoza	Una estrella de plata	Febrero	22,46
50 Zaragoza	Una estrella de plata	Marzo	23,15
50 Zaragoza	Una estrella de plata	Abril	19,14
50 Zaragoza	Una estrella de plata	Mayo	26,28
50 Zaragoza	Una estrella de plata	Junio	23,01
50 Zaragoza	Una estrella de plata	Julio	26,91
50 Zaragoza	Una estrella de plata	Agosto	18,99
50 Zaragoza	Una estrella de plata	Septiembre	22,94
50 Zaragoza	Una estrella de plata	Octubre	22,13
50 Zaragoza	Una estrella de plata	Noviembre	22,02
50 Zaragoza	Una estrella de plata	Diciembre	17,18
51 Ceuta	Total	Total	47,69
51 Ceuta	Total	Enero	34,58
51 Ceuta	Total	Febrero	36,26
51 Ceuta	Total	Marzo	47,56
51 Ceuta	Total	Abril	64,17
51 Ceuta	Total	Mayo	43,58
51 Ceuta	Total	Junio	49,08
51 Ceuta	Total	Julio	54,25
51 Ceuta	Total	Agosto	74,03
51 Ceuta	Total	Septiembre	43,37
51 Ceuta	Total	Octubre	45,54
51 Ceuta	Total	Noviembre	39,84
51 Ceuta	Total	Diciembre	41,19
51 Ceuta	Total estrellas de oro	Total	.
51 Ceuta	Total estrellas de oro	Enero	.
51 Ceuta	Total estrellas de oro	Febrero	.
51 Ceuta	Total estrellas de oro	Marzo	.
51 Ceuta	Total estrellas de oro	Abril	.
51 Ceuta	Total estrellas de oro	Mayo	.
51 Ceuta	Total estrellas de oro	Junio	.
51 Ceuta	Total estrellas de oro	Julio	.
51 Ceuta	Total estrellas de oro	Agosto	.
51 Ceuta	Total estrellas de oro	Septiembre	.
51 Ceuta	Total estrellas de oro	Octubre	.
51 Ceuta	Total estrellas de oro	Noviembre	.
51 Ceuta	Total estrellas de oro	Diciembre	.
