province_code,province_name,metric,year,month_number,period,value
16,Cuenca,Pernoctaciones,2025,11,2025M11,4556
16,Cuenca,Pernoctaciones,2025,10,2025M10,7714
16,Cuenca,Pernoctaciones,2025,9,2025M09,8375
16,Cuenca,Pernoctaciones,2025,8,2025M08,5678
16,Cuenca,Pernoctaciones,2025,7,2025M07,5490
16,Cuenca,Pernoctaciones,2025,6,2025M06,6621
16,Cuenca,Pernoctaciones,2025,5,2025M05,6433
16,Cuenca,Pernoctaciones,2025,4,2025M04,5724
16,Cuenca,Pernoctaciones,2025,3,2025M03,4551
16,Cuenca,Pernoctaciones,2025,2,2025M02,3848
16,Cuenca,Pernoctaciones,2025,1,2025M01,3771
19,Guadalajara,Viajero,2025,12,2025M12,21335
19,Guadalajara,Viajero,2025,11,2025M11,26245
19,Guadalajara,Viajero,2025,10,2025M10,30713
19,Guadalajara,Viajero,2025,9,2025M09,29347
19,Guadalajara,Viajero,2025,8,2025M08,26501
19,Guadalajara,Viajero,2025,7,2025M07,28593
19,Guadalajara,Viajero,2025,6,2025M06,29998
19,Guadalajara,Viajero,2025,5,2025M05,30092
19,Guadalajara,Viajero,2025,4,2025M04,27993
19,Guadalajara,Viajero,2025,3,2025M03,16355
19,Guadalajara,Viajero,2025,2,2025M02,17811
19,Guadalajara,Viajero,2025,1,2025M01,15745
19,Guadalajara,Viajero,2025,12,2025M12,18438
19,Guadalajara,Viajero,2025,11,2025M11,23225
19,Guadalajara,Viajero,2025,10,2025M10,25119
19,Guadalajara,Viajero,2025,9,2025M09,24849
19,Guadalajara,Viajero,2025,8,2025M08,23682
19,Guadalajara,Viajero,2025,7,2025M07,24771
19,Guadalajara,Viajero,2025,6,2025M06,26046
19,Guadalajara,Viajero,2025,5,2025M05,25697
19,Guadalajara,Viajero,2025,4,2025M04,24478
19,Guadalajara,Viajero,2025,3,2025M03,13900
19,Guadalajara,Viajero,2025,2,2025M02,15727
19,Guadalajara,Viajero,2025,1,2025M01,13652
19,Guadalajara,Viajero,2025,12,2025M12,2897
19,Guadalajara,Viajero,2025,11,2025M11,3020
19,Guadalajara,Viajero,2025,10,2025M10,5594
19,Guadalajara,Viajero,2025,9,2025M09,4498
19,Guadalajara,Viajero,2025,8,2025M08,2820
19,Guadalajara,Viajero,2025,7,2025M07,3822
19,Guadalajara,Viajero,2025,6,2025M06,3952
19,Guadalajara,Viajero,2025,5,2025M05,4395
19,Guadalajara,Viajero,2025,4,2025M04,3515
19,Guadalajara,Viajero,2025,3,2025M03,2455
19,Guadalajara,Viajero,2025,2,2025M02,2084
19,Guadalajara,Viajero,2025,1,2025M01,2094
19,Guadalajara,Pernoctaciones,2025,12,2025M12,38582
19,Guadalajara,Pernoctaciones,2025,11,2025M11,47209
19,Guadalajara,Pernoctaciones,2025,10,2025M10,53361
19,Guadalajara,Pernoctaciones,2025,9,2025M09,52230
19,Guadalajara,Pernoctaciones,2025,8,2025M08,51241
19,Guadalajara,Pernoctaciones,2025,7,2025M07,52607
19,Guadalajara,Pernoctaciones,2025,6,2025M06,54268
19,Guadalajara,Pernoctaciones,2025,5,2025M05,53238
19,Guadalajara,Pernoctaciones,2025,4,2025M04,53668
19,Guadalajara,Pernoctaciones,2025,3,2025M03,31472
19,Guadalajara,Pernoctaciones,2025,2,2025M02,31062
19,Guadalajara,Pernoctaciones,2025,1,2025M01,30245
19,Guadalajara,Pernoctaciones,2025,12,2025M12,33087
19,Guadalajara,Pernoctaciones,2025,11,2025M11,40546
19,Guadalajara,Pernoctaciones,2025,10,2025M10,44507
19,Guadalajara,Pernoctaciones,2025,9,2025M09,43879
19,Guadalajara,Pernoctaciones,2025,8,2025M08,45494
19,Guadalajara,Pernoctaciones,2025,7,2025M07,44902
19,Guadalajara,Pernoctaciones,2025,6,2025M06,46343
19,Guadalajara,Pernoctaciones,2025,5,2025M05,44513
19,Guadalajara,Pernoctaciones,2025,4,2025M04,44711
19,Guadalajara,Pernoctaciones,2025,3,2025M03,25921
19,Guadalajara,Pernoctaciones,2025,2,2025M02,26420
19,Guadalajara,Pernoctaciones,2025,1,2025M01,24557
19,Guadalajara,Pernoctaciones,2025,12,2025M12,5495
19,Guadalajara,Pernoctaciones,2025,11,2025M11,6664
19,Guadalajara,Pernoctaciones,2025,10,2025M10,8855
19,Guadalajara,Pernoctaciones,2025,9,2025M09,8351
19,Guadalajara,Pernoctaciones,2025,8,2025M08,5747
19,Guadalajara,Pernoctaciones,2025,7,2025M07,7705
19,Guadalajara,Pernoctaciones,2025,6,2025M06,7925
19,Guadalajara,Pernoctaciones,2025,5,2025M05,8725
19,Guadalajara,Pernoctaciones,2025,4,2025M04,8958
19,Guadalajara,Pernoctaciones,2025,3,2025M03,5551
19,Guadalajara,Pernoctaciones,2025,2,2025M02,4642
19,Guadalajara,Pernoctaciones,2025,1,2025M01,5689
45,Toledo,Viajero,2025,12,2025M12,70136
45,Toledo,Viajero,2025,11,2025M11,68325
45,Toledo,Viajero,2025,10,2025M10,103718
45,Toledo,Viajero,2025,9,2025M09,96443
45,Toledo,Viajero,2025,8,2025M08,82953
45,Toledo,Viajero,2025,7,2025M07,75323
45,Toledo,Viajero,2025,6,2025M06,88531
45,Toledo,Viajero,2025,5,2025M05,96176
45,Toledo,Viajero,2025,4,2025M04,95490
45,Toledo,Viajero,2025,3,2025M03,63912
45,Toledo,Viajero,2025,2,2025M02,51000
45,Toledo,Viajero,2025,1,2025M01,47490
45,Toledo,Viajero,2025,12,2025M12,57098
45,Toledo,Viajero,2025,11,2025M11,53141
45,Toledo,Viajero,2025,10,2025M10,80872
45,Toledo,Viajero,2025,9,2025M09,75653
45,Toledo,Viajero,2025,8,2025M08,62711
45,Toledo,Viajero,2025,7,2025M07,54948
45,Toledo,Viajero,2025,6,2025M06,68867
45,Toledo,Viajero,2025,5,2025M05,74108
45,Toledo,Viajero,2025,4,2025M04,73829
45,Toledo,Viajero,2025,3,2025M03,49163
45,Toledo,Viajero,2025,2,2025M02,39029
45,Toledo,Viajero,2025,1,2025M01,35483
45,Toledo,Viajero,2025,12,2025M12,13037
45,Toledo,Viajero,2025,11,2025M11,15184
45,Toledo,Viajero,2025,10,2025M10,22847
45,Toledo,Viajero,2025,9,2025M09,20791
45,Toledo,Viajero,2025,8,2025M08,20242
45,Toledo,Viajero,2025,7,2025M07,20375
45,Toledo,Viajero,2025,6,2025M06,19664
45,Toledo,Viajero,2025,5,2025M05,22068
45,Toledo,Viajero,2025,4,2025M04,21661
45,Toledo,Viajero,2025,3,2025M03,14749
45,Toledo,Viajero,2025,2,2025M02,11971
45,Toledo,Viajero,2025,1,2025M01,12007
45,Toledo,Pernoctaciones,2025,12,2025M12,118310
45,Toledo,Pernoctaciones,2025,11,2025M11,115246
45,Toledo,Pernoctaciones,2025,10,2025M10,172519
45,Toledo,Pernoctaciones,2025,9,2025M09,164720
45,Toledo,Pernoctaciones,2025,8,2025M08,140751
45,Toledo,Pernoctaciones,2025,7,2025M07,124556
45,Toledo,Pernoctaciones,2025,6,2025M06,146723
45,Toledo,Pernoctaciones,2025,5,2025M05,161747
45,Toledo,Pernoctaciones,2025,4,2025M04,159150
45,Toledo,Pernoctaciones,2025,3,2025M03,103822
45,Toledo,Pernoctaciones,2025,2,2025M02,81101
45,Toledo,Pernoctaciones,2025,1,2025M01,76908
45,Toledo,Pernoctaciones,2025,12,2025M12,93277
45,Toledo,Pernoctaciones,2025,11,2025M11,86336
45,Toledo,Pernoctaciones,2025,10,2025M10,130373
45,Toledo,Pernoctaciones,2025,9,2025M09,124900
45,Toledo,Pernoctaciones,2025,8,2025M08,104753
45,Toledo,Pernoctaciones,2025,7,2025M07,87986
45,Toledo,Pernoctaciones,2025,6,2025M06,110036
45,Toledo,Pernoctaciones,2025,5,2025M05,120474
45,Toledo,Pernoctaciones,2025,4,2025M04,119537
45,Toledo,Pernoctaciones,2025,3,2025M03,78801
45,Toledo,Pernoctaciones,2025,2,2025M02,61733
45,Toledo,Pernoctaciones,2025,1,2025M01,57172
45,Toledo,Pernoctaciones,2025,12,2025M12,25033
45,Toledo,Pernoctaciones,2025,11,2025M11,28910
45,Toledo,Pernoctaciones,2025,10,2025M10,42146
45,Toledo,Pernoctaciones,2025,9,2025M09,39821
45,Toledo,Pernoctaciones,2025,8,2025M08,35998
45,Toledo,Pernoctaciones,2025,7,2025M07,36570
45,Toledo,Pernoctaciones,2025,6,2025M06,36687
45,Toledo,Pernoctaciones,2025,5,2025M05,41273
45,Toledo,Pernoctaciones,2025,4,2025M04,39613
45,Toledo,Pernoctaciones,2025,3,2025M03,25020
45,Toledo,Pernoctaciones,2025,2,2025M02,19368
45,Toledo,Pernoctaciones,2025,1,2025M01,19736
08,Barcelona,Viajero,2025,12,2025M12,917329
08,Barcelona,Viajero,2025,11,2025M11,995175
08,Barcelona,Viajero,2025,10,2025M10,1358820
08,Barcelona,Viajero,2025,9,2025M09,1263546
08,Barcelona,Viajero,2025,8,2025M08,1422358
08,Barcelona,Viajero,2025,7,2025M07,1416260
08,Barcelona,Viajero,2025,6,2025M06,1348735
08,Barcelona,Viajero,2025,5,2025M05,1324501
08,Barcelona,Viajero,2025,4,2025M04,1169127
08,Barcelona,Viajero,2025,3,2025M03,1009693
08,Barcelona,Viajero,2025,2,2025M02,853957
08,Barcelona,Viajero,2025,1,2025M01,795102
08,Barcelona,Viajero,2025,12,2025M12,290040
08,Barcelona,Viajero,2025,11,2025M11,288876
08,Barcelona,Viajero,2025,10,2025M10,350112
08,Barcelona,Viajero,2025,9,2025M09,282967
08,Barcelona,Viajero,2025,8,2025M08,290501
08,Barcelona,Viajero,2025,7,2025M07,329110
08,Barcelona,Viajero,2025,6,2025M06,321279
08,Barcelona,Viajero,2025,5,2025M05,304377
08,Barcelona,Viajero,2025,4,2025M04,265417
08,Barcelona,Viajero,2025,3,2025M03,283856
08,Barcelona,Viajero,2025,2,2025M02,256257
08,Barcelona,Viajero,2025,1,2025M01,236909
08,Barcelona,Viajero,2025,12,2025M12,627290
08,Barcelona,Viajero,2025,11,2025M11,706299
08,Barcelona,Viajero,2025,10,2025M10,1008709
08,Barcelona,Viajero,2025,9,2025M09,980579
08,Barcelona,Viajero,2025,8,2025M08,1131857
08,Barcelona,Viajero,2025,7,2025M07,1087151
08,Barcelona,Viajero,2025,6,2025M06,1027456
08,Barcelona,Viajero,2025,5,2025M05,1020124
08,Barcelona,Viajero,2025,4,2025M04,903710
08,Barcelona,Viajero,2025,3,2025M03,725837
08,Barcelona,Viajero,2025,2,2025M02,597700
08,Barcelona,Viajero,2025,1,2025M01,558193
08,Barcelona,Pernoctaciones,2025,12,2025M12,2020125
08,Barcelona,Pernoctaciones,2025,11,2025M11,2213803
08,Barcelona,Pernoctaciones,2025,10,2025M10,3273944
08,Barcelona,Pernoctaciones,2025,9,2025M09,3344864
08,Barcelona,Pernoctaciones,2025,8,2025M08,4072782
08,Barcelona,Pernoctaciones,2025,7,2025M07,3902624
08,Barcelona,Pernoctaciones,2025,6,2025M06,3482787
08,Barcelona,Pernoctaciones,2025,5,2025M05,3318696
08,Barcelona,Pernoctaciones,2025,4,2025M04,2893184
08,Barcelona,Pernoctaciones,2025,3,2025M03,2374380
08,Barcelona,Pernoctaciones,2025,2,2025M02,1948795
08,Barcelona,Pernoctaciones,2025,1,2025M01,1835482
08,Barcelona,Pernoctaciones,2025,12,2025M12,496206
08,Barcelona,Pernoctaciones,2025,11,2025M11,495002
08,Barcelona,Pernoctaciones,2025,10,2025M10,595244
08,Barcelona,Pernoctaciones,2025,9,2025M09,521436
08,Barcelona,Pernoctaciones,2025,8,2025M08,623449
08,Barcelona,Pernoctaciones,2025,7,2025M07,645421
08,Barcelona,Pernoctaciones,2025,6,2025M06,597453
08,Barcelona,Pernoctaciones,2025,5,2025M05,614952
08,Barcelona,Pernoctaciones,2025,4,2025M04,529917
08,Barcelona,Pernoctaciones,2025,3,2025M03,525225
08,Barcelona,Pernoctaciones,2025,2,2025M02,429593
08,Barcelona,Pernoctaciones,2025,1,2025M01,426465
08,Barcelona,Pernoctaciones,2025,12,2025M12,1523919
08,Barcelona,Pernoctaciones,2025,11,2025M11,1718801
08,Barcelona,Pernoctaciones,2025,10,2025M10,2678700
08,Barcelona,Pernoctaciones,2025,9,2025M09,2823429
08,Barcelona,Pernoctaciones,2025,8,2025M08,3449333
08,Barcelona,Pernoctaciones,2025,7,2025M07,3257203
08,Barcelona,Pernoctaciones,2025,6,2025M06,2885333
08,Barcelona,Pernoctaciones,2025,5,2025M05,2703744
08,Barcelona,Pernoctaciones,2025,4,2025M04,2363267
08,Barcelona,Pernoctaciones,2025,3,2025M03,1849155
08,Barcelona,Pernoctaciones,2025,2,2025M02,1519202
08,Barcelona,Pernoctaciones,2025,1,2025M01,1409017
17,Girona,Viajero,2025,12,2025M12,159681
17,Girona,Viajero,2025,11,2025M11,162854
17,Girona,Viajero,2025,10,2025M10,386164
17,Girona,Viajero,2025,9,2025M09,518825
17,Girona,Viajero,2025,8,2025M08,672163
17,Girona,Viajero,2025,7,2025M07,616349
17,Girona,Viajero,2025,6,2025M06,557845
17,Girona,Viajero,2025,5,2025M05,476262
17,Girona,Viajero,2025,4,2025M04,409765
17,Girona,Viajero,2025,3,2025M03,224683
17,Girona,Viajero,2025,2,2025M02,162469
17,Girona,Viajero,2025,1,2025M01,133988
17,Girona,Viajero,2025,12,2025M12,96521
17,Girona,Viajero,2025,11,2025M11,86673
17,Girona,Viajero,2025,10,2025M10,136929
17,Girona,Viajero,2025,9,2025M09,185813
17,Girona,Viajero,2025,8,2025M08,265488
17,Girona,Viajero,2025,7,2025M07,227998
17,Girona,Viajero,2025,6,2025M06,237743
17,Girona,Viajero,2025,5,2025M05,180981
17,Girona,Viajero,2025,4,2025M04,174631
17,Girona,Viajero,2025,3,2025M03,123850
17,Girona,Viajero,2025,2,2025M02,89278
17,Girona,Viajero,2025,1,2025M01,77340
17,Girona,Viajero,2025,12,2025M12,63160
17,Girona,Viajero,2025,11,2025M11,76181
17,Girona,Viajero,2025,10,2025M10,249235
17,Girona,Viajero,2025,9,2025M09,333013
17,Girona,Viajero,2025,8,2025M08,406676
17,Girona,Viajero,2025,7,2025M07,388351
17,Girona,Viajero,2025,6,2025M06,320102
17,Girona,Viajero,2025,5,2025M05,295281
17,Girona,Viajero,2025,4,2025M04,235134
17,Girona,Viajero,2025,3,2025M03,100833
17,Girona,Viajero,2025,2,2025M02,73192
17,Girona,Viajero,2025,1,2025M01,56648
17,Girona,Pernoctaciones,2025,12,2025M12,277151
17,Girona,Pernoctaciones,2025,11,2025M11,299502
17,Girona,Pernoctaciones,2025,10,2025M10,1100001
17,Girona,Pernoctaciones,2025,9,2025M09,1686512
17,Girona,Pernoctaciones,2025,8,2025M08,2387336
17,Girona,Pernoctaciones,2025,7,2025M07,2172368
17,Girona,Pernoctaciones,2025,6,2025M06,1644708
17,Girona,Pernoctaciones,2025,5,2025M05,1322893
17,Girona,Pernoctaciones,2025,4,2025M04,1079229
17,Girona,Pernoctaciones,2025,3,2025M03,487964
17,Girona,Pernoctaciones,2025,2,2025M02,303624
17,Girona,Pernoctaciones,2025,1,2025M01,243277
17,Girona,Pernoctaciones,2025,12,2025M12,169324
17,Girona,Pernoctaciones,2025,11,2025M11,146040
17,Girona,Pernoctaciones,2025,10,2025M10,257773
17,Girona,Pernoctaciones,2025,9,2025M09,404604
17,Girona,Pernoctaciones,2025,8,2025M08,746360
17,Girona,Pernoctaciones,2025,7,2025M07,556032
17,Girona,Pernoctaciones,2025,6,2025M06,499974
17,Girona,Pernoctaciones,2025,5,2025M05,385893
17,Girona,Pernoctaciones,2025,4,2025M04,364319
17,Girona,Pernoctaciones,2025,3,2025M03,238161
17,Girona,Pernoctaciones,2025,2,2025M02,153957
17,Girona,Pernoctaciones,2025,1,2025M01,135864
17,Girona,Pernoctaciones,2025,12,2025M12,107827
17,Girona,Pernoctaciones,2025,11,2025M11,153462
17,Girona,Pernoctaciones,2025,10,2025M10,842228
17,Girona,Pernoctaciones,2025,9,2025M09,1281908
17,Girona,Pernoctaciones,2025,8,2025M08,1640976
17,Girona,Pernoctaciones,2025,7,2025M07,1616336
17,Girona,Pernoctaciones,2025,6,2025M06,1144734
17,Girona,Pernoctaciones,2025,5,2025M05,937000
17,Girona,Pernoctaciones,2025,4,2025M04,714909
17,Girona,Pernoctaciones,2025,3,2025M03,249803
17,Girona,Pernoctaciones,2025,2,2025M02,149667
17,Girona,Pernoctaciones,2025,1,2025M01,107414
25,Lleida,Viajero,2025,12,2025M12,87586
25,Lleida,Viajero,2025,11,2025M11,45365
25,Lleida,Viajero,2025,10,2025M10,69750
25,Lleida,Viajero,2025,9,2025M09,74862
25,Lleida,Viajero,2025,8,2025M08,125749
25,Lleida,Viajero,2025,7,2025M07,99028
25,Lleida,Viajero,2025,6,2025M06,81752
25,Lleida,Viajero,2025,5,2025M05,65485
25,Lleida,Viajero,2025,4,2025M04,68469
25,Lleida,Viajero,2025,3,2025M03,87102
25,Lleida,Viajero,2025,2,2025M02,100705
25,Lleida,Viajero,2025,1,2025M01,89232
25,Lleida,Viajero,2025,12,2025M12,72883
25,Lleida,Viajero,2025,11,2025M11,36089
25,Lleida,Viajero,2025,10,2025M10,55349
25,Lleida,Viajero,2025,9,2025M09,55282
25,Lleida,Viajero,2025,8,2025M08,102347
25,Lleida,Viajero,2025,7,2025M07,77614
25,Lleida,Viajero,2025,6,2025M06,63607
25,Lleida,Viajero,2025,5,2025M05,49675
25,Lleida,Viajero,2025,4,2025M04,54841
25,Lleida,Viajero,2025,3,2025M03,67946
25,Lleida,Viajero,2025,2,2025M02,81134
25,Lleida,Viajero,2025,1,2025M01,72501
25,Lleida,Viajero,2025,12,2025M12,14702
25,Lleida,Viajero,2025,11,2025M11,9276
25,Lleida,Viajero,2025,10,2025M10,14400
25,Lleida,Viajero,2025,9,2025M09,19580
25,Lleida,Viajero,2025,8,2025M08,23402
25,Lleida,Viajero,2025,7,2025M07,21413
25,Lleida,Viajero,2025,6,2025M06,18145
25,Lleida,Viajero,2025,5,2025M05,15810
25,Lleida,Viajero,2025,4,2025M04,13628
25,Lleida,Viajero,2025,3,2025M03,19156
25,Lleida,Viajero,2025,2,2025M02,19571
25,Lleida,Viajero,2025,1,2025M01,16731
25,Lleida,Pernoctaciones,2025,12,2025M12,196553
25,Lleida,Pernoctaciones,2025,11,2025M11,87519
25,Lleida,Pernoctaciones,2025,10,2025M10,138369
25,Lleida,Pernoctaciones,2025,9,2025M09,149964
25,Lleida,Pernoctaciones,2025,8,2025M08,298491
25,Lleida,Pernoctaciones,2025,7,2025M07,221668
25,Lleida,Pernoctaciones,2025,6,2025M06,160300
25,Lleida,Pernoctaciones,2025,5,2025M05,125648
25,Lleida,Pernoctaciones,2025,4,2025M04,142602
25,Lleida,Pernoctaciones,2025,3,2025M03,209233
25,Lleida,Pernoctaciones,2025,2,2025M02,243312
25,Lleida,Pernoctaciones,2025,1,2025M01,219266
25,Lleida,Pernoctaciones,2025,12,2025M12,165729
25,Lleida,Pernoctaciones,2025,11,2025M11,67837
25,Lleida,Pernoctaciones,2025,10,2025M10,108899
25,Lleida,Pernoctaciones,2025,9,2025M09,111462
25,Lleida,Pernoctaciones,2025,8,2025M08,252668
25,Lleida,Pernoctaciones,2025,7,2025M07,177015
25,Lleida,Pernoctaciones,2025,6,2025M06,124937
25,Lleida,Pernoctaciones,2025,5,2025M05,97506
25,Lleida,Pernoctaciones,2025,4,2025M04,114882
25,Lleida,Pernoctaciones,2025,3,2025M03,160421
25,Lleida,Pernoctaciones,2025,2,2025M02,189736
25,Lleida,Pernoctaciones,2025,1,2025M01,178160
25,Lleida,Pernoctaciones,2025,12,2025M12,30824
25,Lleida,Pernoctaciones,2025,11,2025M11,19682
25,Lleida,Pernoctaciones,2025,10,2025M10,29470
25,Lleida,Pernoctaciones,2025,9,2025M09,38502
25,Lleida,Pernoctaciones,2025,8,2025M08,45823
25,Lleida,Pernoctaciones,2025,7,2025M07,44652
25,Lleida,Pernoctaciones,2025,6,2025M06,35363
25,Lleida,Pernoctaciones,2025,5,2025M05,28142
25,Lleida,Pernoctaciones,2025,4,2025M04,27720
25,Lleida,Pernoctaciones,2025,3,2025M03,48812
25,Lleida,Pernoctaciones,2025,2,2025M02,53577
25,Lleida,Pernoctaciones,2025,1,2025M01,41105
43,Tarragona,Viajero,2025,12,2025M12,105228
43,Tarragona,Viajero,2025,11,2025M11,110596
43,Tarragona,Viajero,2025,10,2025M10,279742
43,Tarragona,Viajero,2025,9,2025M09,375208
43,Tarragona,Viajero,2025,8,2025M08,503378
43,Tarragona,Viajero,2025,7,2025M07,483884
43,Tarragona,Viajero,2025,6,2025M06,467360
43,Tarragona,Viajero,2025,5,2025M05,406789
43,Tarragona,Viajero,2025,4,2025M04,322412
43,Tarragona,Viajero,2025,3,2025M03,79586
43,Tarragona,Viajero,2025,2,2025M02,52771
43,Tarragona,Viajero,2025,1,2025M01,48275
43,Tarragona,Viajero,2025,12,2025M12,82765
43,Tarragona,Viajero,2025,11,2025M11,85181
43,Tarragona,Viajero,2025,10,2025M10,132600
43,Tarragona,Viajero,2025,9,2025M09,188922
43,Tarragona,Viajero,2025,8,2025M08,262922
43,Tarragona,Viajero,2025,7,2025M07,249608
43,Tarragona,Viajero,2025,6,2025M06,271823
43,Tarragona,Viajero,2025,5,2025M05,212041
43,Tarragona,Viajero,2025,4,2025M04,192801
43,Tarragona,Viajero,2025,3,2025M03,61393
43,Tarragona,Viajero,2025,2,2025M02,41447
43,Tarragona,Viajero,2025,1,2025M01,38624
43,Tarragona,Viajero,2025,12,2025M12,22463
43,Tarragona,Viajero,2025,11,2025M11,25415
43,Tarragona,Viajero,2025,10,2025M10,147142
43,Tarragona,Viajero,2025,9,2025M09,186286
43,Tarragona,Viajero,2025,8,2025M08,240455
43,Tarragona,Viajero,2025,7,2025M07,234276
43,Tarragona,Viajero,2025,6,2025M06,195537
43,Tarragona,Viajero,2025,5,2025M05,194748
43,Tarragona,Viajero,2025,4,2025M04,129611
43,Tarragona,Viajero,2025,3,2025M03,18193
43,Tarragona,Viajero,2025,2,2025M02,11324
43,Tarragona,Viajero,2025,1,2025M01,9652
43,Tarragona,Pernoctaciones,2025,12,2025M12,166612
43,Tarragona,Pernoctaciones,2025,11,2025M11,191927
43,Tarragona,Pernoctaciones,2025,10,2025M10,904701
43,Tarragona,Pernoctaciones,2025,9,2025M09,1452523
43,Tarragona,Pernoctaciones,2025,8,2025M08,2055976
43,Tarragona,Pernoctaciones,2025,7,2025M07,1920809
43,Tarragona,Pernoctaciones,2025,6,2025M06,1602629
43,Tarragona,Pernoctaciones,2025,5,2025M05,1289057
43,Tarragona,Pernoctaciones,2025,4,2025M04,875100
43,Tarragona,Pernoctaciones,2025,3,2025M03,169562
43,Tarragona,Pernoctaciones,2025,2,2025M02,89106
43,Tarragona,Pernoctaciones,2025,1,2025M01,78709
43,Tarragona,Pernoctaciones,2025,12,2025M12,126249
43,Tarragona,Pernoctaciones,2025,11,2025M11,139085
43,Tarragona,Pernoctaciones,2025,10,2025M10,248668
43,Tarragona,Pernoctaciones,2025,9,2025M09,472981
43,Tarragona,Pernoctaciones,2025,8,2025M08,826492
43,Tarragona,Pernoctaciones,2025,7,2025M07,774490
43,Tarragona,Pernoctaciones,2025,6,2025M06,646948
43,Tarragona,Pernoctaciones,2025,5,2025M05,484036
43,Tarragona,Pernoctaciones,2025,4,2025M04,458361
43,Tarragona,Pernoctaciones,2025,3,2025M03,133391
43,Tarragona,Pernoctaciones,2025,2,2025M02,66519
43,Tarragona,Pernoctaciones,2025,1,2025M01,60560
43,Tarragona,Pernoctaciones,2025,12,2025M12,40363
43,Tarragona,Pernoctaciones,2025,11,2025M11,52841
43,Tarragona,Pernoctaciones,2025,10,2025M10,656033
43,Tarragona,Pernoctaciones,2025,9,2025M09,979542
43,Tarragona,Pernoctaciones,2025,8,2025M08,1229484
43,Tarragona,Pernoctaciones,2025,7,2025M07,1146319
43,Tarragona,Pernoctaciones,2025,6,2025M06,955680
43,Tarragona,Pernoctaciones,2025,5,2025M05,805021
43,Tarragona,Pernoctaciones,2025,4,2025M04,416739
43,Tarragona,Pernoctaciones,2025,3,2025M03,36170
43,Tarragona,Pernoctaciones,2025,2,2025M02,22587
43,Tarragona,Pernoctaciones,2025,1,2025M01,18149
03,Alicante/Alacant,Viajero,2025,12,2025M12,297688
03,Alicante/Alacant,Viajero,2025,11,2025M11,357820
03,Alicante/Alacant,Viajero,2025,10,2025M10,438002
03,Alicante/Alacant,Viajero,2025,9,2025M09,468102
03,Alicante/Alacant,Viajero,2025,8,2025M08,611235
03,Alicante/Alacant,Viajero,2025,7,2025M07,561614
03,Alicante/Alacant,Viajero,2025,6,2025M06,508872
03,Alicante/Alacant,Viajero,2025,5,2025M05,471420
03,Alicante/Alacant,Viajero,2025,4,2025M04,448167
03,Alicante/Alacant,Viajero,2025,3,2025M03,360750
03,Alicante/Alacant,Viajero,2025,2,2025M02,289857
03,Alicante/Alacant,Viajero,2025,1,2025M01,240722
03,Alicante/Alacant,Viajero,2025,12,2025M12,163325
03,Alicante/Alacant,Viajero,2025,11,2025M11,171433
03,Alicante/Alacant,Viajero,2025,10,2025M10,181627
03,Alicante/Alacant,Viajero,2025,9,2025M09,203167
03,Alicante/Alacant,Viajero,2025,8,2025M08,321696
03,Alicante/Alacant,Viajero,2025,7,2025M07,283296
03,Alicante/Alacant,Viajero,2025,6,2025M06,249684
03,Alicante/Alacant,Viajero,2025,5,2025M05,200255
03,Alicante/Alacant,Viajero,2025,4,2025M04,219505
03,Alicante/Alacant,Viajero,2025,3,2025M03,150882
03,Alicante/Alacant,Viajero,2025,2,2025M02,148407
03,Alicante/Alacant,Viajero,2025,1,2025M01,124345
03,Alicante/Alacant,Viajero,2025,12,2025M12,134363
03,Alicante/Alacant,Viajero,2025,11,2025M11,186386
03,Alicante/Alacant,Viajero,2025,10,2025M10,256375
03,Alicante/Alacant,Viajero,2025,9,2025M09,264935
03,Alicante/Alacant,Viajero,2025,8,2025M08,289539
03,Alicante/Alacant,Viajero,2025,7,2025M07,278318
03,Alicante/Alacant,Viajero,2025,6,2025M06,259188
03,Alicante/Alacant,Viajero,2025,5,2025M05,271165
03,Alicante/Alacant,Viajero,2025,4,2025M04,228662
03,Alicante/Alacant,Viajero,2025,3,2025M03,209868
03,Alicante/Alacant,Viajero,2025,2,2025M02,141450
03,Alicante/Alacant,Viajero,2025,1,2025M01,116377
03,Alicante/Alacant,Pernoctaciones,2025,12,2025M12,1009920
03,Alicante/Alacant,Pernoctaciones,2025,11,2025M11,1279670
03,Alicante/Alacant,Pernoctaciones,2025,10,2025M10,1729773
03,Alicante/Alacant,Pernoctaciones,2025,9,2025M09,1898447
03,Alicante/Alacant,Pernoctaciones,2025,8,2025M08,2377673
03,Alicante/Alacant,Pernoctaciones,2025,7,2025M07,2199483
03,Alicante/Alacant,Pernoctaciones,2025,6,2025M06,1888545
03,Alicante/Alacant,Pernoctaciones,2025,5,2025M05,1745510
03,Alicante/Alacant,Pernoctaciones,2025,4,2025M04,1585209
03,Alicante/Alacant,Pernoctaciones,2025,3,2025M03,1359172
03,Alicante/Alacant,Pernoctaciones,2025,2,2025M02,989601
03,Alicante/Alacant,Pernoctaciones,2025,1,2025M01,878318
03,Alicante/Alacant,Pernoctaciones,2025,12,2025M12,451617
03,Alicante/Alacant,Pernoctaciones,2025,11,2025M11,497162
03,Alicante/Alacant,Pernoctaciones,2025,10,2025M10,584268
03,Alicante/Alacant,Pernoctaciones,2025,9,2025M09,684636
03,Alicante/Alacant,Pernoctaciones,2025,8,2025M08,1071925
03,Alicante/Alacant,Pernoctaciones,2025,7,2025M07,934378
